devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,13.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,5.0,7.0,40.0,13.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.4416,0.436,0.0,2.0,10.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,7.5,0.05461333333333333,0.44288,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,8.1,0.0505679012345679,0.44848,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,10.285714285714286,0.03982222222222222,0.4416,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,13.5,0.030340740740740738,0.44288,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,18.0,0.0,5.0,0.0,10.333333333333334,0.03963870967741935,0.46784,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,4.0,4.0,13.0,0.0,4.0,0.0,11.538461538461538,0.028398933333333334,0.37248,0.3488,0.0,5.0,7.0,40.0,13.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,5.0,7.0,40.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,24.75,0.016549494949494946,0.44288,0.436,0.0,2.0,10.0,40.0,13.0,0.436
1.0,1.0,10.0,10.0,13.0,0.0,10.0,0.0,22.153846153846153,0.036977777777777776,0.7968,0.79008,0.0,5.0,7.0,40.0,13.0,0.79008
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,29.1,0.028151202749140892,0.872,0.7848,0.0,4.0,8.0,40.0,13.0,0.7848
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,34.0,0.021684705882352943,0.7848,0.872,0.0,5.0,7.0,40.0,13.0,0.872
1.0,1.0,13.0,13.0,22.0,0.0,13.0,0.0,18.272727272727273,0.058281393034825865,1.07216,1.05168,0.0,5.0,7.0,40.0,13.0,1.05168
1.0,1.0,17.0,18.0,20.0,0.0,18.0,0.0,19.571428571428573,0.0753424817518248,1.4944,1.40048,0.0,4.0,8.0,40.0,13.0,1.40048
0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,22.57894736842105,0.06893501165501165,1.6568,1.6568,0.0,4.0,8.0,40.0,13.0,1.6568
1.0,1.0,22.0,21.0,23.0,0.0,21.0,0.0,19.227272727272727,0.08947290780141845,1.7504,1.83648,0.0,6.0,6.0,40.0,13.0,1.83648
3.0,3.0,36.0,36.0,39.0,0.0,36.0,0.0,15.153846153846153,0.19461197969543145,2.8968,2.89344,0.0,2.0,10.0,40.0,13.0,2.89344
1.0,1.0,45.0,46.0,46.0,1.0,52.0,6.0,14.181818181818182,0.2657148717948718,4.45936,3.84208,0.11538461538461539,5.0,7.0,40.0,13.0,0.5488685714285715
0.0,0.0,44.0,44.0,49.0,0.0,44.0,0.0,15.061224489795919,0.23932184281842814,3.84928,3.8368,0.0,2.0,10.0,40.0,13.0,3.8368
1.0,1.0,48.0,47.0,49.0,0.0,47.0,0.0,17.125,0.2248315328467153,4.0176,4.10368,0.0,2.0,10.0,40.0,13.0,4.10368
0.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0,18.72,0.2188034188034188,4.36,4.36,0.0,2.0,10.0,40.0,13.0,4.36
0.0,0.0,50.0,50.0,50.0,1.0,51.0,1.0,21.705882352941178,0.18870460704607045,4.4472,4.36,0.0196078431372549,2.0,10.0,40.0,13.0,2.18
0.0,0.0,48.0,48.0,48.0,0.0,48.0,0.0,22.9375,0.1714293188010899,4.1856,4.1856,0.0,2.0,10.0,40.0,13.0,4.1856
2.0,2.0,57.0,58.0,59.0,3.0,64.0,6.0,21.545454545454547,0.22052725738396622,5.4192,4.80656,0.09375,2.0,10.0,40.0,13.0,0.6866514285714286
0.0,0.0,59.0,58.0,59.0,1.0,60.0,2.0,23.15,0.20524233261339092,5.232,5.1448,0.03333333333333333,4.0,8.0,40.0,13.0,1.7149333333333334
0.0,0.0,59.0,59.0,59.0,2.0,62.0,3.0,26.274193548387096,0.18395540822590545,5.4064,5.1448,0.04838709677419355,2.0,10.0,40.0,13.0,1.2862
0.0,0.0,58.0,58.0,58.0,0.0,58.0,0.0,28.189655172413794,0.16854977370030577,5.0576,5.0576,0.0,2.0,10.0,40.0,13.0,5.0576
0.0,0.0,59.0,59.0,59.0,1.0,60.0,1.0,31.85,0.15175133437990582,5.232,5.1448,0.016666666666666666,3.0,9.0,40.0,13.0,2.5724
1.0,1.0,64.0,64.0,65.0,4.0,69.0,5.0,31.02857142857143,0.16896942909760587,5.936,5.49888,0.07246376811594203,2.0,10.0,40.0,13.0,0.91648
0.0,0.0,65.0,65.0,65.0,3.0,70.0,5.0,33.128571428571426,0.16073134971970676,6.104,5.668,0.07142857142857142,2.0,10.0,40.0,13.0,0.9446666666666667
0.0,0.0,62.0,65.0,62.0,2.0,68.0,5.0,35.38235294117647,0.15049310058187862,5.9296,5.4064,0.07352941176470588,3.0,9.0,40.0,13.0,0.9010666666666666
0.0,0.0,64.0,61.0,64.0,3.0,72.0,9.0,35.5,0.1407639436619718,6.2784,5.5808,0.125,2.0,10.0,40.0,13.0,0.55808
0.0,0.0,61.0,61.0,61.0,12.0,77.0,16.0,36.0,0.13880888888888887,6.7144,5.3192,0.2077922077922078,4.0,8.0,40.0,13.0,0.3128941176470588
0.0,0.0,64.0,64.0,64.0,8.0,78.0,14.0,34.5,0.15196753623188405,6.8016,5.5808,0.1794871794871795,2.0,10.0,40.0,13.0,0.37205333333333335
0.0,0.0,63.0,64.0,63.0,2.0,66.0,2.0,35.18181818181818,0.14902242894056847,5.7552,5.4936,0.030303030303030304,3.0,9.0,40.0,13.0,1.8312
0.0,0.0,65.0,64.0,65.0,2.0,71.0,7.0,33.71830985915493,0.15549059314954053,6.1912,5.668,0.09859154929577464,2.0,10.0,40.0,13.0,0.7085
0.0,0.0,63.0,64.0,63.0,5.0,73.0,9.0,36.73972602739726,0.14270329604772558,6.3656,5.4936,0.1232876712328767,4.0,8.0,40.0,13.0,0.54936
0.0,0.0,65.0,64.0,65.0,4.0,69.0,5.0,36.56521739130435,0.14338435196195004,6.0168,5.668,0.07246376811594203,2.0,10.0,40.0,13.0,0.9446666666666667
0.0,0.0,64.0,65.0,64.0,6.0,76.0,11.0,37.14473684210526,0.1433527453064116,6.6272,5.5808,0.14473684210526316,3.0,9.0,40.0,13.0,0.4650666666666667
0.0,0.0,62.0,62.0,62.0,3.0,67.0,5.0,38.59701492537314,0.13159152358855375,5.8424,5.4064,0.07462686567164178,3.0,9.0,40.0,13.0,0.9010666666666666
0.0,0.0,63.0,63.0,63.0,7.0,76.0,13.0,36.31578947368421,0.1421133913043478,6.6272,5.4936,0.17105263157894737,2.0,10.0,40.0,13.0,0.39239999999999997
0.0,0.0,63.0,62.0,63.0,4.0,66.0,4.0,37.81818181818182,0.13430153846153844,5.7552,5.4936,0.06060606060606061,3.0,9.0,40.0,13.0,1.09872
0.0,0.0,64.0,64.0,64.0,3.0,67.0,3.0,38.32835820895522,0.13678853582554518,5.8424,5.5808,0.04477611940298507,2.0,10.0,40.0,13.0,1.3952
0.0,0.0,63.0,63.0,63.0,6.0,69.0,6.0,39.30434782608695,0.13130761061946902,6.0168,5.4936,0.08695652173913043,2.0,10.0,40.0,13.0,0.7847999999999999
0.0,0.0,64.0,64.0,64.0,5.0,75.0,11.0,37.68,0.13914225053078555,6.54,5.5808,0.14666666666666667,2.0,10.0,40.0,13.0,0.4650666666666667
0.0,0.0,64.0,64.0,64.0,5.0,69.0,5.0,38.95652173913044,0.13458285714285712,6.0168,5.5808,0.07246376811594203,3.0,9.0,40.0,13.0,0.9301333333333334
0.0,0.0,65.0,65.0,65.0,3.0,71.0,6.0,39.04225352112676,0.13638556998556997,6.1912,5.668,0.08450704225352113,3.0,9.0,40.0,13.0,0.8097142857142857
0.0,0.0,63.0,65.0,63.0,5.0,69.0,5.0,40.608695652173914,0.13112462526766594,6.0168,5.4936,0.07246376811594203,3.0,9.0,40.0,13.0,0.9156
0.0,0.0,62.0,61.0,62.0,9.0,71.0,9.0,41.49295774647887,0.12043296673455534,6.1912,5.4064,0.1267605633802817,2.0,10.0,40.0,13.0,0.54064
0.0,0.0,62.0,62.0,62.0,1.0,65.0,3.0,39.04615384615385,0.13007785657998422,5.668,5.4064,0.046153846153846156,2.0,10.0,40.0,13.0,1.3516
0.0,0.0,64.0,63.0,64.0,7.0,70.0,7.0,42.17142857142857,0.12238048780487805,6.104,5.5808,0.1,3.0,9.0,40.0,13.0,0.6976
0.0,0.0,64.0,65.0,64.0,6.0,71.0,6.0,41.57746478873239,0.12806937669376692,6.1912,5.5808,0.08450704225352113,2.0,10.0,40.0,13.0,0.7972571428571429
0.0,0.0,64.0,63.0,64.0,4.0,67.0,4.0,42.8955223880597,0.12031465553235907,5.8424,5.5808,0.05970149253731343,3.0,9.0,40.0,13.0,1.11616
0.0,0.0,63.0,64.0,63.0,6.0,70.0,6.0,43.2,0.12136296296296295,6.104,5.4936,0.08571428571428572,2.0,10.0,40.0,13.0,0.7847999999999999
0.0,0.0,65.0,64.0,65.0,4.0,68.0,4.0,44.64705882352941,0.11742945981554677,5.9296,5.668,0.058823529411764705,4.0,8.0,40.0,13.0,1.1336
0.0,0.0,64.0,65.0,64.0,11.0,77.0,12.0,46.36363636363637,0.11484862745098039,6.7144,5.5808,0.15584415584415584,5.0,7.0,40.0,13.0,0.4292923076923077
0.0,0.0,62.0,62.0,62.0,12.0,80.0,18.0,45.525,0.11156595277320153,6.976,5.4064,0.225,6.0,6.0,40.0,13.0,0.2845473684210526
0.0,0.0,64.0,63.0,64.0,3.0,66.0,3.0,45.18181818181818,0.11422647887323945,5.7552,5.5808,0.045454545454545456,2.0,10.0,40.0,13.0,1.3952
0.0,0.0,62.0,62.0,62.0,6.0,68.0,6.0,46.23529411764706,0.10985201017811703,5.9296,5.4064,0.08823529411764706,3.0,9.0,40.0,13.0,0.7723428571428571
0.0,0.0,64.0,64.0,64.0,13.0,77.0,13.0,47.064935064935064,0.11139673289183223,6.7144,5.5808,0.16883116883116883,4.0,8.0,40.0,13.0,0.39862857142857144
0.0,0.0,63.0,63.0,63.0,15.0,82.0,19.0,46.609756097560975,0.11072703296703297,7.1504,5.4936,0.23170731707317074,5.0,7.0,40.0,13.0,0.27468
0.0,0.0,64.0,64.0,64.0,4.0,68.0,4.0,46.05882352941177,0.11383008939974455,5.9296,5.5808,0.058823529411764705,2.0,10.0,40.0,13.0,1.11616
0.0,0.0,64.0,64.0,64.0,5.0,69.0,5.0,46.608695652173914,0.11248716417910448,6.0168,5.5808,0.07246376811594203,5.0,7.0,40.0,13.0,0.9301333333333334
0.0,0.0,65.0,65.0,65.0,9.0,77.0,12.0,45.97402597402598,0.11582192090395477,6.7144,5.668,0.15584415584415584,4.0,8.0,40.0,13.0,0.436
0.0,0.0,64.0,65.0,64.0,8.0,77.0,12.0,45.66233766233766,0.11661251422070536,6.7144,5.5808,0.15584415584415584,2.0,10.0,40.0,13.0,0.4292923076923077
0.0,0.0,62.0,61.0,62.0,6.0,67.0,6.0,45.76119402985075,0.10919994781474232,5.8424,5.4064,0.08955223880597014,4.0,8.0,40.0,13.0,0.7723428571428571
0.0,0.0,61.0,62.0,61.0,7.0,69.0,7.0,45.73913043478261,0.11104365019011406,6.0168,5.3192,0.10144927536231885,4.0,8.0,40.0,13.0,0.6649
0.0,0.0,64.0,63.0,64.0,13.0,76.0,13.0,47.13157894736842,0.1095011055276382,6.6272,5.5808,0.17105263157894737,4.0,8.0,40.0,13.0,0.39862857142857144
0.0,0.0,63.0,65.0,63.0,14.0,78.0,13.0,46.76923076923077,0.11385263157894736,6.8016,5.4936,0.16666666666666666,6.0,6.0,40.0,13.0,0.39239999999999997
0.0,0.0,64.0,63.0,64.0,8.0,71.0,8.0,45.54929577464789,0.11330493506493505,6.1912,5.5808,0.11267605633802817,2.0,10.0,40.0,13.0,0.6200888888888889
0.0,0.0,64.0,64.0,64.0,4.0,68.0,4.0,45.44117647058823,0.11537729449838188,5.9296,5.5808,0.058823529411764705,2.0,10.0,40.0,13.0,1.11616
0.0,0.0,64.0,64.0,64.0,7.0,71.0,7.0,46.056338028169016,0.11383623241590213,6.1912,5.5808,0.09859154929577464,2.0,10.0,40.0,13.0,0.6976
0.0,0.0,65.0,65.0,65.0,10.0,76.0,11.0,45.473684210526315,0.11709629629629628,6.6272,5.668,0.14473684210526316,5.0,7.0,40.0,13.0,0.4723333333333333
0.0,0.0,62.0,63.0,62.0,6.0,68.0,6.0,45.1764705882353,0.11423999999999998,5.9296,5.4064,0.08823529411764706,2.0,10.0,40.0,13.0,0.7723428571428571
0.0,0.0,62.0,62.0,62.0,8.0,71.0,8.0,45.71830985915493,0.11109422057917438,6.1912,5.4064,0.11267605633802817,4.0,8.0,40.0,13.0,0.6007111111111111
0.0,0.0,63.0,62.0,63.0,13.0,75.0,13.0,45.76,0.11099300699300697,6.54,5.4936,0.17333333333333334,3.0,9.0,40.0,13.0,0.39239999999999997
0.0,0.0,64.0,64.0,64.0,4.0,71.0,7.0,45.63380281690141,0.11489027160493827,6.1912,5.5808,0.09859154929577464,4.0,8.0,40.0,13.0,0.6976
0.0,0.0,63.0,63.0,63.0,15.0,81.0,18.0,45.55555555555556,0.11328936585365852,7.0632,5.4936,0.2222222222222222,5.0,7.0,40.0,13.0,0.28913684210526314
0.0,0.0,64.0,64.0,64.0,3.0,69.0,5.0,45.65217391304348,0.11484403809523809,6.0168,5.5808,0.07246376811594203,2.0,10.0,40.0,13.0,0.9301333333333334
0.0,0.0,64.0,64.0,64.0,5.0,74.0,10.0,45.567567567567565,0.11505727164887307,6.4528,5.5808,0.13513513513513514,5.0,7.0,40.0,13.0,0.5073454545454545
0.0,0.0,65.0,65.0,65.0,7.0,72.0,7.0,46.0,0.11575652173913044,6.2784,5.668,0.09722222222222222,2.0,10.0,40.0,13.0,0.7085
0.0,0.0,62.0,65.0,62.0,11.0,79.0,14.0,47.31645569620253,0.11253590155163189,6.8888,5.4064,0.17721518987341772,5.0,7.0,40.0,13.0,0.3604266666666666
0.0,0.0,64.0,61.0,64.0,7.0,73.0,12.0,44.87671232876713,0.11135218559218557,6.3656,5.5808,0.1643835616438356,2.0,10.0,40.0,13.0,0.4292923076923077
0.0,0.0,62.0,63.0,62.0,9.0,72.0,9.0,46.166666666666664,0.11178974729241876,6.2784,5.4064,0.125,4.0,8.0,40.0,13.0,0.54064
0.0,0.0,63.0,62.0,63.0,9.0,72.0,10.0,46.5,0.10922666666666667,6.2784,5.4936,0.1388888888888889,5.0,7.0,40.0,13.0,0.4994181818181818
0.0,0.0,65.0,65.0,65.0,9.0,74.0,9.0,46.054054054054056,0.11562065727699529,6.4528,5.668,0.12162162162162163,2.0,10.0,40.0,13.0,0.5668
0.0,0.0,63.0,63.0,63.0,11.0,74.0,11.0,45.972972972972975,0.11226074074074073,6.4528,5.4936,0.14864864864864866,4.0,8.0,40.0,13.0,0.4578
0.0,0.0,64.0,64.0,64.0,7.0,73.0,9.0,45.45205479452055,0.11534968053044002,6.3656,5.5808,0.1232876712328767,5.0,7.0,40.0,13.0,0.55808
0.0,0.0,64.0,64.0,64.0,8.0,72.0,8.0,45.916666666666664,0.11418250453720508,6.2784,5.5808,0.1111111111111111,2.0,10.0,40.0,13.0,0.6200888888888889
0.0,0.0,65.0,65.0,65.0,9.0,74.0,9.0,45.4054054054054,0.11727238095238096,6.4528,5.668,0.12162162162162163,2.0,10.0,40.0,13.0,0.5668
0.0,0.0,62.0,63.0,62.0,7.0,70.0,8.0,44.82857142857143,0.1151265774378585,6.104,5.4064,0.11428571428571428,4.0,8.0,40.0,13.0,0.6007111111111111
0.0,0.0,63.0,62.0,63.0,6.0,69.0,6.0,45.391304347826086,0.11189455938697318,6.0168,5.4936,0.08695652173913043,5.0,7.0,40.0,13.0,0.7847999999999999
0.0,0.0,62.0,62.0,62.0,12.0,74.0,12.0,45.24324324324324,0.11226074074074073,6.4528,5.4064,0.16216216216216217,4.0,8.0,40.0,13.0,0.41587692307692303
0.0,0.0,64.0,64.0,64.0,14.0,78.0,14.0,45.15384615384615,0.11611148211243612,6.8016,5.5808,0.1794871794871795,2.0,10.0,40.0,13.0,0.37205333333333335
0.0,0.0,63.0,63.0,63.0,4.0,67.0,4.0,44.865671641791046,0.11503137724550898,5.8424,5.4936,0.05970149253731343,2.0,10.0,40.0,13.0,1.09872
0.0,0.0,64.0,64.0,64.0,8.0,72.0,8.0,45.333333333333336,0.11565176470588234,6.2784,5.5808,0.1111111111111111,2.0,10.0,40.0,13.0,0.6200888888888889
0.0,0.0,64.0,64.0,64.0,5.0,69.0,5.0,44.69565217391305,0.11730178988326846,6.0168,5.5808,0.07246376811594203,2.0,10.0,40.0,13.0,0.9301333333333334
0.0,0.0,65.0,65.0,65.0,2.0,67.0,2.0,43.52238805970149,0.12234622770919067,5.8424,5.668,0.029850746268656716,6.0,6.0,40.0,13.0,1.8893333333333333
0.0,0.0,65.0,65.0,65.0,8.0,75.0,10.0,44.4,0.11992792792792792,6.54,5.668,0.13333333333333333,2.0,10.0,40.0,13.0,0.5152727272727273
0.0,0.0,61.0,61.0,61.0,5.0,68.0,7.0,44.38235294117647,0.11259249834327367,5.9296,5.3192,0.10294117647058823,3.0,9.0,40.0,13.0,0.6649
0.0,0.0,62.0,63.0,62.0,7.0,71.0,8.0,45.2112676056338,0.11415207476635514,6.1912,5.4064,0.11267605633802817,4.0,8.0,40.0,13.0,0.6007111111111111
0.0,0.0,63.0,63.0,63.0,3.0,67.0,4.0,45.76119402985075,0.11278027397260272,5.8424,5.4936,0.05970149253731343,3.0,9.0,40.0,13.0,1.09872
0.0,0.0,65.0,64.0,65.0,10.0,74.0,10.0,45.567567567567565,0.11505727164887307,6.4528,5.668,0.13513513513513514,2.0,10.0,40.0,13.0,0.5152727272727273
0.0,0.0,63.0,63.0,63.0,6.0,69.0,6.0,45.30434782608695,0.11391754318618041,6.0168,5.4936,0.08695652173913043,2.0,10.0,40.0,13.0,0.7847999999999999
0.0,0.0,64.0,64.0,64.0,11.0,77.0,13.0,45.35064935064935,0.11560760595647195,6.7144,5.5808,0.16883116883116883,4.0,8.0,40.0,13.0,0.39862857142857144
0.0,0.0,64.0,64.0,64.0,3.0,67.0,3.0,44.865671641791046,0.11685727212242182,5.8424,5.5808,0.04477611940298507,2.0,10.0,40.0,13.0,1.3952
0.0,0.0,65.0,65.0,65.0,6.0,73.0,8.0,45.36986301369863,0.11736425120772946,6.3656,5.668,0.1095890410958904,3.0,9.0,40.0,13.0,0.6297777777777778
0.0,0.0,62.0,64.0,62.0,11.0,76.0,13.0,46.026315789473685,0.11391048599199542,6.6272,5.4064,0.17105263157894737,4.0,8.0,40.0,13.0,0.38617142857142855
0.0,0.0,62.0,61.0,62.0,7.0,73.0,11.0,44.63013698630137,0.11196739103744628,6.3656,5.4064,0.1506849315068493,2.0,10.0,40.0,13.0,0.4505333333333333
0.0,0.0,63.0,62.0,63.0,4.0,68.0,6.0,43.411764705882355,0.11699685636856369,5.9296,5.4936,0.08823529411764706,2.0,10.0,40.0,13.0,0.7847999999999999
0.0,0.0,64.0,64.0,64.0,1.0,65.0,1.0,43.84615384615385,0.11957445614035087,5.668,5.5808,0.015384615384615385,2.0,10.0,40.0,13.0,2.7904
0.0,0.0,63.0,63.0,63.0,8.0,73.0,10.0,44.794520547945204,0.11521409174311927,6.3656,5.4936,0.136986301369863,2.0,10.0,40.0,13.0,0.4994181818181818
0.0,0.0,64.0,65.0,64.0,4.0,69.0,4.0,44.43478260869565,0.11983405088062622,6.0168,5.5808,0.057971014492753624,5.0,7.0,40.0,13.0,1.11616
0.0,0.0,64.0,63.0,64.0,5.0,68.0,5.0,45.0,0.11468800000000001,5.9296,5.5808,0.07352941176470588,2.0,10.0,40.0,13.0,0.9301333333333334
0.0,0.0,65.0,65.0,65.0,10.0,75.0,10.0,46.24,0.11515570934256054,6.54,5.668,0.13333333333333333,6.0,6.0,40.0,13.0,0.5152727272727273
0.0,0.0,65.0,65.0,65.0,4.0,69.0,4.0,46.608695652173914,0.114244776119403,6.0168,5.668,0.057971014492753624,2.0,10.0,40.0,13.0,1.1336
0.0,0.0,61.0,61.0,61.0,9.0,70.0,9.0,45.08571428571429,0.11083599493029149,6.104,5.3192,0.12857142857142856,2.0,10.0,40.0,13.0,0.5319200000000001
0.0,0.0,62.0,63.0,62.0,5.0,70.0,7.0,44.4,0.11623783783783782,6.104,5.4064,0.1,6.0,6.0,40.0,13.0,0.6758
0.0,0.0,62.0,63.0,62.0,8.0,69.0,7.0,45.21739130434783,0.11413661538461538,6.0168,5.4064,0.10144927536231885,5.0,7.0,40.0,13.0,0.6758
0.0,0.0,66.0,64.0,66.0,12.0,78.0,13.0,46.76923076923077,0.11210105263157893,6.8016,5.7552,0.16666666666666666,6.0,6.0,40.0,13.0,0.41108571428571433
0.0,0.0,63.0,63.0,63.0,5.0,68.0,5.0,46.588235294117645,0.11077818181818182,5.9296,5.4936,0.07352941176470588,2.0,10.0,40.0,13.0,0.9156
