,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,4.0
2,0.0,0.0,5.0,5.0,27.0,0.0,31.0,0.0,0.56736,0.436,0.0,4.0
3,0.0,0.0,5.0,5.0,35.0,0.0,35.0,0.0,0.60096,0.436,0.0,4.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,4.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,4.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,4.0
14,3.0,3.0,26.0,51.0,26.0,2.0,149.0,121.0,11.4992,2.02144,0.8120805369127517,4.0
15,1.0,1.0,24.0,60.0,27.0,9.0,176.0,134.0,13.08512,2.18528,0.7613636363636364,4.0
16,0.0,0.0,21.0,54.0,24.0,6.0,183.0,149.0,15.42304,2.0928,0.8142076502732241,4.0
17,0.0,0.0,23.0,50.0,24.0,7.0,164.0,122.0,13.9856,2.0928,0.7439024390243902,4.0
18,0.0,0.0,18.0,53.0,22.0,4.0,178.0,144.0,15.81456,1.9184,0.8089887640449438,4.0
19,0.0,0.0,20.0,53.0,25.0,3.0,169.0,137.0,14.85872,2.18,0.8106508875739645,4.0
20,0.0,0.0,42.0,55.0,44.0,5.0,123.0,75.0,10.8688,3.8368,0.6097560975609756,4.0
21,0.0,0.0,20.0,54.0,22.0,1.0,180.0,138.0,15.64016,1.9184,0.7666666666666667,4.0
22,0.0,0.0,23.0,55.0,23.0,5.0,163.0,123.0,14.15888,2.0056,0.754601226993865,4.0
23,0.0,0.0,24.0,55.0,31.0,3.0,167.0,129.0,14.77824,2.7032,0.7724550898203593,4.0
24,0.0,0.0,15.0,56.0,18.0,5.0,200.0,154.0,16.05312,1.5696,0.77,4.0
25,0.0,0.0,15.0,57.0,20.0,6.0,208.0,171.0,16.54944,1.744,0.8221153846153846,4.0
26,0.0,0.0,25.0,51.0,26.0,3.0,162.0,114.0,13.75264,2.2672,0.7037037037037037,4.0
27,0.0,0.0,14.0,52.0,16.0,5.0,188.0,145.0,16.24384,1.3952,0.7712765957446809,4.0
28,0.0,0.0,26.0,55.0,28.0,5.0,169.0,119.0,14.86208,2.4416,0.7041420118343196,4.0
29,0.0,0.0,26.0,55.0,29.0,6.0,157.0,104.0,13.5552,2.5288,0.6624203821656051,4.0
30,0.0,0.0,22.0,54.0,22.0,7.0,182.0,130.0,15.98224,1.9184,0.7142857142857143,4.0
31,0.0,0.0,15.0,55.0,15.0,2.0,184.0,137.0,16.06832,1.308,0.7445652173913043,4.0
32,0.0,0.0,33.0,55.0,38.0,3.0,144.0,90.0,12.60608,3.3136,0.625,4.0
33,0.0,0.0,14.0,54.0,14.0,5.0,195.0,146.0,17.1136,1.2208,0.7487179487179487,4.0
34,0.0,0.0,15.0,52.0,18.0,4.0,197.0,148.0,16.05312,1.5696,0.751269035532995,4.0
35,0.0,0.0,13.0,57.0,17.0,4.0,220.0,165.0,16.7416,1.4824,0.75,4.0
36,0.0,0.0,29.0,53.0,29.0,1.0,163.0,112.0,14.43248,2.5288,0.6871165644171779,4.0
37,0.0,0.0,21.0,55.0,27.0,6.0,175.0,130.0,15.29696,2.3544,0.7428571428571429,4.0
38,0.0,0.0,31.0,54.0,38.0,1.0,156.0,101.0,13.47808,3.3136,0.6474358974358975,4.0
39,0.0,0.0,29.0,55.0,32.0,4.0,170.0,121.0,15.12816,2.7904,0.711764705882353,4.0
40,0.0,0.0,25.0,55.0,28.0,4.0,177.0,122.0,15.21088,2.4416,0.6892655367231638,4.0
41,0.0,0.0,19.0,54.0,25.0,2.0,183.0,135.0,15.90512,2.18,0.7377049180327869,4.0
42,0.0,0.0,20.0,54.0,24.0,2.0,194.0,147.0,17.2992,2.0928,0.7577319587628866,4.0
43,0.0,0.0,26.0,50.0,28.0,3.0,167.0,119.0,14.60048,2.4416,0.7125748502994012,4.0
44,1.0,1.0,25.0,54.0,26.0,3.0,183.0,134.0,15.54416,2.18528,0.73224043715847,4.0
45,0.0,0.0,21.0,59.0,21.0,6.0,227.0,171.0,17.35648,1.8312,0.7533039647577092,4.0
46,0.0,0.0,27.0,55.0,29.0,3.0,176.0,125.0,15.22256,2.5288,0.7102272727272727,4.0
47,0.0,0.0,20.0,54.0,26.0,2.0,187.0,142.0,16.42944,2.2672,0.7593582887700535,4.0
48,0.0,0.0,29.0,55.0,33.0,7.0,157.0,106.0,13.82128,2.8776,0.6751592356687898,4.0
49,0.0,0.0,20.0,55.0,20.0,8.0,183.0,129.0,15.89952,1.744,0.7049180327868853,4.0
50,0.0,0.0,23.0,54.0,27.0,3.0,168.0,114.0,14.51216,2.3544,0.6785714285714286,4.0
51,0.0,0.0,23.0,51.0,25.0,3.0,180.0,136.0,15.99232,2.18,0.7555555555555555,4.0
52,0.0,0.0,29.0,52.0,30.0,6.0,147.0,93.0,12.85872,2.616,0.6326530612244898,4.0
53,0.0,0.0,31.0,53.0,35.0,4.0,166.0,111.0,14.25952,3.052,0.6686746987951807,4.0
54,0.0,0.0,28.0,55.0,30.0,4.0,164.0,114.0,14.34112,2.616,0.6951219512195121,4.0
55,0.0,0.0,23.0,54.0,25.0,4.0,166.0,124.0,14.59712,2.18,0.7469879518072289,4.0
56,0.0,0.0,12.0,55.0,14.0,5.0,194.0,145.0,16.9392,1.2208,0.7474226804123711,4.0
57,0.0,0.0,29.0,55.0,33.0,5.0,153.0,95.0,13.29808,2.8776,0.6209150326797386,4.0
58,0.0,0.0,29.0,54.0,29.0,5.0,147.0,95.0,12.9448,2.5288,0.6462585034013606,4.0
59,0.0,0.0,25.0,54.0,27.0,4.0,158.0,109.0,13.98896,2.3544,0.689873417721519,4.0
60,0.0,0.0,23.0,50.0,24.0,4.0,156.0,106.0,13.6368,2.0928,0.6794871794871795,4.0
61,0.0,0.0,14.0,52.0,17.0,2.0,198.0,149.0,17.11696,1.4824,0.7525252525252525,4.0
62,0.0,0.0,25.0,55.0,26.0,3.0,167.0,113.0,14.59824,2.2672,0.6766467065868264,4.0
63,0.0,0.0,38.0,55.0,40.0,2.0,141.0,85.0,12.60832,3.488,0.6028368794326241,4.0
64,0.0,0.0,16.0,54.0,20.0,5.0,189.0,141.0,16.33552,1.744,0.746031746031746,4.0
65,0.0,0.0,16.0,55.0,16.0,2.0,194.0,150.0,16.94144,1.3952,0.7731958762886598,4.0
66,0.0,0.0,22.0,55.0,25.0,3.0,175.0,121.0,15.20752,2.18,0.6914285714285714,4.0
67,0.0,0.0,21.0,54.0,22.0,2.0,175.0,125.0,15.29136,1.9184,0.7142857142857143,4.0
68,0.0,0.0,21.0,51.0,21.0,5.0,166.0,119.0,14.67984,1.8312,0.7168674698795181,4.0
69,0.0,0.0,30.0,52.0,32.0,3.0,150.0,94.0,12.94816,2.7904,0.6266666666666667,4.0
70,0.0,0.0,15.0,53.0,17.0,3.0,185.0,137.0,16.07056,1.4824,0.7405405405405405,4.0
71,0.0,0.0,18.0,55.0,18.0,6.0,173.0,121.0,15.19968,1.5696,0.6994219653179191,4.0
72,0.0,0.0,23.0,54.0,24.0,11.0,155.0,105.0,13.63008,2.0928,0.6774193548387096,4.0
73,0.0,0.0,18.0,55.0,19.0,6.0,180.0,126.0,15.724,1.6568,0.7,4.0
74,0.0,0.0,26.0,55.0,27.0,4.0,180.0,129.0,15.82016,2.3544,0.7166666666666667,4.0
75,0.0,0.0,26.0,54.0,28.0,1.0,162.0,110.0,13.99008,2.4416,0.6790123456790124,4.0
76,0.0,0.0,36.0,54.0,38.0,3.0,153.0,95.0,13.47808,3.3136,0.6209150326797386,4.0
77,0.0,0.0,17.0,50.0,21.0,3.0,184.0,139.0,16.16224,1.8312,0.7554347826086957,4.0
78,0.0,0.0,26.0,52.0,31.0,7.0,162.0,107.0,13.99344,2.7032,0.6604938271604939,4.0
79,0.0,0.0,24.0,55.0,28.0,4.0,186.0,133.0,16.25728,2.4416,0.7150537634408602,4.0
80,0.0,0.0,15.0,55.0,15.0,7.0,189.0,139.0,16.50432,1.308,0.7354497354497355,4.0
81,0.0,0.0,24.0,54.0,25.0,2.0,176.0,127.0,15.38192,2.18,0.7215909090909091,4.0
82,0.0,0.0,19.0,55.0,23.0,9.0,158.0,111.0,13.89728,2.0056,0.7025316455696202,4.0
83,0.0,0.0,22.0,34.0,28.0,0.0,122.0,33.0,5.70784,2.18,0.27049180327868855,4.0
84,1.0,1.0,26.0,15.0,37.0,0.0,90.0,1.0,2.51248,2.27248,0.011111111111111112,4.0
85,1.0,1.0,28.0,20.0,29.0,0.0,80.0,0.0,2.5592,2.35968,0.0,4.0
86,1.0,1.0,23.0,21.0,30.0,0.0,79.0,3.0,2.14432,1.92368,0.0379746835443038,4.0
87,2.0,2.0,30.0,30.0,44.0,3.0,95.0,11.0,3.39696,2.45216,0.11578947368421053,4.0
88,0.0,0.0,34.0,34.0,34.0,0.0,74.0,0.0,3.1248,2.9648,0.0,4.0
89,0.0,0.0,35.0,35.0,35.0,0.0,75.0,0.0,3.21312,3.052,0.0,4.0
90,0.0,0.0,35.0,36.0,44.0,1.0,81.0,3.0,3.41936,3.052,0.037037037037037035,4.0
91,1.0,1.0,42.0,41.0,43.0,1.0,77.0,3.0,3.91248,3.58048,0.03896103896103896,4.0
92,0.0,0.0,38.0,39.0,38.0,2.0,74.0,3.0,3.71664,3.3136,0.04054054054054054,4.0
93,0.0,0.0,37.0,48.0,37.0,4.0,75.0,4.0,3.80272,3.2264,0.05333333333333334,4.0
