devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,5.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,5.0,7.0,70.0,5.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.4416,0.436,0.0,2.0,10.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,5.0,7.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,8.4,0.048761904761904756,0.436,0.436,0.0,5.0,7.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,5.0,7.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.44848,0.436,0.0,5.0,7.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,5.0,7.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,19.2,0.021333333333333333,0.436,0.436,0.0,3.0,9.0,70.0,5.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,3.0,9.0,70.0,5.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,26.4,0.015515151515151515,0.436,0.436,0.0,3.0,9.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,3.0,9.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,19.384615384615383,0.021130158730158728,0.45536,0.436,0.0,3.0,9.0,70.0,5.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.4416,0.436,0.0,3.0,9.0,70.0,5.0,0.436
1.0,1.0,6.0,7.0,7.0,0.0,7.0,0.0,34.5,0.016621449275362316,0.5296,0.44128,0.0,3.0,9.0,70.0,5.0,0.44128
0.0,0.0,11.0,10.0,11.0,0.0,10.0,0.0,30.0,0.027306666666666667,0.872,0.9592,0.0,3.0,9.0,70.0,5.0,0.9592
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,31.2,0.026256410256410255,0.872,0.872,0.0,3.0,9.0,70.0,5.0,0.872
0.0,0.0,8.0,9.0,8.0,0.0,9.0,0.0,34.0,0.021684705882352943,0.7848,0.6976,0.0,3.0,9.0,70.0,5.0,0.6976
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,30.333333333333332,0.024305934065934065,0.7848,0.872,0.0,3.0,9.0,70.0,5.0,0.872
1.0,1.0,16.0,16.0,17.0,0.0,16.0,0.0,21.88235294117647,0.05989849462365591,1.3144,1.31328,0.0,3.0,9.0,70.0,5.0,1.31328
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,26.6,0.04619548872180451,1.308,1.308,0.0,3.0,9.0,70.0,5.0,1.308
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,27.4,0.04484671532846715,1.308,1.308,0.0,3.0,9.0,70.0,5.0,1.308
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,29.8,0.04123489932885906,1.308,1.308,0.0,3.0,9.0,70.0,5.0,1.308
0.0,0.0,14.0,14.0,14.0,0.0,14.0,0.0,33.0,0.03475393939393939,1.2208,1.2208,0.0,3.0,9.0,70.0,5.0,1.2208
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,35.6,0.03451685393258427,1.308,1.308,0.0,3.0,9.0,70.0,5.0,1.308
2.0,2.0,24.0,24.0,26.0,0.0,24.0,0.0,24.692307692307693,0.07962317757009345,1.9312,1.92896,0.0,3.0,9.0,70.0,5.0,1.92896
0.0,0.0,23.0,23.0,23.0,0.0,23.0,0.0,26.217391304347824,0.07186679933665009,2.0056,2.0056,0.0,4.0,8.0,70.0,5.0,2.0056
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,30.48,0.06719160104986877,2.18,2.18,0.0,5.0,7.0,70.0,5.0,2.18
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,32.52,0.06297662976629764,2.18,2.18,0.0,3.0,9.0,70.0,5.0,2.18
0.0,0.0,25.0,25.0,25.0,1.0,26.0,1.0,34.61538461538461,0.059164444444444436,2.2672,2.18,0.038461538461538464,2.0,10.0,70.0,5.0,1.09
0.0,0.0,24.0,24.0,24.0,0.0,24.0,0.0,36.0,0.05461333333333333,2.0928,2.0928,0.0,2.0,10.0,70.0,5.0,2.0928
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,36.96,0.05541125541125541,2.18,2.18,0.0,5.0,7.0,70.0,5.0,2.18
0.0,0.0,24.0,24.0,24.0,3.0,27.0,3.0,37.111111111111114,0.05297820359281437,2.3544,2.0928,0.1111111111111111,5.0,7.0,70.0,5.0,0.5232
