devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,21.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.857142857142857,0.05973333333333334,0.4416,0.436,0.0,5.0,7.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,10.615384615384615,0.03858550724637681,0.45536,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,12.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.45408,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,4.0,4.0,9.0,0.0,4.0,0.0,14.0,0.023405714285714283,0.36128,0.3488,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,26.4,0.015515151515151515,0.436,0.436,0.0,2.0,10.0,40.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,40.0,21.0
1.0,1.0,8.0,8.0,12.0,0.0,8.0,0.0,19.5,0.03360820512820512,0.62368,0.61568,0.0,2.0,10.0,40.0,21.0
0.0,0.0,10.0,10.0,17.0,0.0,10.0,0.0,18.529411764705884,0.04421079365079364,0.89008,0.872,0.0,4.0,8.0,40.0,21.0
0.0,0.0,10.0,10.0,23.0,0.0,11.0,1.0,17.125,0.047836496350364965,0.99104,0.872,0.09090909090909091,2.0,10.0,40.0,21.0
0.0,0.0,9.0,9.0,11.0,0.0,9.0,0.0,27.818181818181817,0.026503529411764707,0.7904,0.7848,0.0,4.0,8.0,40.0,21.0
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,33.0,0.024824242424242426,0.872,0.872,0.0,4.0,8.0,40.0,21.0
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,35.4,0.023141242937853104,0.872,0.7848,0.0,4.0,8.0,40.0,21.0
3.0,3.0,22.0,22.0,28.0,0.0,22.0,0.0,15.214285714285714,0.11845708920187793,1.68288,1.67264,0.0,4.0,8.0,40.0,21.0
0.0,0.0,25.0,24.0,27.0,0.0,24.0,0.0,18.923076923076923,0.10389853658536584,2.0984,2.18,0.0,2.0,10.0,40.0,21.0
1.0,1.0,31.0,31.0,32.0,0.0,31.0,0.0,17.90625,0.14182310645724255,2.6224,2.62128,0.0,2.0,10.0,40.0,21.0
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,21.5,0.11430697674418604,2.616,2.616,0.0,4.0,8.0,40.0,21.0
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,23.6,0.10413559322033897,2.616,2.616,0.0,6.0,6.0,40.0,21.0
1.0,1.0,34.0,34.0,35.0,1.0,35.0,1.0,24.333333333333332,0.11446356164383562,2.9712,2.88288,0.02857142857142857,6.0,6.0,40.0,21.0
3.0,3.0,43.0,44.0,49.0,0.0,44.0,0.0,20.22,0.17826310583580612,3.60128,3.50384,0.0,6.0,6.0,40.0,21.0
1.0,1.0,53.0,53.0,62.0,1.0,54.0,2.0,19.80952380952381,0.21917538461538463,4.64736,4.53968,0.037037037037037035,2.0,10.0,40.0,21.0
0.0,0.0,52.0,51.0,60.0,1.0,53.0,1.0,19.596774193548388,0.21319427160493823,4.64544,4.5344,0.018867924528301886,6.0,6.0,40.0,21.0
0.0,0.0,53.0,53.0,55.0,2.0,55.0,2.0,25.68421052631579,0.16904393442622948,4.8016,4.6216,0.03636363636363636,6.0,6.0,40.0,21.0
0.0,0.0,54.0,54.0,54.0,3.0,57.0,3.0,29.68421052631579,0.14902468085106382,4.9704,4.7088,0.05263157894736842,6.0,6.0,40.0,21.0
1.0,1.0,58.0,58.0,59.0,10.0,69.0,11.0,32.05714285714286,0.14821532976827093,5.936,4.97568,0.15942028985507245,6.0,6.0,40.0,21.0
0.0,0.0,59.0,60.0,59.0,7.0,67.0,7.0,33.492537313432834,0.14675508021390374,5.8424,5.1448,0.1044776119402985,4.0,8.0,40.0,21.0
0.0,0.0,60.0,59.0,60.0,5.0,64.0,5.0,35.15625,0.13747996444444444,5.5808,5.232,0.078125,6.0,6.0,40.0,21.0
0.0,0.0,57.0,57.0,57.0,13.0,70.0,13.0,39.857142857142854,0.11715440860215055,6.104,4.9704,0.18571428571428572,6.0,6.0,40.0,21.0
0.0,0.0,60.0,60.0,63.0,6.0,67.0,7.0,38.4,0.128,5.84928,5.232,0.1044776119402985,2.0,10.0,40.0,21.0
0.0,0.0,57.0,57.0,59.0,12.0,70.0,13.0,39.583333333333336,0.1179648,6.1096,4.9704,0.18571428571428572,6.0,6.0,40.0,21.0
1.0,1.0,62.0,63.0,63.0,8.0,71.0,8.0,37.666666666666664,0.1370166371681416,6.1104,5.32448,0.11267605633802817,2.0,10.0,40.0,21.0
3.0,3.0,74.0,73.0,82.0,7.0,81.0,8.0,32.52808988764045,0.18384602417962004,6.83328,6.20704,0.09876543209876543,5.0,7.0,40.0,21.0
0.0,0.0,78.0,78.0,78.0,9.0,89.0,11.0,35.764044943820224,0.17866435438265788,7.7608,6.8016,0.12359550561797752,6.0,6.0,40.0,21.0
0.0,0.0,80.0,80.0,80.0,16.0,96.0,16.0,37.09375,0.17667666385846673,8.3712,6.976,0.16666666666666666,5.0,7.0,40.0,21.0
0.0,0.0,78.0,78.0,78.0,7.0,85.0,7.0,38.11764705882353,0.16763259259259258,7.412,6.8016,0.08235294117647059,4.0,8.0,40.0,21.0
0.0,0.0,77.0,78.0,77.0,7.0,91.0,13.0,36.26373626373626,0.1762024727272727,7.9352,6.7144,0.14285714285714285,2.0,10.0,40.0,21.0
0.0,0.0,79.0,78.0,79.0,2.0,80.0,2.0,36.6,0.17458360655737706,6.976,6.8888,0.025,2.0,10.0,40.0,21.0
0.0,0.0,79.0,80.0,79.0,2.0,81.0,2.0,38.96296296296296,0.16820076045627375,7.0632,6.8888,0.024691358024691357,2.0,10.0,40.0,21.0
0.0,0.0,75.0,75.0,75.0,6.0,83.0,7.0,39.68674698795181,0.15481238615664844,7.2376,6.54,0.08433734939759036,3.0,9.0,40.0,21.0
1.0,1.0,83.0,82.0,84.0,9.0,93.0,11.0,38.744680851063826,0.17337708951125755,8.0288,7.15568,0.11827956989247312,3.0,9.0,40.0,21.0
0.0,0.0,83.0,83.0,83.0,5.0,89.0,6.0,40.04494382022472,0.16979322109988776,7.7608,7.2376,0.06741573033707865,2.0,10.0,40.0,21.0
0.0,0.0,84.0,84.0,92.0,12.0,96.0,12.0,38.22115384615385,0.180038520754717,8.39056,7.3248,0.125,4.0,8.0,40.0,21.0
1.0,1.0,91.0,91.0,94.0,5.0,96.0,5.0,37.54545454545455,0.19855186440677963,8.296,7.85328,0.052083333333333336,2.0,10.0,40.0,21.0
0.0,0.0,87.0,88.0,87.0,13.0,101.0,13.0,40.84158415841584,0.17651029333333335,8.8072,7.5864,0.12871287128712872,5.0,7.0,40.0,21.0
0.0,0.0,86.0,86.0,86.0,12.0,100.0,14.0,41.04,0.17166471734892788,8.72,7.4992,0.14,2.0,10.0,40.0,21.0
0.0,0.0,90.0,89.0,90.0,6.0,97.0,8.0,41.69072164948454,0.17488015825914935,8.4584,7.848,0.08247422680412371,3.0,9.0,40.0,21.0
0.0,0.0,86.0,86.0,86.0,6.0,94.0,8.0,41.90425531914894,0.1681242142675806,8.1968,7.4992,0.0851063829787234,3.0,9.0,40.0,21.0
0.0,0.0,88.0,88.0,88.0,12.0,100.0,12.0,42.3,0.17042458628841606,8.72,7.6736,0.12,5.0,7.0,40.0,21.0
0.0,0.0,88.0,88.0,88.0,7.0,97.0,9.0,42.371134020618555,0.17013847201946472,8.4584,7.6736,0.09278350515463918,3.0,9.0,40.0,21.0
0.0,0.0,87.0,87.0,87.0,8.0,95.0,8.0,43.32631578947368,0.16449679300291545,8.284,7.5864,0.08421052631578947,5.0,7.0,40.0,21.0
0.0,0.0,90.0,90.0,90.0,7.0,97.0,7.0,43.7319587628866,0.1685906647807638,8.4584,7.848,0.07216494845360824,2.0,10.0,40.0,21.0
0.0,0.0,88.0,89.0,91.0,6.0,94.0,6.0,42.43298969072165,0.17182103012633626,8.20368,7.6736,0.06382978723404255,5.0,7.0,40.0,21.0
2.0,2.0,95.0,96.0,99.0,27.0,137.0,41.0,40.521126760563384,0.19407949947862355,11.79488,8.12016,0.29927007299270075,5.0,7.0,40.0,21.0
0.0,0.0,98.0,97.0,98.0,6.0,109.0,13.0,39.4954128440367,0.20119399767711962,9.5048,8.5456,0.11926605504587157,3.0,9.0,40.0,21.0
0.0,0.0,96.0,100.0,96.0,11.0,113.0,16.0,40.16814159292036,0.20394271866049787,9.8536,8.3712,0.1415929203539823,6.0,6.0,40.0,21.0
0.0,0.0,98.0,93.0,98.0,9.0,120.0,23.0,40.175,0.18963434971997511,10.464,8.5456,0.19166666666666668,3.0,9.0,40.0,21.0
0.0,0.0,97.0,97.0,97.0,11.0,111.0,14.0,39.67567567567568,0.2002798910081744,9.6792,8.4584,0.12612612612612611,2.0,10.0,40.0,21.0
0.0,0.0,98.0,98.0,98.0,16.0,114.0,16.0,40.63157894736842,0.1975842487046632,9.9408,8.5456,0.14035087719298245,6.0,6.0,40.0,21.0
0.0,0.0,99.0,99.0,99.0,22.0,135.0,36.0,40.4,0.20074455445544553,11.772,8.6328,0.26666666666666666,6.0,6.0,40.0,21.0
0.0,0.0,100.0,100.0,100.0,12.0,114.0,14.0,40.421052631578945,0.20266666666666663,9.9408,8.72,0.12280701754385964,2.0,10.0,40.0,21.0
0.0,0.0,98.0,98.0,98.0,13.0,111.0,13.0,39.351351351351354,0.20401230769230763,9.6792,8.5456,0.11711711711711711,4.0,8.0,40.0,21.0
0.0,0.0,96.0,97.0,96.0,13.0,113.0,16.0,39.823008849557525,0.19953891555555553,9.8536,8.3712,0.1415929203539823,6.0,6.0,40.0,21.0
1.0,1.0,102.0,102.0,103.0,14.0,120.0,18.0,38.77685950413223,0.21548521739130433,10.3832,8.81248,0.15,6.0,6.0,40.0,21.0
0.0,0.0,100.0,101.0,100.0,10.0,116.0,16.0,38.66379310344828,0.21399659308807129,10.1152,8.72,0.13793103448275862,3.0,9.0,40.0,21.0
0.0,0.0,102.0,101.0,102.0,14.0,120.0,18.0,39.525,0.20933383934218847,10.464,8.8944,0.15,4.0,8.0,40.0,21.0
0.0,0.0,104.0,103.0,104.0,14.0,124.0,21.0,38.95161290322581,0.21662158178053828,10.8128,9.0688,0.1693548387096774,2.0,10.0,40.0,21.0
0.0,0.0,101.0,102.0,101.0,6.0,118.0,16.0,37.728813559322035,0.22147105121293797,10.2896,8.8072,0.13559322033898305,2.0,10.0,40.0,21.0
0.0,0.0,105.0,104.0,105.0,9.0,129.0,25.0,37.72093023255814,0.22586081381011097,11.2488,9.156,0.1937984496124031,5.0,7.0,40.0,21.0
0.0,0.0,103.0,104.0,103.0,16.0,133.0,29.0,36.94736842105263,0.23058962962962964,11.5976,8.9816,0.21804511278195488,3.0,9.0,40.0,21.0
0.0,0.0,103.0,103.0,103.0,17.0,138.0,35.0,35.91304347826087,0.23494973365617433,12.0336,8.9816,0.2536231884057971,6.0,6.0,40.0,21.0
0.0,0.0,102.0,101.0,102.0,10.0,113.0,12.0,38.176991150442475,0.2167253036624942,9.8536,8.8944,0.10619469026548672,2.0,10.0,40.0,21.0
0.0,0.0,103.0,105.0,103.0,9.0,114.0,11.0,38.31578947368421,0.22449230769230769,9.9408,8.9816,0.09649122807017543,3.0,9.0,40.0,21.0
0.0,0.0,100.0,98.0,100.0,14.0,114.0,14.0,39.31578947368421,0.20419684069611777,9.9408,8.72,0.12280701754385964,3.0,9.0,40.0,21.0
0.0,0.0,102.0,102.0,102.0,12.0,124.0,22.0,39.483870967741936,0.21162666666666666,10.8128,8.8944,0.1774193548387097,6.0,6.0,40.0,21.0
0.0,0.0,103.0,105.0,103.0,7.0,117.0,13.0,39.333333333333336,0.21868474576271185,10.2024,8.9816,0.1111111111111111,2.0,10.0,40.0,21.0
0.0,0.0,103.0,101.0,103.0,18.0,129.0,27.0,39.116279069767444,0.21152114149821635,11.2488,8.9816,0.20930232558139536,5.0,7.0,40.0,21.0
0.0,0.0,105.0,105.0,105.0,19.0,132.0,27.0,39.81818181818182,0.21602191780821917,11.5104,9.156,0.20454545454545456,6.0,6.0,40.0,21.0
0.0,0.0,103.0,103.0,103.0,13.0,127.0,24.0,38.59842519685039,0.21860373725010201,11.0744,8.9816,0.1889763779527559,4.0,8.0,40.0,21.0
0.0,0.0,101.0,102.0,101.0,14.0,119.0,17.0,38.621848739495796,0.2163500783289817,10.3768,8.8072,0.14285714285714285,2.0,10.0,40.0,21.0
0.0,0.0,104.0,103.0,104.0,10.0,114.0,11.0,40.578947368421055,0.20793442282749672,9.9408,9.0688,0.09649122807017543,4.0,8.0,40.0,21.0
0.0,0.0,100.0,102.0,100.0,9.0,118.0,16.0,39.40677966101695,0.21204067096774193,10.2896,8.72,0.13559322033898305,2.0,10.0,40.0,21.0
0.0,0.0,102.0,100.0,102.0,10.0,119.0,19.0,39.12605042016807,0.20937457044673535,10.3768,8.8944,0.15966386554621848,4.0,8.0,40.0,21.0
0.0,0.0,103.0,103.0,103.0,17.0,125.0,22.0,40.32,0.20926984126984127,10.9,8.9816,0.176,4.0,8.0,40.0,21.0
0.0,0.0,101.0,102.0,101.0,20.0,134.0,32.0,40.701492537313435,0.20529566556655665,11.6848,8.8072,0.23880597014925373,4.0,8.0,40.0,21.0
0.0,0.0,105.0,104.0,105.0,13.0,124.0,20.0,40.74193548387097,0.20911328582739508,10.8128,9.156,0.16129032258064516,2.0,10.0,40.0,21.0
