,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,4.0
2,0.0,0.0,5.0,5.0,27.0,0.0,31.0,0.0,0.56736,0.436,0.0,4.0
3,0.0,0.0,5.0,5.0,35.0,0.0,35.0,0.0,0.60096,0.436,0.0,4.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,4.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,4.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,4.0
14,3.0,3.0,32.0,52.0,40.0,5.0,151.0,112.0,11.39904,2.904,0.7417218543046358,4.0
15,2.0,2.0,25.0,67.0,27.0,7.0,166.0,120.0,12.30144,2.01616,0.7228915662650602,4.0
16,0.0,0.0,20.0,59.0,22.0,4.0,173.0,135.0,13.95424,1.9184,0.7803468208092486,4.0
17,0.0,0.0,12.0,54.0,13.0,1.0,199.0,168.0,17.63568,1.1336,0.8442211055276382,4.0
18,0.0,0.0,12.0,58.0,13.0,2.0,195.0,159.0,16.93808,1.1336,0.8153846153846154,4.0
19,0.0,0.0,44.0,58.0,45.0,2.0,136.0,85.0,12.00352,3.924,0.625,4.0
20,0.0,0.0,35.0,60.0,37.0,8.0,148.0,100.0,12.69216,3.2264,0.6756756756756757,4.0
21,0.0,0.0,27.0,59.0,29.0,7.0,145.0,111.0,12.8576,2.5288,0.7655172413793103,4.0
22,0.0,0.0,20.0,60.0,24.0,6.0,174.0,132.0,15.1192,2.0928,0.7586206896551724,4.0
23,0.0,0.0,16.0,60.0,20.0,2.0,191.0,148.0,16.68432,1.744,0.774869109947644,4.0
24,0.0,0.0,14.0,60.0,16.0,4.0,195.0,150.0,16.4552,1.3952,0.7692307692307693,4.0
25,1.0,1.0,19.0,62.0,24.0,6.0,202.0,149.0,15.95936,2.01088,0.7376237623762376,4.0
26,0.0,0.0,23.0,55.0,23.0,7.0,161.0,117.0,14.00032,2.0056,0.7267080745341615,4.0
27,0.0,0.0,19.0,57.0,21.0,5.0,182.0,140.0,16.16224,1.8312,0.7692307692307693,4.0
28,0.0,0.0,30.0,60.0,31.0,5.0,172.0,115.0,14.95264,2.7032,0.6686046511627907,4.0
29,0.0,0.0,24.0,60.0,27.0,7.0,175.0,123.0,15.38416,2.3544,0.7028571428571428,4.0
30,0.0,0.0,33.0,59.0,39.0,6.0,152.0,97.0,13.21088,3.4008,0.6381578947368421,4.0
31,0.0,0.0,19.0,60.0,21.0,4.0,191.0,138.0,16.59824,1.8312,0.7225130890052356,4.0
32,0.0,0.0,19.0,60.0,21.0,3.0,185.0,132.0,16.24944,1.8312,0.7135135135135136,4.0
33,0.0,0.0,21.0,59.0,24.0,4.0,187.0,133.0,16.4272,2.0928,0.7112299465240641,4.0
34,0.0,0.0,29.0,55.0,32.0,11.0,142.0,93.0,11.85152,2.7904,0.6549295774647887,4.0
35,0.0,0.0,23.0,62.0,23.0,8.0,206.0,142.0,15.768,2.0056,0.6893203883495146,4.0
36,0.0,0.0,27.0,58.0,28.0,2.0,163.0,109.0,13.924,2.4416,0.6687116564417178,4.0
37,0.0,0.0,30.0,60.0,33.0,8.0,147.0,90.0,13.03648,2.8776,0.6122448979591837,4.0
38,0.0,0.0,12.0,59.0,12.0,1.0,187.0,139.0,16.23936,1.0464,0.7433155080213903,4.0
39,0.0,0.0,18.0,60.0,19.0,5.0,189.0,138.0,16.6832,1.6568,0.7301587301587301,4.0
40,0.0,0.0,23.0,60.0,26.0,4.0,178.0,127.0,15.47024,2.2672,0.7134831460674157,4.0
41,0.0,0.0,24.0,59.0,28.0,1.0,161.0,105.0,13.99008,2.4416,0.6521739130434783,4.0
42,0.0,0.0,24.0,59.0,25.0,5.0,192.0,139.0,16.77712,2.18,0.7239583333333334,4.0
43,0.0,0.0,18.0,54.0,21.0,0.0,186.0,134.0,16.33664,1.8312,0.7204301075268817,4.0
44,0.0,0.0,33.0,56.0,37.0,3.0,180.0,100.0,13.01168,3.052,0.5555555555555556,4.0
45,1.0,1.0,35.0,49.0,44.0,3.0,160.0,87.0,11.49408,3.58048,0.54375,4.0
46,0.0,0.0,21.0,50.0,23.0,7.0,195.0,132.0,14.71472,1.9184,0.676923076923077,4.0
47,0.0,0.0,21.0,50.0,25.0,5.0,197.0,126.0,14.60176,1.9184,0.6395939086294417,4.0
48,0.0,0.0,24.0,51.0,29.0,5.0,200.0,124.0,15.204,2.2672,0.62,4.0
49,0.0,0.0,31.0,50.0,35.0,7.0,182.0,111.0,13.59776,2.8776,0.6098901098901099,4.0
50,0.0,0.0,27.0,49.0,29.0,4.0,179.0,116.0,13.89792,2.5288,0.6480446927374302,4.0
51,0.0,0.0,33.0,46.0,33.0,3.0,175.0,102.0,13.28,2.8776,0.5828571428571429,4.0
52,0.0,0.0,27.0,46.0,30.0,1.0,185.0,110.0,13.98544,2.3544,0.5945945945945946,4.0
53,0.0,0.0,17.0,49.0,18.0,5.0,201.0,140.0,15.37584,1.5696,0.6965174129353234,4.0
54,0.0,0.0,29.0,56.0,33.0,3.0,178.0,101.0,13.45504,2.616,0.5674157303370787,4.0
55,0.0,0.0,28.0,50.0,28.0,5.0,175.0,118.0,14.21056,2.4416,0.6742857142857143,4.0
56,0.0,0.0,41.0,50.0,41.0,2.0,164.0,87.0,12.91712,3.5752,0.5304878048780488,4.0
57,0.0,0.0,35.0,50.0,35.0,2.0,161.0,94.0,12.736,3.052,0.5838509316770186,4.0
58,0.0,0.0,26.0,50.0,26.0,3.0,182.0,119.0,13.31216,2.2672,0.6538461538461539,4.0
59,0.0,0.0,30.0,49.0,30.0,7.0,154.0,95.0,11.63344,2.616,0.6168831168831169,4.0
60,0.0,0.0,21.0,45.0,21.0,3.0,183.0,122.0,14.72592,1.8312,0.6666666666666666,4.0
61,0.0,0.0,43.0,47.0,43.0,3.0,126.0,58.0,9.60576,3.7496,0.4603174603174603,4.0
62,0.0,0.0,25.0,50.0,26.0,9.0,152.0,97.0,12.02832,2.2672,0.6381578947368421,4.0
63,0.0,0.0,20.0,51.0,21.0,7.0,197.0,131.0,14.85024,1.8312,0.6649746192893401,4.0
64,0.0,0.0,37.0,55.0,41.0,3.0,154.0,89.0,11.39488,3.3136,0.577922077922078,4.0
65,0.0,0.0,36.0,51.0,38.0,2.0,168.0,101.0,11.98176,3.1392,0.6011904761904762,4.0
66,0.0,0.0,18.0,50.0,19.0,9.0,187.0,129.0,14.81088,1.6568,0.6898395721925134,4.0
67,0.0,0.0,23.0,49.0,23.0,4.0,184.0,121.0,14.64096,2.0056,0.657608695652174,4.0
68,0.0,0.0,11.0,47.0,11.0,4.0,204.0,148.0,16.05968,0.9592,0.7254901960784313,4.0
69,0.0,0.0,22.0,46.0,30.0,0.0,180.0,132.0,13.79344,2.0056,0.7333333333333333,4.0
70,0.0,0.0,18.0,49.0,18.0,4.0,198.0,150.0,15.63424,1.5696,0.7575757575757576,4.0
71,0.0,0.0,44.0,50.0,44.0,4.0,118.0,55.0,9.58384,3.8368,0.4661016949152542,4.0
72,0.0,0.0,27.0,50.0,27.0,3.0,172.0,120.0,14.44128,2.3544,0.6976744186046512,4.0
73,0.0,0.0,21.0,51.0,22.0,7.0,170.0,116.0,14.0064,1.9184,0.6823529411764706,4.0
74,1.0,1.0,33.0,56.0,40.0,5.0,160.0,101.0,12.51424,3.05728,0.63125,4.0
75,0.0,0.0,16.0,57.0,16.0,7.0,223.0,159.0,16.95728,1.3952,0.7130044843049327,4.0
76,0.0,0.0,28.0,54.0,29.0,3.0,180.0,118.0,14.47328,2.5288,0.6555555555555556,4.0
77,0.0,0.0,22.0,50.0,25.0,4.0,200.0,133.0,16.0384,2.18,0.665,4.0
78,0.0,0.0,22.0,53.0,25.0,2.0,198.0,140.0,15.59024,2.0056,0.7070707070707071,4.0
79,0.0,0.0,19.0,54.0,21.0,10.0,202.0,140.0,15.7232,1.8312,0.693069306930693,4.0
80,0.0,0.0,24.0,53.0,25.0,3.0,204.0,130.0,14.55456,2.18,0.6372549019607843,4.0
81,0.0,0.0,30.0,50.0,35.0,2.0,174.0,103.0,13.19952,2.7904,0.5919540229885057,4.0
82,0.0,0.0,28.0,50.0,28.0,6.0,170.0,100.0,12.42224,2.4416,0.5882352941176471,4.0
83,0.0,0.0,23.0,50.0,24.0,5.0,167.0,107.0,12.9096,2.0928,0.6407185628742516,4.0
84,0.0,0.0,23.0,49.0,23.0,1.0,188.0,122.0,14.07344,2.0056,0.648936170212766,4.0
85,0.0,0.0,14.0,48.0,15.0,4.0,217.0,156.0,16.85488,1.308,0.7188940092165899,4.0
86,0.0,0.0,23.0,46.0,24.0,3.0,168.0,104.0,12.9968,2.0928,0.6190476190476191,4.0
87,0.0,0.0,34.0,50.0,43.0,6.0,165.0,107.0,11.9256,3.052,0.6484848484848484,4.0
88,0.0,0.0,26.0,51.0,32.0,4.0,206.0,136.0,15.3744,2.3544,0.6601941747572816,4.0
89,0.0,0.0,29.0,50.0,30.0,6.0,175.0,110.0,13.37216,2.616,0.6285714285714286,4.0
90,0.0,0.0,25.0,52.0,32.0,3.0,177.0,120.0,14.17712,2.3544,0.6779661016949152,4.0
91,0.0,0.0,21.0,51.0,23.0,4.0,194.0,143.0,15.0616,1.8312,0.7371134020618557,4.0
92,0.0,0.0,37.0,49.0,39.0,6.0,146.0,82.0,11.76976,3.4008,0.5616438356164384,4.0
93,0.0,0.0,21.0,50.0,24.0,4.0,183.0,131.0,15.06656,2.0928,0.7158469945355191,4.0
