devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,100.0,11.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,6.6,0.06206060606060606,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,4.0,8.0,100.0,11.0
4.0,4.0,0.0,33.0,0.00992969696969697,0.3488,0.3488,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,50.4,0.008126984126984127,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,4.0,8.0,100.0,11.0
4.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,8.0,3.0,54.0,0.007585185185185184,0.6976,0.436,0.375,4.0,8.0,100.0,11.0
5.0,27.0,22.0,36.666666666666664,0.01117090909090909,2.3544,0.2616,0.8148148148148148,4.0,8.0,100.0,11.0
5.0,16.0,11.0,12.0,0.03413333333333333,1.3952,0.5232,0.6875,4.0,8.0,100.0,11.0
5.0,14.0,9.0,12.0,0.03413333333333333,1.2208,0.3488,0.6428571428571429,4.0,8.0,100.0,11.0
4.0,13.0,9.0,12.0,0.027306666666666667,1.1336,0.436,0.6923076923076923,4.0,8.0,100.0,11.0
5.0,15.0,10.0,12.0,0.03413333333333333,1.308,0.436,0.6666666666666666,4.0,8.0,100.0,11.0
5.0,16.0,11.0,12.0,0.03413333333333333,1.3952,0.436,0.6875,4.0,8.0,100.0,11.0
5.0,15.0,10.0,12.0,0.03413333333333333,1.308,0.436,0.6666666666666666,4.0,8.0,100.0,11.0
5.0,13.0,8.0,12.0,0.03413333333333333,1.1336,0.436,0.6153846153846154,4.0,8.0,100.0,11.0
5.0,15.0,10.0,12.0,0.03413333333333333,1.308,0.436,0.6666666666666666,4.0,8.0,100.0,11.0
5.0,15.0,10.0,12.0,0.03413333333333333,1.308,0.436,0.6666666666666666,4.0,8.0,100.0,11.0
5.0,15.0,10.0,12.0,0.03413333333333333,1.308,0.3488,0.6666666666666666,4.0,8.0,100.0,11.0
5.0,15.0,10.0,9.8,0.04179591836734693,1.308,0.436,0.6666666666666666,4.0,8.0,100.0,11.0
4.0,13.0,9.0,9.0,0.036408888888888886,1.1336,0.436,0.6923076923076923,4.0,8.0,100.0,11.0
5.0,9.0,4.0,9.0,0.045511111111111106,0.7848,0.436,0.4444444444444444,4.0,8.0,100.0,11.0
5.0,6.0,1.0,9.0,0.045511111111111106,0.5232,0.436,0.16666666666666666,4.0,8.0,100.0,11.0
5.0,7.0,2.0,9.0,0.045511111111111106,0.6104,0.436,0.2857142857142857,4.0,8.0,100.0,11.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,4.0,8.0,100.0,11.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,4.0,8.0,100.0,11.0
