,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,throughput,goodThroughput,retransmissionsPerPacket,w
32,0.0,0.0,44.0,44.0,44.0,8.0,52.0,8.0,40.61538461538461,4.5344,3.8368,0.15384615384615385,2.0
33,0.0,0.0,43.0,43.0,43.0,3.0,46.0,3.0,40.43478260869565,4.0112,3.7496,0.06521739130434782,2.0
34,0.0,0.0,45.0,45.0,45.0,5.0,50.0,5.0,39.6,4.36,3.924,0.1,2.0
35,0.0,0.0,43.0,44.0,43.0,9.0,52.0,8.0,40.38461538461539,4.5344,3.7496,0.15384615384615385,2.0
36,0.0,0.0,44.0,43.0,44.0,2.0,46.0,3.0,40.43478260869565,4.0112,3.8368,0.06521739130434782,2.0
37,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,41.375,4.1856,3.8368,0.08333333333333333,2.0
38,0.0,0.0,44.0,44.0,44.0,10.0,54.0,10.0,43.666666666666664,4.7088,3.8368,0.18518518518518517,2.0
39,0.0,0.0,44.0,44.0,44.0,12.0,56.0,12.0,41.142857142857146,4.8832,3.8368,0.21428571428571427,2.0
40,0.0,0.0,45.0,45.0,45.0,5.0,50.0,5.0,40.32,4.36,3.924,0.1,2.0
41,0.0,0.0,42.0,43.0,42.0,2.0,45.0,2.0,40.53333333333333,3.924,3.6624,0.044444444444444446,2.0
42,0.0,0.0,45.0,44.0,45.0,8.0,52.0,8.0,41.30769230769231,4.5344,3.924,0.15384615384615385,2.0
43,0.0,0.0,44.0,44.0,44.0,7.0,51.0,7.0,41.05882352941177,4.4472,3.8368,0.13725490196078433,2.0
44,0.0,0.0,44.0,44.0,44.0,9.0,53.0,9.0,40.75471698113208,4.6216,3.8368,0.16981132075471697,2.0
45,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,40.16326530612245,4.2728,3.8368,0.10204081632653061,2.0
46,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,38.08163265306123,4.2728,3.7496,0.12244897959183673,2.0
47,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,37.75,4.1856,3.8368,0.08333333333333333,2.0
48,0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,39.5,4.1856,3.924,0.0625,2.0
49,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.87755102040816,4.2728,3.8368,0.10204081632653061,2.0
50,0.0,0.0,43.0,43.0,43.0,7.0,50.0,7.0,40.8,4.36,3.7496,0.14,2.0
51,0.0,0.0,45.0,45.0,45.0,7.0,52.0,7.0,41.19230769230769,4.5344,3.924,0.1346153846153846,2.0
52,0.0,0.0,44.0,44.0,44.0,1.0,45.0,1.0,42.0,3.924,3.8368,0.022222222222222223,2.0
53,0.0,0.0,43.0,43.0,43.0,10.0,53.0,10.0,41.660377358490564,4.6216,3.7496,0.18867924528301888,2.0
54,0.0,0.0,44.0,44.0,44.0,2.0,46.0,2.0,41.21739130434783,4.0112,3.8368,0.043478260869565216,2.0
55,0.0,0.0,44.0,44.0,44.0,12.0,56.0,12.0,42.857142857142854,4.8832,3.8368,0.21428571428571427,2.0
56,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.87755102040816,4.2728,3.8368,0.10204081632653061,2.0
57,0.0,0.0,45.0,45.0,45.0,8.0,53.0,8.0,40.64150943396226,4.6216,3.924,0.1509433962264151,2.0
58,0.0,0.0,43.0,43.0,43.0,4.0,47.0,4.0,41.1063829787234,4.0984,3.7496,0.0851063829787234,2.0
59,0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,40.68,4.36,3.8368,0.12,2.0
60,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,40.125,4.1856,3.8368,0.08333333333333333,2.0
61,0.0,0.0,44.0,44.0,44.0,7.0,51.0,7.0,42.23529411764706,4.4472,3.8368,0.13725490196078433,2.0
62,0.0,0.0,44.0,44.0,44.0,7.0,51.0,7.0,41.64705882352941,4.4472,3.8368,0.13725490196078433,2.0
63,0.0,0.0,43.0,44.0,43.0,6.0,50.0,6.0,42.0,4.36,3.7496,0.12,2.0
64,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.625,4.1856,3.8368,0.08333333333333333,2.0
65,0.0,0.0,45.0,44.0,45.0,8.0,52.0,8.0,41.30769230769231,4.5344,3.924,0.15384615384615385,2.0
66,0.0,0.0,43.0,44.0,43.0,5.0,48.0,4.0,39.75,4.1856,3.7496,0.08333333333333333,2.0
67,0.0,0.0,44.0,43.0,44.0,3.0,47.0,4.0,39.829787234042556,4.0984,3.8368,0.0851063829787234,2.0
68,0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,41.5,4.1856,3.924,0.0625,2.0
69,0.0,0.0,44.0,44.0,44.0,9.0,53.0,9.0,41.886792452830186,4.6216,3.8368,0.16981132075471697,2.0
70,0.0,0.0,43.0,43.0,43.0,8.0,51.0,8.0,42.470588235294116,4.4472,3.7496,0.1568627450980392,2.0
71,0.0,0.0,44.0,45.0,44.0,4.0,49.0,4.0,41.63265306122449,4.2728,3.8368,0.08163265306122448,2.0
72,0.0,0.0,44.0,43.0,44.0,8.0,51.0,8.0,40.8235294117647,4.4472,3.8368,0.1568627450980392,2.0
73,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,39.06382978723404,4.0984,3.8368,0.06382978723404255,2.0
74,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,40.6530612244898,4.2728,3.924,0.08163265306122448,2.0
75,0.0,0.0,43.0,44.0,43.0,6.0,50.0,6.0,42.72,4.36,3.7496,0.12,2.0
76,0.0,0.0,44.0,43.0,44.0,7.0,50.0,7.0,41.28,4.36,3.8368,0.14,2.0
77,0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,40.08,4.36,3.8368,0.12,2.0
78,0.0,0.0,44.0,45.0,44.0,4.0,49.0,4.0,40.40816326530612,4.2728,3.8368,0.08163265306122448,2.0
79,0.0,0.0,44.0,43.0,44.0,4.0,47.0,4.0,40.851063829787236,4.0984,3.8368,0.0851063829787234,2.0
80,0.0,0.0,43.0,44.0,43.0,3.0,47.0,3.0,40.46808510638298,4.0984,3.7496,0.06382978723404255,2.0
81,0.0,0.0,45.0,44.0,45.0,3.0,47.0,3.0,42.51063829787234,4.0984,3.924,0.06382978723404255,2.0
82,0.0,0.0,44.0,44.0,44.0,10.0,54.0,10.0,41.77777777777778,4.7088,3.8368,0.18518518518518517,2.0
83,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,40.5,4.1856,3.8368,0.08333333333333333,2.0
84,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,40.6530612244898,4.2728,3.7496,0.12244897959183673,2.0
85,0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,39.25,4.1856,3.924,0.0625,2.0
86,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,40.625,4.1856,3.8368,0.08333333333333333,2.0
87,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,41.75,4.1856,3.7496,0.10416666666666667,2.0
88,0.0,0.0,44.0,45.0,44.0,10.0,55.0,10.0,42.0,4.796,3.8368,0.18181818181818182,2.0
89,0.0,0.0,44.0,43.0,44.0,5.0,48.0,5.0,40.875,4.1856,3.8368,0.10416666666666667,2.0
90,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,40.89795918367347,4.2728,3.8368,0.10204081632653061,2.0
91,0.0,0.0,45.0,45.0,45.0,1.0,46.0,1.0,40.43478260869565,4.0112,3.924,0.021739130434782608,2.0
92,0.0,0.0,43.0,44.0,43.0,9.0,53.0,9.0,40.41509433962264,4.6216,3.7496,0.16981132075471697,2.0
93,0.0,0.0,44.0,43.0,44.0,1.0,44.0,1.0,39.27272727272727,3.8368,3.8368,0.022727272727272728,2.0
94,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,40.285714285714285,4.2728,3.8368,0.10204081632653061,2.0
95,0.0,0.0,44.0,45.0,44.0,5.0,50.0,5.0,39.36,4.36,3.8368,0.1,2.0
96,0.0,0.0,44.0,43.0,44.0,2.0,45.0,2.0,40.0,3.924,3.8368,0.044444444444444446,2.0
97,0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,40.44,4.36,3.8368,0.12,2.0
98,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,39.673469387755105,4.2728,3.8368,0.10204081632653061,2.0
99,0.0,0.0,44.0,44.0,44.0,1.0,45.0,1.0,40.53333333333333,3.924,3.8368,0.022222222222222223,2.0
100,0.0,0.0,44.0,44.0,44.0,9.0,53.0,9.0,42.339622641509436,4.6216,3.8368,0.16981132075471697,2.0
101,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,41.02040816326531,4.2728,3.7496,0.12244897959183673,2.0
102,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,41.142857142857146,4.2728,3.924,0.08163265306122448,2.0
103,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,41.375,4.1856,3.8368,0.08333333333333333,2.0
104,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,42.125,4.1856,3.7496,0.10416666666666667,2.0
105,0.0,0.0,45.0,45.0,45.0,7.0,52.0,7.0,41.42307692307692,4.5344,3.924,0.1346153846153846,2.0
106,0.0,0.0,43.0,43.0,43.0,4.0,47.0,4.0,40.46808510638298,4.0984,3.7496,0.0851063829787234,2.0
107,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,41.1063829787234,4.0984,3.8368,0.06382978723404255,2.0
108,0.0,0.0,45.0,45.0,45.0,6.0,51.0,6.0,40.470588235294116,4.4472,3.924,0.11764705882352941,2.0
109,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,41.1063829787234,4.0984,3.8368,0.06382978723404255,2.0
110,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,42.244897959183675,4.2728,3.7496,0.12244897959183673,2.0
111,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.87755102040816,4.2728,3.8368,0.10204081632653061,2.0
112,0.0,0.0,44.0,45.0,44.0,6.0,51.0,6.0,40.8235294117647,4.4472,3.8368,0.11764705882352941,2.0
113,0.0,0.0,44.0,43.0,44.0,3.0,46.0,3.0,40.43478260869565,4.0112,3.8368,0.06521739130434782,2.0
114,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.265306122448976,4.2728,3.8368,0.10204081632653061,2.0
115,0.0,0.0,44.0,44.0,44.0,9.0,55.0,11.0,41.67272727272727,4.796,3.8368,0.2,2.0
116,0.0,0.0,44.0,44.0,44.0,0.0,44.0,0.0,40.09090909090909,3.8368,3.8368,0.0,2.0
117,0.0,0.0,44.0,45.0,44.0,7.0,52.0,7.0,40.96153846153846,4.5344,3.8368,0.1346153846153846,2.0
118,0.0,0.0,43.0,42.0,43.0,3.0,45.0,3.0,39.46666666666667,3.924,3.7496,0.06666666666666667,2.0
119,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,40.16326530612245,4.2728,3.924,0.08163265306122448,2.0
120,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,41.48936170212766,4.0984,3.8368,0.06382978723404255,2.0
121,0.0,0.0,43.0,43.0,43.0,8.0,51.0,8.0,40.94117647058823,4.4472,3.7496,0.1568627450980392,2.0
122,0.0,0.0,45.0,45.0,45.0,2.0,47.0,2.0,40.212765957446805,4.0984,3.924,0.0425531914893617,2.0
123,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,41.51020408163265,4.2728,3.7496,0.12244897959183673,2.0
124,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,42.0,4.2728,3.8368,0.10204081632653061,2.0
125,0.0,0.0,45.0,45.0,45.0,6.0,51.0,6.0,42.0,4.4472,3.924,0.11764705882352941,2.0
126,0.0,0.0,44.0,44.0,44.0,1.0,45.0,1.0,41.733333333333334,3.924,3.8368,0.022222222222222223,2.0
127,0.0,0.0,43.0,43.0,43.0,7.0,50.0,7.0,42.48,4.36,3.7496,0.14,2.0
128,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.63265306122449,4.2728,3.8368,0.10204081632653061,2.0
129,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,42.36734693877551,4.2728,3.924,0.08163265306122448,2.0
130,0.0,0.0,43.0,43.0,43.0,7.0,50.0,7.0,42.48,4.36,3.7496,0.14,2.0
131,0.0,0.0,44.0,44.0,44.0,7.0,51.0,7.0,42.0,4.4472,3.8368,0.13725490196078433,2.0
132,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,40.775510204081634,4.2728,3.8368,0.10204081632653061,2.0
133,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,39.91836734693877,4.2728,3.8368,0.10204081632653061,2.0
134,0.0,0.0,45.0,45.0,45.0,5.0,50.0,5.0,39.84,4.36,3.924,0.1,2.0
135,0.0,0.0,42.0,42.0,42.0,2.0,44.0,2.0,40.63636363636363,3.8368,3.6624,0.045454545454545456,2.0
136,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,41.38775510204081,4.2728,3.924,0.08163265306122448,2.0
137,0.0,0.0,44.0,44.0,44.0,4.0,51.0,7.0,40.35294117647059,4.4472,3.8368,0.13725490196078433,2.0
138,0.0,0.0,43.0,44.0,43.0,3.0,47.0,3.0,41.1063829787234,4.0984,3.7496,0.06382978723404255,2.0
139,0.0,0.0,45.0,44.0,45.0,7.0,51.0,7.0,41.1764705882353,4.4472,3.924,0.13725490196078433,2.0
140,0.0,0.0,43.0,43.0,43.0,2.0,45.0,2.0,40.666666666666664,3.924,3.7496,0.044444444444444446,2.0
141,0.0,0.0,44.0,44.0,44.0,7.0,53.0,9.0,40.9811320754717,4.6216,3.8368,0.16981132075471697,2.0
142,0.0,0.0,45.0,45.0,45.0,2.0,47.0,2.0,40.340425531914896,4.0984,3.924,0.0425531914893617,2.0
143,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.265306122448976,4.2728,3.8368,0.10204081632653061,2.0
144,0.0,0.0,43.0,43.0,43.0,4.0,47.0,4.0,42.0,4.0984,3.7496,0.0851063829787234,2.0
145,0.0,0.0,44.0,45.0,44.0,4.0,49.0,4.0,41.142857142857146,4.2728,3.8368,0.08163265306122448,2.0
146,0.0,0.0,45.0,44.0,45.0,3.0,47.0,3.0,41.61702127659574,4.0984,3.924,0.06382978723404255,2.0
147,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,41.75,4.1856,3.7496,0.10416666666666667,2.0
148,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,41.61702127659574,4.0984,3.8368,0.06382978723404255,2.0
149,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.375,4.1856,3.8368,0.08333333333333333,2.0
150,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.25,4.1856,3.8368,0.08333333333333333,2.0
151,0.0,0.0,45.0,45.0,45.0,7.0,52.0,7.0,42.46153846153846,4.5344,3.924,0.1346153846153846,2.0
152,0.0,0.0,42.0,42.0,42.0,2.0,44.0,2.0,42.13636363636363,3.8368,3.6624,0.045454545454545456,2.0
153,0.0,0.0,45.0,45.0,45.0,6.0,51.0,6.0,42.23529411764706,4.4472,3.924,0.11764705882352941,2.0
154,0.0,0.0,44.0,44.0,44.0,2.0,48.0,4.0,40.875,4.1856,3.8368,0.08333333333333333,2.0
155,0.0,0.0,43.0,44.0,43.0,8.0,52.0,8.0,42.46153846153846,4.5344,3.7496,0.15384615384615385,2.0
156,0.0,0.0,45.0,44.0,45.0,5.0,51.0,7.0,42.11764705882353,4.4472,3.924,0.13725490196078433,2.0
157,0.0,0.0,43.0,43.0,43.0,3.0,46.0,3.0,41.73913043478261,4.0112,3.7496,0.06521739130434782,2.0
158,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.38775510204081,4.2728,3.8368,0.10204081632653061,2.0
159,0.0,0.0,45.0,45.0,45.0,5.0,50.0,5.0,42.24,4.36,3.924,0.1,2.0
160,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,41.75,4.1856,3.8368,0.08333333333333333,2.0
161,0.0,0.0,43.0,43.0,43.0,4.0,47.0,4.0,42.38297872340426,4.0984,3.7496,0.0851063829787234,2.0
162,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,41.63265306122449,4.2728,3.924,0.08163265306122448,2.0
163,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,41.625,4.1856,3.8368,0.08333333333333333,2.0
164,0.0,0.0,43.0,43.0,43.0,6.0,49.0,6.0,42.61224489795919,4.2728,3.7496,0.12244897959183673,2.0
165,0.0,0.0,44.0,44.0,44.0,2.0,46.0,2.0,41.34782608695652,4.0112,3.8368,0.043478260869565216,2.0
166,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,42.244897959183675,4.2728,3.8368,0.10204081632653061,2.0
167,0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,42.24,4.36,3.8368,0.12,2.0
168,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,40.40816326530612,4.2728,3.924,0.08163265306122448,2.0
169,0.0,0.0,42.0,43.0,42.0,2.0,45.0,2.0,41.46666666666667,3.924,3.6624,0.044444444444444446,2.0
170,0.0,0.0,45.0,44.0,45.0,5.0,49.0,5.0,41.87755102040816,4.2728,3.924,0.10204081632653061,2.0
171,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,41.61702127659574,4.0984,3.8368,0.06382978723404255,2.0
172,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.125,4.1856,3.8368,0.08333333333333333,2.0
173,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.375,4.1856,3.8368,0.08333333333333333,2.0
174,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,42.625,4.1856,3.7496,0.10416666666666667,2.0
175,0.0,0.0,44.0,44.0,44.0,2.0,46.0,2.0,42.78260869565217,4.0112,3.8368,0.043478260869565216,2.0
176,0.0,0.0,45.0,45.0,45.0,6.0,51.0,6.0,42.470588235294116,4.4472,3.924,0.11764705882352941,2.0
177,0.0,0.0,44.0,44.0,44.0,8.0,52.0,8.0,43.61538461538461,4.5344,3.8368,0.15384615384615385,2.0
178,0.0,0.0,43.0,43.0,43.0,3.0,46.0,3.0,42.52173913043478,4.0112,3.7496,0.06521739130434782,2.0
179,0.0,0.0,45.0,45.0,45.0,6.0,51.0,6.0,42.94117647058823,4.4472,3.924,0.11764705882352941,2.0
180,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,43.46938775510204,4.2728,3.8368,0.10204081632653061,2.0
181,0.0,0.0,43.0,43.0,43.0,10.0,53.0,10.0,42.45283018867924,4.6216,3.7496,0.18867924528301888,2.0
182,0.0,0.0,44.0,44.0,44.0,8.0,52.0,8.0,40.84615384615385,4.5344,3.8368,0.15384615384615385,2.0
183,0.0,0.0,44.0,44.0,44.0,2.0,46.0,2.0,42.52173913043478,4.0112,3.8368,0.043478260869565216,2.0
184,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.25,4.1856,3.8368,0.08333333333333333,2.0
185,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,42.734693877551024,4.2728,3.924,0.08163265306122448,2.0
186,0.0,0.0,42.0,43.0,42.0,6.0,49.0,6.0,42.857142857142854,4.2728,3.6624,0.12244897959183673,2.0
187,0.0,0.0,45.0,44.0,45.0,5.0,49.0,5.0,40.40816326530612,4.2728,3.924,0.10204081632653061,2.0
188,0.0,0.0,44.0,44.0,44.0,1.0,45.0,1.0,40.8,3.924,3.8368,0.022222222222222223,2.0
189,0.0,0.0,44.0,44.0,44.0,9.0,53.0,9.0,42.679245283018865,4.6216,3.8368,0.16981132075471697,2.0
190,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,42.48979591836735,4.2728,3.8368,0.10204081632653061,2.0
191,0.0,0.0,43.0,44.0,43.0,4.0,48.0,4.0,42.5,4.1856,3.7496,0.08333333333333333,2.0
192,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.625,4.1856,3.8368,0.08333333333333333,2.0
193,0.0,0.0,45.0,44.0,45.0,4.0,48.0,4.0,41.875,4.1856,3.924,0.08333333333333333,2.0
194,0.0,0.0,44.0,44.0,44.0,2.0,46.0,2.0,42.26086956521739,4.0112,3.8368,0.043478260869565216,2.0
195,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,44.0,4.1856,3.7496,0.10416666666666667,2.0
196,0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,43.75,4.1856,3.924,0.0625,2.0
197,0.0,0.0,44.0,44.0,44.0,10.0,54.0,10.0,42.888888888888886,4.7088,3.8368,0.18518518518518517,2.0
198,0.0,0.0,43.0,43.0,43.0,5.0,48.0,5.0,42.125,4.1856,3.7496,0.10416666666666667,2.0
199,0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,42.24,4.36,3.8368,0.12,2.0
200,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,43.148936170212764,4.0984,3.8368,0.06382978723404255,2.0
201,0.0,0.0,44.0,44.0,44.0,11.0,55.0,11.0,42.763636363636365,4.796,3.8368,0.2,2.0
202,0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,40.5,4.1856,3.924,0.0625,2.0
203,0.0,0.0,42.0,44.0,42.0,4.0,47.0,3.0,42.38297872340426,4.0984,3.6624,0.06382978723404255,2.0
204,0.0,0.0,45.0,43.0,45.0,6.0,50.0,7.0,41.64,4.36,3.924,0.14,2.0
205,0.0,0.0,44.0,44.0,44.0,3.0,47.0,3.0,40.97872340425532,4.0984,3.8368,0.06382978723404255,2.0
206,0.0,0.0,44.0,45.0,44.0,2.0,47.0,2.0,43.276595744680854,4.0984,3.8368,0.0425531914893617,2.0
207,0.0,0.0,44.0,43.0,44.0,8.0,51.0,8.0,42.11764705882353,4.4472,3.8368,0.1568627450980392,2.0
208,0.0,0.0,43.0,44.0,43.0,4.0,48.0,4.0,40.875,4.1856,3.7496,0.08333333333333333,2.0
209,0.0,0.0,44.0,44.0,44.0,5.0,49.0,5.0,41.63265306122449,4.2728,3.8368,0.10204081632653061,2.0
210,0.0,0.0,45.0,44.0,45.0,1.0,45.0,1.0,42.266666666666666,3.924,3.924,0.022222222222222223,2.0
211,0.0,0.0,44.0,44.0,44.0,9.0,53.0,9.0,43.24528301886792,4.6216,3.8368,0.16981132075471697,2.0
212,0.0,0.0,43.0,43.0,43.0,9.0,52.0,9.0,43.61538461538461,4.5344,3.7496,0.17307692307692307,2.0
213,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,42.97959183673469,4.2728,3.924,0.08163265306122448,2.0
214,0.0,0.0,44.0,44.0,44.0,5.0,51.0,7.0,42.8235294117647,4.4472,3.8368,0.13725490196078433,2.0
215,0.0,0.0,43.0,43.0,43.0,8.0,51.0,8.0,43.294117647058826,4.4472,3.7496,0.1568627450980392,2.0
216,0.0,0.0,44.0,45.0,44.0,6.0,51.0,6.0,42.8235294117647,4.4472,3.8368,0.11764705882352941,2.0
217,0.0,0.0,44.0,43.0,44.0,6.0,49.0,6.0,42.0,4.2728,3.8368,0.12244897959183673,2.0
218,0.0,0.0,44.0,44.0,44.0,4.0,48.0,4.0,42.375,4.1856,3.8368,0.08333333333333333,2.0
219,0.0,0.0,45.0,45.0,45.0,4.0,49.0,4.0,41.63265306122449,4.2728,3.924,0.08163265306122448,2.0
220,0.0,0.0,42.0,44.0,42.0,6.0,49.0,5.0,42.734693877551024,4.2728,3.6624,0.10204081632653061,2.0
221,0.0,0.0,45.0,43.0,45.0,2.0,46.0,3.0,41.73913043478261,4.0112,3.924,0.06521739130434782,2.0
