,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1,1.0,1.0,3.0,4.0,30.0,0.0,30.0,0.0,0.3304,0.17968,0.0,6.0
2,0.0,0.0,5.0,5.0,24.0,0.0,26.0,0.0,0.548,0.436,0.0,6.0
3,0.0,0.0,5.0,5.0,25.0,0.0,25.0,0.0,0.55008,0.436,0.0,6.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,6.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,6.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
13,5.0,5.0,26.0,26.0,31.0,0.0,32.0,1.0,2.03904,1.8576,0.03125,6.0
14,4.0,4.0,31.0,47.0,37.0,2.0,104.0,62.0,7.76128,2.468,0.5961538461538461,6.0
15,1.0,1.0,16.0,57.0,19.0,1.0,206.0,168.0,16.94208,1.48768,0.8155339805825242,6.0
16,1.0,1.0,22.0,60.0,23.0,5.0,203.0,164.0,17.50944,1.83648,0.8078817733990148,6.0
17,0.0,0.0,14.0,56.0,15.0,3.0,222.0,178.0,19.20752,1.308,0.8018018018018018,6.0
18,0.0,0.0,26.0,57.0,29.0,4.0,190.0,149.0,16.6944,2.5288,0.7842105263157895,6.0
19,0.0,0.0,9.0,57.0,11.0,7.0,221.0,186.0,19.46464,0.9592,0.8416289592760181,6.0
20,0.0,0.0,8.0,60.0,8.0,5.0,233.0,193.0,20.24608,0.6976,0.8283261802575107,6.0
21,0.0,0.0,13.0,59.0,14.0,9.0,228.0,190.0,19.904,1.2208,0.8333333333333334,6.0
22,0.0,0.0,14.0,60.0,15.0,4.0,224.0,182.0,19.46912,1.308,0.8125,6.0
23,0.0,0.0,13.0,60.0,13.0,1.0,211.0,172.0,18.59488,1.1336,0.8151658767772512,6.0
24,0.0,0.0,14.0,59.0,15.0,4.0,215.0,167.0,18.50992,1.308,0.7767441860465116,6.0
25,0.0,0.0,14.0,60.0,16.0,3.0,228.0,180.0,19.5072,1.3952,0.7894736842105263,6.0
