devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,13.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,70.0,13.0,0.17968
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,6.9,0.05936231884057971,0.44848,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,8.4,0.048761904761904756,0.44848,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.44848,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,15.6,0.026256410256410255,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,11.0,0.0,5.0,0.0,13.090909090909092,0.03128888888888888,0.44976,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,4.0,4.0,8.0,0.0,4.0,0.0,15.0,0.02184533333333333,0.36,0.3488,0.0,2.0,10.0,70.0,13.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,28.8,0.01422222222222222,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,16.0,0.025599999999999998,0.46096,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,40.8,0.010039215686274508,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,33.0,0.012412121212121213,0.44288,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,40.285714285714285,0.010167375886524822,0.4416,0.436,0.0,4.0,8.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
1.0,1.0,8.0,9.0,9.0,0.0,9.0,0.0,30.0,0.024575999999999997,0.704,0.61568,0.0,6.0,6.0,70.0,13.0,0.61568
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,27.333333333333332,0.026973658536585367,0.7848,0.872,0.0,2.0,10.0,70.0,13.0,0.872
1.0,1.0,15.0,16.0,16.0,0.0,16.0,0.0,21.0,0.06241523809523809,1.3144,1.22608,0.0,5.0,7.0,70.0,13.0,1.22608
1.0,1.0,18.0,18.0,19.0,0.0,18.0,0.0,19.57894736842105,0.07531354838709678,1.4888,1.48768,0.0,2.0,10.0,70.0,13.0,1.48768
0.0,0.0,20.0,19.0,20.0,0.0,19.0,0.0,20.68421052631579,0.07524966921119593,1.6568,1.744,0.0,2.0,10.0,70.0,13.0,1.744
0.0,0.0,19.0,20.0,19.0,0.0,20.0,0.0,21.15,0.07746572104018912,1.744,1.6568,0.0,2.0,10.0,70.0,13.0,1.6568
2.0,2.0,24.0,24.0,29.0,0.0,24.0,0.0,17.586206896551722,0.11179670588235296,1.93808,1.92896,0.0,2.0,10.0,70.0,13.0,1.92896
0.0,0.0,30.0,30.0,32.0,0.0,30.0,0.0,17.34375,0.14169945945945944,2.6216,2.616,0.0,2.0,10.0,70.0,13.0,2.616
0.0,0.0,30.0,29.0,30.0,0.0,29.0,0.0,20.896551724137932,0.11368765676567656,2.5288,2.616,0.0,2.0,10.0,70.0,13.0,2.616
0.0,0.0,29.0,29.0,29.0,0.0,29.0,0.0,20.896551724137932,0.11368765676567656,2.5288,2.5288,0.0,2.0,10.0,70.0,13.0,2.5288
2.0,2.0,40.0,40.0,47.0,0.0,43.0,3.0,17.46,0.18767468499427262,3.60048,3.32416,0.06976744186046512,2.0,10.0,70.0,13.0,0.83104
0.0,0.0,40.0,40.0,40.0,1.0,41.0,1.0,21.804878048780488,0.15027829977628637,3.5752,3.488,0.024390243902439025,2.0,10.0,70.0,13.0,1.744
1.0,1.0,40.0,40.0,41.0,0.0,46.0,6.0,19.851063829787233,0.16506923901393356,3.9304,3.40608,0.13043478260869565,2.0,10.0,70.0,13.0,0.48658285714285715
0.0,0.0,44.0,45.0,44.0,0.0,45.0,0.0,21.4,0.17226168224299065,3.924,3.8368,0.0,2.0,10.0,70.0,13.0,3.8368
0.0,0.0,43.0,42.0,43.0,1.0,43.0,1.0,24.767441860465116,0.13891785915492957,3.7496,3.7496,0.023255813953488372,2.0,10.0,70.0,13.0,1.8748
0.0,0.0,45.0,45.0,45.0,0.0,45.0,0.0,25.066666666666666,0.14706382978723403,3.924,3.924,0.0,2.0,10.0,70.0,13.0,3.924
0.0,0.0,44.0,45.0,49.0,4.0,49.0,4.0,24.5,0.15046530612244896,4.28528,3.8368,0.08163265306122448,2.0,10.0,70.0,13.0,0.76736
0.0,0.0,45.0,44.0,45.0,0.0,44.0,0.0,26.863636363636363,0.13417692047377325,3.8368,3.924,0.0,2.0,10.0,70.0,13.0,3.924
0.0,0.0,42.0,42.0,47.0,5.0,48.0,6.0,26.264150943396228,0.1310013793103448,4.19824,3.7496,0.125,2.0,10.0,70.0,13.0,0.5356571428571428
0.0,0.0,45.0,45.0,47.0,1.0,46.0,1.0,29.125,0.1265716738197425,4.0168,3.924,0.021739130434782608,2.0,10.0,70.0,13.0,1.962
0.0,0.0,44.0,44.0,44.0,6.0,50.0,6.0,29.64,0.12160863697705801,4.36,3.8368,0.12,2.0,10.0,70.0,13.0,0.5481142857142858
1.0,1.0,47.0,47.0,48.0,0.0,47.0,0.0,28.125,0.1368974222222222,4.0176,4.01648,0.0,2.0,10.0,70.0,13.0,4.01648
0.0,0.0,48.0,49.0,48.0,5.0,54.0,5.0,30.0,0.13380266666666665,4.7088,4.1856,0.09259259259259259,2.0,10.0,70.0,13.0,0.6976
