devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,13.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,70.0,13.0,0.17968
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.8,0.05251282051282051,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,9.75,0.04201025641025641,0.44288,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.44848,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,14.571428571428571,0.028109803921568626,0.4416,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,21.6,0.018962962962962963,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,4.0,4.0,7.0,0.0,4.0,0.0,16.285714285714285,0.020120701754385965,0.35568,0.3488,0.0,2.0,10.0,70.0,13.0,0.3488
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,22.285714285714285,0.01837948717948718,0.4416,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,40.8,0.010039215686274508,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,49.2,0.00832520325203252,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,4.0,5.0,12.0,0.0,5.0,0.0,24.46153846153846,0.016744654088050315,0.45536,0.3488,0.0,6.0,6.0,70.0,13.0,0.3488
0.0,0.0,5.0,4.0,7.0,0.0,4.0,0.0,38.0,0.008623157894736841,0.3544,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.44288,0.436,0.0,6.0,6.0,70.0,13.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,30.0,0.013653333333333333,0.44848,0.436,0.0,6.0,6.0,70.0,13.0,0.436
1.0,1.0,7.0,7.0,15.0,0.0,7.0,0.0,22.0,0.026065454545454544,0.54768,0.52848,0.0,4.0,8.0,70.0,13.0,0.52848
1.0,1.0,13.0,13.0,14.0,0.0,13.0,0.0,23.142857142857142,0.04601679012345679,1.0528,1.05168,0.0,2.0,10.0,70.0,13.0,1.05168
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,22.6,0.054371681415929206,1.308,1.308,0.0,2.0,10.0,70.0,13.0,1.308
0.0,0.0,13.0,14.0,18.0,0.0,14.0,0.0,17.526315789473685,0.06543759759759758,1.23328,1.1336,0.0,2.0,10.0,70.0,13.0,1.1336
1.0,1.0,17.0,16.0,18.0,0.0,16.0,0.0,22.058823529411764,0.059419306666666664,1.3144,1.40048,0.0,2.0,10.0,70.0,13.0,1.40048
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.25,0.08090864197530864,1.744,1.744,0.0,4.0,8.0,70.0,13.0,1.744
0.0,0.0,20.0,20.0,23.0,0.0,20.0,0.0,20.08695652173913,0.08156536796536797,1.75088,1.744,0.0,2.0,10.0,70.0,13.0,1.744
0.0,0.0,19.0,20.0,21.0,0.0,20.0,0.0,21.681818181818183,0.07556561844863731,1.7496,1.6568,0.0,2.0,10.0,70.0,13.0,1.6568
0.0,0.0,19.0,19.0,19.0,1.0,20.0,1.0,25.8,0.06032868217054264,1.744,1.6568,0.05,2.0,10.0,70.0,13.0,0.8284
0.0,0.0,20.0,19.0,20.0,0.0,19.0,0.0,25.894736842105264,0.0601079674796748,1.6568,1.744,0.0,2.0,10.0,70.0,13.0,1.744
0.0,0.0,20.0,20.0,28.0,0.0,20.0,0.0,21.857142857142858,0.07495947712418301,1.76336,1.744,0.0,2.0,10.0,70.0,13.0,1.744
0.0,0.0,20.0,20.0,22.0,2.0,22.0,2.0,26.75,0.06124859813084112,1.924,1.744,0.09090909090909091,2.0,10.0,70.0,13.0,0.5813333333333334
2.0,2.0,27.0,27.0,29.0,1.0,28.0,1.0,22.0,0.10053818181818182,2.28,2.19056,0.03571428571428571,2.0,10.0,70.0,13.0,1.09528
0.0,0.0,30.0,30.0,30.0,2.0,32.0,2.0,25.3125,0.09709037037037037,2.7904,2.616,0.0625,2.0,10.0,70.0,13.0,0.872
0.0,0.0,30.0,30.0,30.0,4.0,34.0,4.0,27.264705882352942,0.09013851132686083,2.9648,2.616,0.11764705882352941,2.0,10.0,70.0,13.0,0.5232
0.0,0.0,29.0,29.0,29.0,0.0,29.0,0.0,27.724137931034484,0.08568995024875621,2.5288,2.5288,0.0,2.0,10.0,70.0,13.0,2.5288
1.0,1.0,31.0,31.0,32.0,6.0,40.0,9.0,25.390243902439025,0.10001951969260327,3.4072,2.62128,0.225,2.0,10.0,70.0,13.0,0.262128
1.0,1.0,29.0,37.0,30.0,9.0,75.0,38.0,15.473684210526315,0.19588353741496597,6.21344,2.44688,0.5066666666666667,2.0,10.0,70.0,13.0,0.06274051282051282
