devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,25.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,6.0,6.0,40.0,25.0,0.17968
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.8,0.05251282051282051,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,7.875,0.052012698412698406,0.44288,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,9.428571428571429,0.04344242424242424,0.4416,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,6.0,6.0,40.0,25.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,45.6,0.008982456140350877,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,51.6,0.007937984496124031,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,30.0,0.013653333333333333,0.44848,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,4.0,5.0,4.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,6.0,6.0,40.0,25.0,0.3488
0.0,0.0,5.0,4.0,8.0,0.0,4.0,0.0,33.42857142857143,0.009802393162393161,0.35568,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,40.285714285714285,0.010167375886524822,0.4416,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
1.0,1.0,11.0,11.0,20.0,0.0,11.0,0.0,18.15,0.04964848484848485,0.89776,0.87728,0.0,6.0,6.0,40.0,25.0,0.87728
0.0,0.0,10.0,10.0,12.0,0.0,10.0,0.0,27.25,0.030062385321100917,0.8776,0.872,0.0,2.0,10.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,13.0,0.0,10.0,0.0,26.53846153846154,0.03086840579710145,0.87888,0.872,0.0,5.0,7.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,12.0,0.0,10.0,0.0,29.5,0.027769491525423726,0.8776,0.872,0.0,5.0,7.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,36.0,0.022755555555555553,0.872,0.872,0.0,5.0,7.0,40.0,25.0,0.872
0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,37.333333333333336,0.019748571428571428,0.7848,0.7848,0.0,5.0,7.0,40.0,25.0,0.7848
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,39.0,0.021005128205128204,0.872,0.872,0.0,2.0,10.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,45.0,0.018204444444444447,0.872,0.872,0.0,5.0,7.0,40.0,25.0,0.872
0.0,0.0,9.0,9.0,12.0,1.0,10.0,1.0,36.92307692307692,0.019968,0.87888,0.7848,0.1,5.0,7.0,40.0,25.0,0.3924
0.0,0.0,10.0,10.0,17.0,0.0,10.0,0.0,28.941176470588236,0.028305691056910567,0.89008,0.872,0.0,2.0,10.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,45.0,0.018204444444444447,0.872,0.872,0.0,5.0,7.0,40.0,25.0,0.872
1.0,1.0,14.0,14.0,15.0,1.0,15.0,1.0,33.0,0.03475393939393939,1.2272,1.13888,0.06666666666666667,5.0,7.0,40.0,25.0,0.56944
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,32.0,0.0384,1.308,1.308,0.0,2.0,10.0,40.0,25.0,1.308
0.0,0.0,15.0,15.0,23.0,1.0,16.0,1.0,24.625,0.04990050761421319,1.41456,1.308,0.0625,2.0,10.0,40.0,25.0,0.654
1.0,1.0,16.0,17.0,24.0,0.0,17.0,0.0,20.28,0.06867061143984221,1.41968,1.31328,0.0,2.0,10.0,40.0,25.0,1.31328
0.0,0.0,20.0,19.0,20.0,1.0,20.0,1.0,29.1,0.053487285223367695,1.744,1.744,0.05,2.0,10.0,40.0,25.0,0.872
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,27.45,0.059686703096539166,1.744,1.744,0.0,2.0,10.0,40.0,25.0,1.744
2.0,2.0,25.0,25.0,27.0,1.0,26.0,1.0,22.607142857142858,0.0905908372827804,2.1056,2.01616,0.038461538461538464,2.0,10.0,40.0,25.0,1.00808
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,21.9,0.11221917808219177,2.616,2.616,0.0,2.0,10.0,40.0,25.0,2.616
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,24.387096774193548,0.10077460317460316,2.7032,2.616,0.03225806451612903,2.0,10.0,40.0,25.0,1.308
1.0,1.0,35.0,35.0,36.0,0.0,35.0,0.0,21.583333333333332,0.13284324324324323,2.9712,2.97008,0.0,2.0,10.0,40.0,25.0,2.97008
0.0,0.0,34.0,34.0,34.0,1.0,35.0,1.0,25.457142857142856,0.10941054994388329,3.052,2.9648,0.02857142857142857,2.0,10.0,40.0,25.0,1.4824
0.0,0.0,34.0,34.0,34.0,0.0,34.0,0.0,24.970588235294116,0.11154242638398117,2.9648,2.9648,0.0,2.0,10.0,40.0,25.0,2.9648
0.0,0.0,34.0,34.0,40.0,1.0,35.0,1.0,26.195121951219512,0.10632819366852884,3.06576,2.9648,0.02857142857142857,2.0,10.0,40.0,25.0,1.4824
0.0,0.0,34.0,35.0,38.0,0.0,35.0,0.0,28.153846153846153,0.10184043715846994,3.0632,2.9648,0.0,2.0,10.0,40.0,25.0,2.9648
0.0,0.0,34.0,33.0,34.0,1.0,34.0,1.0,34.76470588235294,0.07776162436548223,2.9648,2.9648,0.029411764705882353,2.0,10.0,40.0,25.0,1.4824
2.0,2.0,43.0,43.0,45.0,1.0,44.0,1.0,28.565217391304348,0.12331640791476407,3.6752,3.58576,0.022727272727272728,2.0,10.0,40.0,25.0,1.79288
0.0,0.0,44.0,45.0,44.0,1.0,46.0,1.0,32.15217391304348,0.1146547667342799,4.0112,3.8368,0.021739130434782608,2.0,10.0,40.0,25.0,1.9184
0.0,0.0,44.0,43.0,47.0,1.0,44.0,1.0,33.51063829787234,0.1051176634920635,3.84368,3.8368,0.022727272727272728,2.0,10.0,40.0,25.0,1.9184
0.0,0.0,45.0,45.0,47.0,2.0,47.0,2.0,35.08163265306123,0.1050806282722513,4.104,3.924,0.0425531914893617,2.0,10.0,40.0,25.0,1.308
1.0,1.0,48.0,48.0,54.0,1.0,49.0,2.0,31.446428571428573,0.12504313458262348,4.20896,4.10368,0.04081632653061224,2.0,10.0,40.0,25.0,1.3678933333333332
2.0,2.0,54.0,58.0,58.0,1.0,65.0,8.0,27.53731343283582,0.17254261246612462,5.5064,4.71936,0.12307692307692308,2.0,10.0,40.0,25.0,0.5243733333333334
0.0,0.0,60.0,59.0,66.0,2.0,66.0,9.0,28.774647887323944,0.16797008321096424,5.76768,5.3192,0.13636363636363635,2.0,10.0,40.0,25.0,0.5319200000000001
0.0,0.0,57.0,57.0,57.0,3.0,65.0,7.0,28.567164179104477,0.1634547962382445,5.67376,4.9704,0.1076923076923077,2.0,10.0,40.0,25.0,0.6213
0.0,0.0,59.0,56.0,66.0,5.0,74.0,16.0,24.51851851851852,0.18710429003021148,6.47104,5.3192,0.21621621621621623,2.0,10.0,40.0,25.0,0.3128941176470588
0.0,0.0,60.0,60.0,65.0,0.0,62.0,2.0,25.880597014925375,0.18991833910034597,5.41888,5.232,0.03225806451612903,2.0,10.0,40.0,25.0,1.744
0.0,0.0,59.0,59.0,60.0,1.0,63.0,4.0,27.857142857142858,0.17350235897435898,5.4936,5.232,0.06349206349206349,2.0,10.0,40.0,25.0,1.0464
0.0,0.0,59.0,59.0,59.0,1.0,64.0,5.0,27.515625,0.17565583191368536,5.5808,5.1448,0.078125,2.0,10.0,40.0,25.0,0.8574666666666667
0.0,0.0,59.0,59.0,64.0,4.0,65.0,6.0,27.557142857142857,0.17539118714359772,5.68048,5.1448,0.09230769230769231,2.0,10.0,40.0,25.0,0.7349714285714286
