devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,25.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,6.0,6.0,40.0,25.0,0.17968
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,6.9,0.05936231884057971,0.44848,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,2.0,10.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,11.538461538461538,0.035498666666666664,0.45536,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,4.0,4.0,11.0,0.0,4.0,0.0,12.545454545454545,0.026119420289855075,0.36688,0.3488,0.0,6.0,6.0,40.0,25.0,0.3488
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,24.75,0.016549494949494946,0.44288,0.436,0.0,6.0,6.0,40.0,25.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,34.285714285714285,0.011946666666666668,0.4416,0.436,0.0,6.0,6.0,40.0,25.0,0.436
1.0,1.0,6.0,7.0,7.0,0.0,7.0,0.0,32.25,0.01778108527131783,0.5296,0.44128,0.0,2.0,10.0,40.0,25.0,0.44128
0.0,0.0,11.0,10.0,11.0,0.0,10.0,0.0,29.4,0.027863945578231294,0.872,0.9592,0.0,2.0,10.0,40.0,25.0,0.9592
0.0,0.0,10.0,10.0,13.0,0.0,10.0,0.0,25.153846153846153,0.03256758409785933,0.87888,0.872,0.0,2.0,10.0,40.0,25.0,0.872
0.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,23.2,0.03531034482758621,0.88448,0.872,0.0,5.0,7.0,40.0,25.0,0.872
0.0,0.0,9.0,9.0,17.0,0.0,9.0,0.0,21.529411764705884,0.03424524590163934,0.80416,0.7848,0.0,5.0,7.0,40.0,25.0,0.7848
0.0,0.0,9.0,10.0,16.0,0.0,10.0,0.0,21.88235294117647,0.03743655913978494,0.89008,0.7848,0.0,2.0,10.0,40.0,25.0,0.7848
0.0,0.0,10.0,9.0,12.0,0.0,9.0,0.0,28.90909090909091,0.025503396226415093,0.7904,0.872,0.0,2.0,10.0,40.0,25.0,0.872
2.0,2.0,18.0,18.0,20.0,0.0,18.0,0.0,21.9,0.06733150684931506,1.408,1.40576,0.0,5.0,7.0,40.0,25.0,1.40576
1.0,1.0,25.0,25.0,26.0,0.0,25.0,0.0,19.153846153846153,0.10692369477911648,2.0992,2.09808,0.0,4.0,8.0,40.0,25.0,2.09808
1.0,1.0,27.0,28.0,28.0,0.0,28.0,0.0,20.586206896551722,0.11142217755443887,2.3608,2.27248,0.0,2.0,10.0,40.0,25.0,2.27248
0.0,0.0,30.0,29.0,35.0,0.0,29.0,0.0,18.970588235294116,0.12522964341085271,2.54128,2.616,0.0,2.0,10.0,40.0,25.0,2.616
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,22.838709677419356,0.10760677966101692,2.7032,2.616,0.03225806451612903,2.0,10.0,40.0,25.0,1.308
0.0,0.0,29.0,30.0,29.0,0.0,29.0,0.0,22.655172413793103,0.10847853881278541,2.5288,2.5288,0.0,2.0,10.0,40.0,25.0,2.5288
1.0,1.0,31.0,30.0,32.0,1.0,32.0,1.0,24.09090909090909,0.10201358490566037,2.7096,2.62128,0.03125,2.0,10.0,40.0,25.0,1.31064
1.0,1.0,37.0,38.0,41.0,0.0,38.0,0.0,19.428571428571427,0.16022588235294116,3.23968,3.14448,0.0,2.0,10.0,40.0,25.0,3.14448
2.0,2.0,48.0,47.0,52.0,1.0,48.0,1.0,20.192307692307693,0.19067855238095238,4.0296,4.02176,0.020833333333333332,2.0,10.0,40.0,25.0,2.01088
1.0,1.0,53.0,54.0,54.0,0.0,55.0,1.0,19.767857142857142,0.22378146341463415,4.7152,4.53968,0.01818181818181818,2.0,10.0,40.0,25.0,2.26984
0.0,0.0,54.0,53.0,59.0,4.0,57.0,4.0,22.548387096774192,0.19255301859799714,4.98288,4.7088,0.07017543859649122,2.0,10.0,40.0,25.0,0.94176
0.0,0.0,53.0,54.0,59.0,0.0,54.0,0.0,22.2,0.19926486486486486,4.72256,4.6216,0.0,2.0,10.0,40.0,25.0,4.6216
0.0,0.0,54.0,54.0,62.0,2.0,56.0,2.0,24.23076923076923,0.18256457142857146,4.90704,4.7088,0.03571428571428571,2.0,10.0,40.0,25.0,1.5696
0.0,0.0,54.0,54.0,56.0,2.0,56.0,2.0,27.82758620689655,0.15896743494423793,4.8888,4.7088,0.03571428571428571,2.0,10.0,40.0,25.0,1.5696
1.0,1.0,60.0,59.0,61.0,1.0,60.0,1.0,27.934426229508198,0.17302234741784037,5.1512,5.15008,0.016666666666666666,2.0,10.0,40.0,25.0,2.57504
0.0,0.0,58.0,58.0,58.0,2.0,60.0,2.0,29.4,0.1616108843537415,5.232,5.0576,0.03333333333333333,2.0,10.0,40.0,25.0,1.6858666666666666
0.0,0.0,58.0,58.0,58.0,2.0,60.0,2.0,31.95,0.14871236306729263,5.232,5.0576,0.03333333333333333,2.0,10.0,40.0,25.0,1.6858666666666666
0.0,0.0,60.0,60.0,60.0,3.0,63.0,3.0,34.714285714285715,0.1415901234567901,5.4936,5.232,0.047619047619047616,2.0,10.0,40.0,25.0,1.308
1.0,1.0,62.0,63.0,63.0,4.0,67.0,4.0,35.38235294117647,0.14586254364089773,5.7616,5.32448,0.05970149253731343,2.0,10.0,40.0,25.0,1.064896
0.0,0.0,64.0,63.0,64.0,4.0,67.0,4.0,35.91044776119403,0.14371750623441396,5.8424,5.5808,0.05970149253731343,2.0,10.0,40.0,25.0,1.11616
0.0,0.0,63.0,63.0,63.0,5.0,68.0,5.0,38.51470588235294,0.13399972508591065,5.9296,5.4936,0.07352941176470588,2.0,10.0,40.0,25.0,0.9156
1.0,1.0,69.0,69.0,75.0,5.0,74.0,5.0,34.5375,0.16366210640608034,6.38448,5.93488,0.06756756756756757,2.0,10.0,40.0,25.0,0.9891466666666666
3.0,3.0,78.0,80.0,86.0,4.0,86.0,7.0,30.978947368421053,0.2115501189262657,7.2704,6.55584,0.08139534883720931,2.0,10.0,40.0,25.0,0.81948
0.0,0.0,82.0,81.0,82.0,3.0,101.0,19.0,30.059405940594058,0.22074687747035573,8.8072,7.1504,0.18811881188118812,2.0,10.0,40.0,25.0,0.35752
0.0,0.0,84.0,84.0,89.0,6.0,97.0,13.0,28.264705882352942,0.24345839750260143,8.47088,7.3248,0.13402061855670103,2.0,10.0,40.0,25.0,0.5232
0.0,0.0,84.0,84.0,84.0,2.0,86.0,2.0,28.5,0.2414484210526316,7.4992,7.3248,0.023255813953488372,2.0,10.0,40.0,25.0,2.4415999999999998
0.0,0.0,84.0,85.0,84.0,2.0,87.0,3.0,32.06896551724138,0.21713204301075267,7.5864,7.3248,0.034482758620689655,2.0,10.0,40.0,25.0,1.8312
0.0,0.0,81.0,81.0,81.0,3.0,85.0,3.0,33.31764705882353,0.19915932203389825,7.412,7.0632,0.03529411764705882,2.0,10.0,40.0,25.0,1.7658
0.0,0.0,83.0,82.0,83.0,3.0,85.0,3.0,36.49411764705882,0.18406911669890394,7.412,7.2376,0.03529411764705882,2.0,10.0,40.0,25.0,1.8094
0.0,0.0,82.0,83.0,82.0,4.0,87.0,4.0,37.310344827586206,0.18223792975970424,7.5864,7.1504,0.04597701149425287,2.0,10.0,40.0,25.0,1.43008
0.0,0.0,85.0,84.0,85.0,4.0,88.0,4.0,38.86363636363637,0.17706217543859648,7.6736,7.412,0.045454545454545456,2.0,10.0,40.0,25.0,1.4824
1.0,1.0,84.0,84.0,85.0,2.0,86.0,2.0,38.827586206896555,0.1772265719360568,7.4184,7.24288,0.023255813953488372,2.0,10.0,40.0,25.0,2.4142933333333336
1.0,1.0,88.0,90.0,89.0,12.0,105.0,16.0,38.60377358490566,0.1909865102639296,9.0752,7.59168,0.1523809523809524,2.0,10.0,40.0,25.0,0.4465694117647059
0.0,0.0,95.0,93.0,95.0,2.0,99.0,5.0,37.484848484848484,0.2032437186742118,8.6328,8.284,0.050505050505050504,2.0,10.0,40.0,25.0,1.3806666666666667
0.0,0.0,95.0,95.0,95.0,12.0,117.0,22.0,37.15384615384615,0.20946418219461696,10.2024,8.284,0.18803418803418803,2.0,10.0,40.0,25.0,0.3601739130434783
1.0,1.0,93.0,98.0,94.0,9.0,132.0,34.0,31.827067669172934,0.2522431561540278,11.4296,8.02768,0.25757575757575757,2.0,10.0,40.0,25.0,0.2293622857142857
0.0,0.0,74.0,97.0,74.0,25.0,221.0,139.0,20.69333333333333,0.384,19.28272,6.4528,0.6289592760180995,2.0,10.0,40.0,25.0,0.04609142857142857
0.0,0.0,39.0,95.0,42.0,5.0,209.0,156.0,9.218181818181819,0.8442445759368835,18.26112,3.4008,0.7464114832535885,2.0,10.0,40.0,25.0,0.021661146496815286
