devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,100.0,23.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,9.6,0.042666666666666665,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,21.6,0.018962962962962963,0.436,0.436,0.0,3.0,9.0,100.0,23.0
4.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,31.2,0.013128205128205127,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,45.6,0.008982456140350877,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,3.0,9.0,100.0,23.0
4.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,23.0
5.0,11.0,6.0,51.81818181818182,0.007904561403508772,0.9592,0.436,0.5454545454545454,3.0,9.0,100.0,23.0
5.0,18.0,13.0,34.666666666666664,0.011815384615384615,1.5696,0.436,0.7222222222222222,3.0,9.0,100.0,23.0
5.0,16.0,11.0,16.5,0.024824242424242426,1.3952,0.436,0.6875,3.0,9.0,100.0,23.0
5.0,10.0,5.0,12.0,0.03413333333333333,0.872,0.3488,0.5,3.0,9.0,100.0,23.0
4.0,10.0,6.0,12.6,0.026006349206349207,0.872,0.436,0.6,3.0,9.0,100.0,23.0
5.0,11.0,6.0,9.818181818181818,0.041718518518518516,0.9592,0.436,0.5454545454545454,3.0,9.0,100.0,23.0
5.0,10.0,5.0,9.0,0.045511111111111106,0.872,0.436,0.5,3.0,9.0,100.0,23.0
5.0,10.0,5.0,9.0,0.045511111111111106,0.872,0.436,0.5,3.0,9.0,100.0,23.0
5.0,10.0,5.0,9.0,0.045511111111111106,0.872,0.436,0.5,3.0,9.0,100.0,23.0
5.0,10.0,5.0,9.0,0.045511111111111106,0.872,0.436,0.5,3.0,9.0,100.0,23.0
