,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,6.0
2,0.0,0.0,5.0,5.0,31.0,0.0,32.0,0.0,0.58128,0.436,0.0,6.0
3,0.0,0.0,5.0,5.0,30.0,0.0,30.0,0.0,0.57552,0.436,0.0,6.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,6.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,6.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,6.0
14,3.0,3.0,28.0,53.0,31.0,8.0,163.0,113.0,11.97824,2.19584,0.6932515337423313,6.0
15,1.0,1.0,22.0,60.0,26.0,7.0,206.0,163.0,16.05408,1.93424,0.7912621359223301,6.0
16,0.0,0.0,11.0,54.0,13.0,4.0,226.0,191.0,18.74544,1.1336,0.8451327433628318,6.0
17,0.0,0.0,9.0,51.0,11.0,8.0,206.0,173.0,18.15664,0.9592,0.8398058252427184,6.0
18,0.0,0.0,14.0,53.0,15.0,2.0,201.0,165.0,17.46352,1.308,0.8208955223880597,6.0
19,0.0,0.0,30.0,52.0,33.0,2.0,197.0,145.0,17.22208,2.8776,0.7360406091370558,6.0
20,0.0,0.0,16.0,55.0,18.0,2.0,217.0,180.0,19.12368,1.5696,0.8294930875576036,6.0
21,0.0,0.0,17.0,54.0,19.0,3.0,202.0,159.0,17.3808,1.6568,0.7871287128712872,6.0
22,0.0,0.0,13.0,55.0,13.0,5.0,209.0,173.0,18.33328,1.1336,0.8277511961722488,6.0
23,0.0,0.0,17.0,55.0,22.0,2.0,213.0,165.0,18.34336,1.9184,0.7746478873239436,6.0
24,0.0,0.0,15.0,56.0,18.0,2.0,213.0,171.0,17.96096,1.5696,0.8028169014084507,6.0
25,0.0,0.0,18.0,58.0,18.0,6.0,234.0,169.0,17.45952,1.5696,0.7222222222222222,6.0
26,0.0,0.0,57.0,32.0,71.0,6.0,149.0,56.0,9.73184,5.0576,0.37583892617449666,6.0
27,0.0,0.0,67.0,29.0,77.0,10.0,146.0,61.0,11.4968,6.63248,0.4178082191780822,6.0
28,1.0,1.0,55.0,38.0,57.0,20.0,92.0,22.0,6.67248,4.80128,0.2391304347826087,6.0
29,0.0,0.0,34.0,35.0,34.0,9.0,60.0,9.0,3.84048,2.9648,0.15,6.0
30,0.0,0.0,35.0,34.0,38.0,3.0,55.0,5.0,3.50064,3.052,0.09090909090909091,6.0
31,1.0,1.0,36.0,39.0,43.0,17.0,82.0,22.0,5.27472,3.05728,0.2682926829268293,6.0
32,1.0,1.0,44.0,46.0,45.0,15.0,97.0,39.0,7.3504,3.75488,0.4020618556701031,6.0
33,0.0,0.0,46.0,45.0,46.0,9.0,76.0,20.0,5.6736,4.0112,0.2631578947368421,6.0
34,2.0,2.0,48.0,52.0,53.0,19.0,112.0,48.0,8.50672,4.02176,0.42857142857142855,6.0
35,2.0,2.0,39.0,64.0,41.0,22.0,217.0,149.0,17.2408,3.23696,0.6866359447004609,6.0
36,0.0,0.0,9.0,64.0,9.0,8.0,278.0,226.0,23.49664,0.7848,0.8129496402877698,6.0
37,0.0,0.0,7.0,66.0,9.0,3.0,255.0,205.0,21.40912,0.70288,0.803921568627451,6.0
38,0.0,0.0,10.0,64.0,10.0,4.0,248.0,201.0,21.14336,0.872,0.8104838709677419,6.0
39,0.0,0.0,9.0,65.0,9.0,3.0,241.0,190.0,19.5168,0.7848,0.7883817427385892,6.0
40,0.0,0.0,14.0,65.0,15.0,5.0,227.0,182.0,19.23056,1.308,0.801762114537445,6.0
41,0.0,0.0,7.0,65.0,7.0,1.0,260.0,210.0,22.012,0.6104,0.8076923076923077,6.0
42,0.0,0.0,12.0,62.0,12.0,2.0,247.0,197.0,20.7968,1.0464,0.7975708502024291,6.0
