,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,6.0
2,0.0,0.0,5.0,5.0,27.0,0.0,31.0,0.0,0.56736,0.436,0.0,6.0
3,0.0,0.0,5.0,5.0,35.0,0.0,35.0,0.0,0.60096,0.436,0.0,6.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,6.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,6.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,6.0
14,3.0,3.0,26.0,51.0,26.0,2.0,149.0,121.0,11.4992,2.02144,0.8120805369127517,6.0
15,1.0,1.0,24.0,60.0,27.0,9.0,176.0,134.0,13.08512,2.18528,0.7613636363636364,6.0
16,0.0,0.0,21.0,54.0,24.0,6.0,183.0,149.0,15.42304,2.0928,0.8142076502732241,6.0
17,0.0,0.0,23.0,50.0,24.0,7.0,164.0,122.0,13.9856,2.0928,0.7439024390243902,6.0
18,0.0,0.0,18.0,53.0,22.0,4.0,178.0,144.0,15.81456,1.9184,0.8089887640449438,6.0
19,0.0,0.0,20.0,53.0,25.0,3.0,169.0,137.0,14.85872,2.18,0.8106508875739645,6.0
20,0.0,0.0,42.0,55.0,44.0,5.0,123.0,75.0,10.8688,3.8368,0.6097560975609756,6.0
21,0.0,0.0,20.0,54.0,22.0,1.0,180.0,138.0,15.64016,1.9184,0.7666666666666667,6.0
22,0.0,0.0,23.0,55.0,23.0,5.0,163.0,123.0,14.15888,2.0056,0.754601226993865,6.0
23,0.0,0.0,24.0,55.0,31.0,3.0,167.0,129.0,14.77824,2.7032,0.7724550898203593,6.0
24,0.0,0.0,15.0,56.0,18.0,5.0,200.0,154.0,16.05312,1.5696,0.77,6.0
25,0.0,0.0,15.0,57.0,20.0,6.0,208.0,171.0,16.54944,1.744,0.8221153846153846,6.0
26,0.0,0.0,25.0,51.0,26.0,3.0,162.0,114.0,13.75264,2.2672,0.7037037037037037,6.0
27,0.0,0.0,14.0,52.0,16.0,5.0,188.0,145.0,16.24384,1.3952,0.7712765957446809,6.0
28,0.0,0.0,26.0,55.0,28.0,5.0,169.0,119.0,14.86208,2.4416,0.7041420118343196,6.0
29,0.0,0.0,26.0,55.0,29.0,6.0,157.0,104.0,13.5552,2.5288,0.6624203821656051,6.0
30,0.0,0.0,22.0,54.0,22.0,7.0,182.0,130.0,15.98224,1.9184,0.7142857142857143,6.0
31,0.0,0.0,15.0,55.0,15.0,2.0,184.0,137.0,16.06832,1.308,0.7445652173913043,6.0
32,0.0,0.0,33.0,55.0,38.0,3.0,144.0,90.0,12.60608,3.3136,0.625,6.0
33,0.0,0.0,14.0,54.0,14.0,5.0,195.0,146.0,17.1136,1.2208,0.7487179487179487,6.0
34,0.0,0.0,15.0,52.0,18.0,4.0,197.0,148.0,16.05312,1.5696,0.751269035532995,6.0
35,0.0,0.0,13.0,57.0,17.0,4.0,220.0,165.0,16.7416,1.4824,0.75,6.0
36,0.0,0.0,29.0,53.0,29.0,1.0,163.0,112.0,14.43248,2.5288,0.6871165644171779,6.0
37,0.0,0.0,21.0,55.0,27.0,6.0,175.0,130.0,15.29696,2.3544,0.7428571428571429,6.0
38,0.0,0.0,31.0,54.0,38.0,1.0,156.0,101.0,13.47808,3.3136,0.6474358974358975,6.0
39,0.0,0.0,29.0,55.0,32.0,4.0,170.0,121.0,15.12816,2.7904,0.711764705882353,6.0
40,0.0,0.0,25.0,55.0,28.0,4.0,177.0,122.0,15.21088,2.4416,0.6892655367231638,6.0
41,0.0,0.0,19.0,54.0,25.0,2.0,183.0,135.0,15.90512,2.18,0.7377049180327869,6.0
42,0.0,0.0,20.0,54.0,24.0,2.0,194.0,147.0,17.2992,2.0928,0.7577319587628866,6.0
