devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,13.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19904,0.17968,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.0,0.058514285714285706,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,8.1,0.0505679012345679,0.44864,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,9.6,0.042666666666666665,0.44848,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,12.666666666666666,0.03233684210526316,0.44736,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.0,0.025599999999999998,0.44752,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,12.923076923076923,0.03169523809523809,0.45552,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,18.0,0.0,5.0,0.0,12.818181818181818,0.031954609929078004,0.47936,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,4.0,4.0,13.0,0.0,4.0,1.0,14.666666666666666,0.02234181818181818,0.38848,0.3488,0.25,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,30.666666666666668,0.013356521739130435,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,27.818181818181817,0.014724183006535949,0.45328,0.436,0.0,3.0,9.0,100.0,13.0
1.0,1.0,10.0,10.0,11.0,0.0,10.0,0.0,18.63157894736842,0.043968361581920905,0.81424,0.79008,0.0,2.0,10.0,100.0,13.0
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,19.333333333333332,0.04237241379310344,0.89504,0.7848,0.0,6.0,6.0,100.0,13.0
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,20.11764705882353,0.03664842105263157,0.80784,0.872,0.0,2.0,10.0,100.0,13.0
1.0,1.0,13.0,13.0,22.0,0.0,13.0,0.0,14.5,0.07344551724137931,1.0952,1.05168,0.0,3.0,9.0,100.0,13.0
0.0,0.0,14.0,16.0,16.0,0.0,15.0,0.0,17.04,0.07692018779342723,1.33664,1.2208,0.0,6.0,6.0,100.0,13.0
0.0,0.0,14.0,14.0,14.0,1.0,15.0,1.0,18.91304347826087,0.06063963218390804,1.33104,1.2208,0.06666666666666667,6.0,6.0,100.0,13.0
