devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,9.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,100.0,9.0,0.17968
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,8.4,0.048761904761904756,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,11.4,0.035929824561403506,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.44848,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.8,0.024380952380952378,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,13.8,0.029681159420289854,0.44848,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,27.0,0.012136296296296296,0.3488,0.3488,0.0,6.0,6.0,100.0,9.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.44752,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,23.5,0.01742978723404255,0.4544,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,27.818181818181817,0.014724183006535949,0.45312,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,11.0,0.0,5.0,0.0,22.0,0.01861818181818182,0.46128,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,9.0,0.0,5.0,0.0,24.46153846153846,0.016744654088050315,0.45872,0.436,0.0,6.0,6.0,100.0,9.0,0.436
1.0,1.0,7.0,8.0,8.0,0.0,8.0,0.0,24.46153846153846,0.0267914465408805,0.62832,0.52848,0.0,6.0,6.0,100.0,9.0,0.52848
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,20.76923076923077,0.035498666666666664,0.79632,0.872,0.0,2.0,10.0,100.0,9.0,0.872
1.0,1.0,11.0,12.0,15.0,0.0,12.0,0.0,18.0,0.05461333333333333,0.984,0.87728,0.0,5.0,7.0,100.0,9.0,0.87728
0.0,0.0,14.0,15.0,16.0,0.0,14.0,0.0,18.45,0.06660162601626016,1.23792,1.2208,0.0,2.0,10.0,100.0,9.0,1.2208
0.0,0.0,15.0,13.0,15.0,0.0,14.0,0.0,20.5,0.051949268292682926,1.23232,1.308,0.0,2.0,10.0,100.0,9.0,1.308
0.0,0.0,15.0,15.0,15.0,0.0,15.0,0.0,20.68421052631579,0.05940763358778625,1.31952,1.308,0.0,2.0,10.0,100.0,9.0,1.308
0.0,0.0,15.0,16.0,15.0,0.0,15.0,0.0,21.31578947368421,0.06149056790123457,1.31952,1.308,0.0,2.0,10.0,100.0,9.0,1.308
0.0,0.0,15.0,15.0,18.0,0.0,15.0,0.0,20.454545454545453,0.06007466666666667,1.3264,1.308,0.0,2.0,10.0,100.0,9.0,1.308
1.0,1.0,19.0,19.0,22.0,0.0,19.0,0.0,19.153846153846153,0.08126200803212852,1.59312,1.57488,0.0,2.0,10.0,100.0,9.0,1.57488
0.0,0.0,18.0,19.0,18.0,0.0,19.0,0.0,20.347826086956523,0.0764936752136752,1.66832,1.5696,0.0,2.0,10.0,100.0,9.0,1.5696
2.0,2.0,30.0,29.0,32.0,5.0,43.0,14.0,14.204081632653061,0.16725333333333334,3.5176,2.45216,0.32558139534883723,2.0,10.0,100.0,9.0,0.16347733333333334
0.0,0.0,30.0,30.0,31.0,1.0,32.0,2.0,16.083333333333332,0.1528041450777202,2.80192,2.7032,0.0625,2.0,10.0,100.0,9.0,0.9010666666666666
0.0,0.0,28.0,28.0,28.0,0.0,28.0,0.0,17.0625,0.1344328205128205,2.45312,2.4416,0.0,2.0,10.0,100.0,9.0,2.4416
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,17.142857142857142,0.14336000000000002,2.71472,2.616,0.03225806451612903,2.0,10.0,100.0,9.0,1.308
1.0,1.0,33.0,33.0,34.0,2.0,36.0,3.0,18.073170731707318,0.14957862348178133,3.06992,2.79568,0.08333333333333333,2.0,10.0,100.0,9.0,0.69892
0.0,0.0,35.0,35.0,36.0,0.0,36.0,1.0,17.4,0.1647816091954023,3.15072,3.1392,0.027777777777777776,2.0,10.0,100.0,9.0,1.5696
0.0,0.0,34.0,35.0,34.0,1.0,35.0,1.0,19.76923076923077,0.1450334630350194,3.06352,2.9648,0.02857142857142857,2.0,10.0,100.0,9.0,1.4824
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,20.785714285714285,0.13794089347079036,3.32512,3.052,0.07894736842105263,2.0,10.0,100.0,9.0,0.763
0.0,0.0,33.0,33.0,33.0,2.0,36.0,3.0,20.85,0.12965755395683454,3.15072,2.8776,0.08333333333333333,2.0,10.0,100.0,9.0,0.7194
1.0,1.0,29.0,40.0,31.0,11.0,106.0,68.0,12.5625,0.26083980099502485,9.17504,2.53408,0.6415094339622641,2.0,10.0,100.0,9.0,0.03672579710144928
0.0,0.0,13.0,40.0,13.0,11.0,158.0,127.0,7.592592592592593,0.4315785365853659,13.78912,1.1336,0.8037974683544303,2.0,10.0,100.0,9.0,0.00885625
0.0,0.0,12.0,38.0,12.0,2.0,166.0,136.0,7.411764705882353,0.42000253968253964,14.48672,1.0464,0.8192771084337349,2.0,10.0,100.0,9.0,0.007637956204379562
0.0,0.0,9.0,39.0,9.0,9.0,178.0,148.0,7.318681318681318,0.4365376576576577,15.53312,0.7848,0.8314606741573034,2.0,10.0,100.0,9.0,0.005267114093959732
0.0,0.0,12.0,39.0,13.0,6.0,176.0,143.0,7.333333333333333,0.4356654545454545,15.35872,1.1336,0.8125,2.0,10.0,100.0,9.0,0.007872222222222221
0.0,0.0,11.0,40.0,12.0,5.0,168.0,137.0,7.395348837209302,0.44308930817610065,14.66112,1.0464,0.8154761904761905,2.0,10.0,100.0,9.0,0.007582608695652174
0.0,0.0,9.0,39.0,9.0,5.0,179.0,148.0,7.049180327868853,0.45322716279069764,15.62032,0.7848,0.8268156424581006,2.0,10.0,100.0,9.0,0.005267114093959732
0.0,0.0,13.0,39.0,13.0,6.0,159.0,128.0,7.47239263803681,0.4275578325123153,13.87632,1.1336,0.8050314465408805,2.0,10.0,100.0,9.0,0.008787596899224806
0.0,0.0,10.0,39.0,13.0,7.0,166.0,138.0,7.411764705882353,0.43105523809523805,14.48672,1.1336,0.8313253012048193,2.0,10.0,100.0,9.0,0.008155395683453238
0.0,0.0,7.0,40.0,7.0,8.0,174.0,143.0,7.348314606741573,0.4459253822629969,15.18432,0.6104,0.8218390804597702,2.0,10.0,100.0,9.0,0.004238888888888889
0.0,0.0,38.0,30.0,38.0,5.0,108.0,62.0,7.8984375,0.3111501483679525,9.4752,3.3136,0.5740740740740741,2.0,10.0,100.0,9.0,0.0525968253968254
0.0,0.0,31.0,20.0,43.0,0.0,32.0,3.0,10.636363636363637,0.1540376068376068,2.85152,2.7032,0.09375,2.0,10.0,100.0,9.0,0.6758
0.0,0.0,20.0,22.0,24.0,8.0,109.0,82.0,8.5,0.21202823529411766,9.53504,1.8312,0.7522935779816514,2.0,10.0,100.0,9.0,0.02206265060240964
0.0,0.0,21.0,20.0,24.0,7.0,122.0,91.0,7.8320610687022905,0.2091914230019493,10.66256,1.8312,0.7459016393442623,2.0,10.0,100.0,9.0,0.019904347826086955
1.0,1.0,23.0,26.0,24.0,9.0,122.0,96.0,7.791044776119403,0.27338053639846743,10.19088,1.92368,0.7868852459016393,2.0,10.0,100.0,9.0,0.01983175257731959
1.0,1.0,35.0,32.0,36.0,0.0,39.0,7.0,10.363636363636363,0.2529459649122807,3.2496,2.97008,0.1794871794871795,2.0,10.0,100.0,9.0,0.37126
1.0,1.0,30.0,30.0,34.0,0.0,30.0,0.0,12.631578947368421,0.19456,2.55392,2.53408,0.0,6.0,6.0,100.0,9.0,2.53408
0.0,0.0,36.0,36.0,36.0,0.0,36.0,0.0,12.825,0.22995087719298246,3.15072,3.1392,0.0,2.0,10.0,100.0,9.0,3.1392
0.0,0.0,33.0,35.0,33.0,0.0,34.0,0.0,14.763157894736842,0.19421319073083776,2.97632,2.8776,0.0,2.0,10.0,100.0,9.0,2.8776
1.0,1.0,39.0,37.0,43.0,0.0,38.0,0.0,13.695652173913043,0.22131403174603173,3.25152,3.31888,0.0,2.0,10.0,100.0,9.0,3.31888
0.0,0.0,39.0,39.0,39.0,0.0,39.0,0.0,16.046511627906977,0.19910121739130435,3.41232,3.4008,0.0,2.0,10.0,100.0,9.0,3.4008
0.0,0.0,39.0,39.0,39.0,0.0,39.0,0.0,17.093023255813954,0.18691134693877554,3.41232,3.4008,0.0,2.0,10.0,100.0,9.0,3.4008
0.0,0.0,39.0,40.0,39.0,0.0,40.0,0.0,20.113636363636363,0.16291435028248585,3.49952,3.4008,0.0,2.0,10.0,100.0,9.0,3.4008
0.0,0.0,39.0,39.0,39.0,1.0,40.0,1.0,21.272727272727273,0.15018666666666666,3.49952,3.4008,0.025,2.0,10.0,100.0,9.0,1.7004
0.0,0.0,39.0,38.0,39.0,2.0,40.0,2.0,23.181818181818183,0.13428454901960782,3.49952,3.4008,0.05,2.0,10.0,100.0,9.0,1.1336
0.0,0.0,39.0,39.0,39.0,5.0,44.0,5.0,24.0,0.13312,3.84832,3.4008,0.11363636363636363,2.0,10.0,100.0,9.0,0.5668
0.0,0.0,40.0,40.0,40.0,10.0,50.0,10.0,24.88888888888889,0.13165714285714286,4.37152,3.488,0.2,2.0,10.0,100.0,9.0,0.3170909090909091
0.0,0.0,38.0,38.0,38.0,3.0,41.0,3.0,23.866666666666667,0.13043128491620112,3.58672,3.3136,0.07317073170731707,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,39.0,40.0,39.0,9.0,49.0,9.0,24.0,0.1365333333333333,4.28432,3.4008,0.1836734693877551,2.0,10.0,100.0,9.0,0.34008
0.0,0.0,39.0,39.0,39.0,1.0,40.0,1.0,23.045454545454547,0.13863384615384614,3.49952,3.4008,0.025,2.0,10.0,100.0,9.0,1.7004
0.0,0.0,40.0,39.0,40.0,6.0,45.0,6.0,24.489795918367346,0.13045759999999998,3.93552,3.488,0.13333333333333333,2.0,10.0,100.0,9.0,0.4982857142857143
0.0,0.0,39.0,39.0,39.0,3.0,42.0,3.0,24.130434782608695,0.13240043243243244,3.67392,3.4008,0.07142857142857142,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,39.0,39.0,39.0,6.0,45.0,6.0,24.122448979591837,0.13244426395939085,3.93552,3.4008,0.13333333333333333,2.0,10.0,100.0,9.0,0.4858285714285714
0.0,0.0,38.0,38.0,38.0,4.0,42.0,4.0,23.347826086956523,0.1333297579143389,3.67392,3.3136,0.09523809523809523,2.0,10.0,100.0,9.0,0.66272
0.0,0.0,40.0,40.0,40.0,5.0,45.0,5.0,24.0,0.1365333333333333,3.93552,3.488,0.1111111111111111,2.0,10.0,100.0,9.0,0.5813333333333334
0.0,0.0,40.0,40.0,41.0,5.0,46.0,6.0,24.6,0.13320325203252031,4.02272,3.5752,0.13043478260869565,2.0,10.0,100.0,9.0,0.5107428571428572
0.0,0.0,38.0,38.0,38.0,5.0,43.0,5.0,23.48936170212766,0.13252637681159418,3.76112,3.3136,0.11627906976744186,2.0,10.0,100.0,9.0,0.5522666666666667
0.0,0.0,39.0,39.0,39.0,2.0,42.0,3.0,23.73913043478261,0.13458285714285712,3.67392,3.4008,0.07142857142857142,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,24.25531914893617,0.13171873684210525,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,40.0,40.0,40.0,4.0,45.0,5.0,24.244897959183675,0.13515420875420875,3.93552,3.488,0.1111111111111111,2.0,10.0,100.0,9.0,0.5813333333333334
0.0,0.0,39.0,39.0,39.0,7.0,46.0,7.0,24.0,0.13312,4.02272,3.4008,0.15217391304347827,2.0,10.0,100.0,9.0,0.4251
0.0,0.0,38.0,38.0,38.0,3.0,41.0,3.0,22.933333333333334,0.13573953488372092,3.58672,3.3136,0.07317073170731707,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,39.0,39.0,39.0,5.0,44.0,5.0,22.875,0.13966688524590162,3.84832,3.4008,0.11363636363636363,2.0,10.0,100.0,9.0,0.5668
0.0,0.0,40.0,40.0,40.0,3.0,43.0,3.0,23.872340425531913,0.13726345811051693,3.76112,3.488,0.06976744186046512,2.0,10.0,100.0,9.0,0.872
0.0,0.0,38.0,38.0,38.0,3.0,41.0,3.0,23.333333333333332,0.13341257142857144,3.58672,3.3136,0.07317073170731707,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,40.0,40.0,40.0,6.0,46.0,6.0,23.76,0.1379124579124579,4.02272,3.488,0.13043478260869565,2.0,10.0,100.0,9.0,0.4982857142857143
0.0,0.0,38.0,39.0,38.0,3.0,42.0,3.0,23.608695652173914,0.13532640883977898,3.67392,3.3136,0.07142857142857142,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,40.0,39.0,40.0,4.0,45.0,6.0,23.877551020408163,0.13380266666666668,3.93552,3.488,0.13333333333333333,2.0,10.0,100.0,9.0,0.4982857142857143
0.0,0.0,39.0,39.0,39.0,3.0,42.0,3.0,23.73913043478261,0.13458285714285712,3.67392,3.4008,0.07142857142857142,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,23.361702127659573,0.13675715846994535,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,38.0,38.0,38.0,6.0,44.0,6.0,23.5,0.13246638297872337,3.84832,3.3136,0.13636363636363635,2.0,10.0,100.0,9.0,0.4733714285714286
0.0,0.0,40.0,40.0,40.0,5.0,45.0,5.0,23.26530612244898,0.14084491228070173,3.93552,3.488,0.1111111111111111,2.0,10.0,100.0,9.0,0.5813333333333334
0.0,0.0,40.0,40.0,40.0,1.0,41.0,1.0,23.733333333333334,0.13806741573033704,3.58672,3.488,0.024390243902439025,2.0,10.0,100.0,9.0,1.744
0.0,0.0,37.0,38.0,37.0,8.0,46.0,8.0,24.12,0.12906135986733,4.02272,3.2264,0.17391304347826086,2.0,10.0,100.0,9.0,0.35848888888888886
0.0,0.0,40.0,39.0,40.0,5.0,44.0,5.0,24.375,0.131072,3.84832,3.488,0.11363636363636363,2.0,10.0,100.0,9.0,0.5813333333333334
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,24.0,0.13312,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,40.0,40.0,41.0,7.0,48.0,8.0,23.884615384615383,0.1371929146537842,4.19712,3.5752,0.16666666666666666,2.0,10.0,100.0,9.0,0.39724444444444446
0.0,0.0,39.0,39.0,39.0,1.0,40.0,1.0,23.318181818181817,0.1370123976608187,3.49952,3.4008,0.025,2.0,10.0,100.0,9.0,1.7004
0.0,0.0,38.0,38.0,38.0,8.0,46.0,8.0,24.12,0.12906135986733,4.02272,3.3136,0.17391304347826086,2.0,10.0,100.0,9.0,0.36817777777777777
0.0,0.0,39.0,39.0,39.0,5.0,44.0,5.0,23.375,0.13667935828877006,3.84832,3.4008,0.11363636363636363,2.0,10.0,100.0,9.0,0.5668
0.0,0.0,40.0,40.0,40.0,4.0,44.0,4.0,23.25,0.14093763440860213,3.84832,3.488,0.09090909090909091,2.0,10.0,100.0,9.0,0.6976
0.0,0.0,38.0,39.0,38.0,3.0,42.0,3.0,24.0,0.13312,3.67392,3.3136,0.07142857142857142,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,39.0,39.0,39.0,8.0,50.0,11.0,21.555555555555557,0.1482160824742268,4.37152,3.4008,0.22,2.0,10.0,100.0,9.0,0.2834
0.0,0.0,39.0,39.0,39.0,3.0,42.0,3.0,23.217391304347824,0.13760719101123595,3.67392,3.4008,0.07142857142857142,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,40.0,39.0,40.0,3.0,42.0,3.0,23.217391304347824,0.13760719101123595,3.67392,3.488,0.07142857142857142,2.0,10.0,100.0,9.0,0.872
0.0,0.0,39.0,39.0,39.0,3.0,42.0,3.0,23.869565217391305,0.13384743169398908,3.67392,3.4008,0.07142857142857142,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,23.361702127659573,0.13675715846994535,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,38.0,38.0,38.0,3.0,41.0,3.0,22.666666666666668,0.13733647058823528,3.58672,3.3136,0.07317073170731707,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,40.0,40.0,40.0,3.0,43.0,3.0,23.74468085106383,0.13800143369175627,3.76112,3.488,0.06976744186046512,2.0,10.0,100.0,9.0,0.872
0.0,0.0,40.0,40.0,40.0,6.0,46.0,6.0,23.88,0.13721943048576216,4.02272,3.488,0.13043478260869565,2.0,10.0,100.0,9.0,0.4982857142857143
0.0,0.0,38.0,38.0,39.0,2.0,41.0,3.0,23.6,0.1319050847457627,3.58672,3.4008,0.07317073170731707,2.0,10.0,100.0,9.0,0.8502
0.0,0.0,39.0,39.0,39.0,8.0,48.0,9.0,23.76923076923077,0.134412427184466,4.19712,3.4008,0.1875,2.0,10.0,100.0,9.0,0.34008
0.0,0.0,39.0,39.0,39.0,2.0,41.0,2.0,23.333333333333332,0.13692342857142858,3.58672,3.4008,0.04878048780487805,2.0,10.0,100.0,9.0,1.1336
0.0,0.0,40.0,40.0,40.0,4.0,46.0,6.0,23.64,0.13861252115059222,4.02272,3.488,0.13043478260869565,2.0,10.0,100.0,9.0,0.4982857142857143
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,23.872340425531913,0.133831871657754,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,38.0,38.0,38.0,4.0,42.0,4.0,22.695652173913043,0.13716107279693487,3.67392,3.3136,0.09523809523809523,2.0,10.0,100.0,9.0,0.66272
0.0,0.0,39.0,39.0,39.0,6.0,45.0,6.0,23.387755102040817,0.1366048167539267,3.93552,3.4008,0.13333333333333333,2.0,10.0,100.0,9.0,0.4858285714285714
0.0,0.0,40.0,40.0,40.0,4.0,44.0,4.0,23.25,0.14093763440860213,3.84832,3.488,0.09090909090909091,2.0,10.0,100.0,9.0,0.6976
0.0,0.0,38.0,39.0,38.0,3.0,42.0,3.0,23.608695652173914,0.13532640883977898,3.67392,3.3136,0.07142857142857142,2.0,10.0,100.0,9.0,0.8284
0.0,0.0,40.0,39.0,40.0,4.0,43.0,4.0,23.361702127659573,0.13675715846994535,3.76112,3.488,0.09302325581395349,2.0,10.0,100.0,9.0,0.6976
0.0,0.0,39.0,39.0,39.0,2.0,41.0,2.0,23.733333333333334,0.1346157303370786,3.58672,3.4008,0.04878048780487805,2.0,10.0,100.0,9.0,1.1336
0.0,0.0,39.0,39.0,39.0,6.0,45.0,6.0,23.632653061224488,0.13518922279792747,3.93552,3.4008,0.13333333333333333,2.0,10.0,100.0,9.0,0.4858285714285714
0.0,0.0,39.0,39.0,39.0,2.0,41.0,2.0,23.866666666666667,0.133863687150838,3.58672,3.4008,0.04878048780487805,2.0,10.0,100.0,9.0,1.1336
0.0,0.0,39.0,39.0,39.0,4.0,43.0,4.0,23.872340425531913,0.133831871657754,3.76112,3.4008,0.09302325581395349,2.0,10.0,100.0,9.0,0.68016
0.0,0.0,38.0,38.0,41.0,5.0,43.0,5.0,22.125,0.14069875706214688,3.76224,3.3136,0.11627906976744186,2.0,10.0,100.0,9.0,0.5522666666666667
1.0,1.0,22.0,45.0,25.0,17.0,152.0,112.0,12.154838709677419,0.3032866242038217,13.1792,1.83648,0.7368421052631579,2.0,10.0,100.0,9.0,0.016252035398230086
0.0,0.0,11.0,45.0,11.0,1.0,196.0,161.0,7.224489795918367,0.510264406779661,17.0912,0.9592,0.8214285714285714,2.0,10.0,100.0,9.0,0.005920987654320988
0.0,0.0,10.0,43.0,12.0,5.0,194.0,160.0,7.237113402061856,0.4867354985754986,16.9168,1.0464,0.8247422680412371,2.0,10.0,100.0,9.0,0.006499378881987578
0.0,0.0,9.0,44.0,10.0,3.0,203.0,167.0,7.182266009852217,0.5018583264746226,17.7016,0.872,0.8226600985221675,2.0,10.0,100.0,9.0,0.005190476190476191
0.0,0.0,9.0,44.0,9.0,6.0,198.0,162.0,7.212121212121212,0.4997808403361344,17.2656,0.7848,0.8181818181818182,2.0,10.0,100.0,9.0,0.004814723926380368
0.0,0.0,7.0,45.0,7.0,3.0,198.0,166.0,7.212121212121212,0.5111394957983193,17.2656,0.6104,0.8383838383838383,2.0,10.0,100.0,9.0,0.0036550898203592816
0.0,0.0,8.0,44.0,9.0,4.0,204.0,167.0,7.176470588235294,0.5022636065573769,17.7888,0.7848,0.8186274509803921,2.0,10.0,100.0,9.0,0.004671428571428572
0.0,0.0,9.0,43.0,9.0,6.0,191.0,159.0,7.005235602094241,0.5028467563527653,16.6552,0.7848,0.8324607329842932,2.0,10.0,100.0,9.0,0.0049050000000000005
0.0,0.0,12.0,44.0,13.0,4.0,185.0,151.0,7.297297297297297,0.49394725925925925,16.132,1.1336,0.8162162162162162,2.0,10.0,100.0,9.0,0.007457894736842105
0.0,0.0,10.0,44.0,10.0,6.0,200.0,166.0,7.2,0.5006222222222221,17.44,0.872,0.83,2.0,10.0,100.0,9.0,0.005221556886227545
0.0,0.0,10.0,31.0,13.0,0.0,91.0,70.0,8.0,0.31744,8.01696,0.872,0.7692307692307693,2.0,10.0,100.0,9.0,0.01228169014084507
1.0,1.0,29.0,14.0,37.0,4.0,37.0,10.0,12.136363636363637,0.09449947565543071,3.22624,2.44688,0.2702702702702703,2.0,10.0,100.0,9.0,0.22244363636363637
