devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,19.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,2.0,10.0,40.0,19.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.428571428571429,0.06371555555555554,0.4416,0.436,0.0,4.0,8.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.6,0.042666666666666665,0.436,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,11.0,0.0,5.0,0.0,9.272727272727273,0.04417254901960784,0.44976,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,14.0,0.0,5.0,0.0,10.285714285714286,0.03982222222222222,0.45968,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,12.6,0.032507936507936507,0.44848,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,2.0,10.0,40.0,19.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,2.0,10.0,40.0,19.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,21.0,0.019504761904761903,0.44848,0.436,0.0,2.0,10.0,40.0,19.0,0.436
1.0,1.0,8.0,8.0,20.0,0.0,8.0,0.0,13.5,0.048545185185185184,0.64304,0.61568,0.0,2.0,10.0,40.0,19.0,0.61568
0.0,0.0,10.0,10.0,17.0,0.0,10.0,0.0,18.529411764705884,0.04421079365079364,0.89008,0.872,0.0,4.0,8.0,40.0,19.0,0.872
0.0,0.0,10.0,10.0,12.0,0.0,10.0,0.0,25.25,0.032443564356435646,0.8776,0.872,0.0,3.0,9.0,40.0,19.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,31.8,0.025761006289308174,0.872,0.872,0.0,2.0,10.0,40.0,19.0,0.872
0.0,0.0,10.0,10.0,13.0,0.0,10.0,0.0,26.76923076923077,0.030602298850574704,0.87888,0.872,0.0,4.0,8.0,40.0,19.0,0.872
2.0,2.0,16.0,18.0,20.0,0.0,17.0,0.0,16.857142857142858,0.08747389830508473,1.3264,1.23136,0.0,2.0,10.0,40.0,19.0,1.23136
1.0,1.0,26.0,24.0,27.0,0.0,25.0,0.0,18.115384615384617,0.10853095541401273,2.0992,2.18528,0.0,5.0,7.0,40.0,19.0,2.18528
