,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,6.0
2,0.0,0.0,5.0,5.0,30.0,0.0,32.0,0.0,0.58128,0.436,0.0,6.0
3,0.0,0.0,5.0,5.0,30.0,0.0,30.0,0.0,0.57552,0.436,0.0,6.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,6.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,6.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
13,5.0,5.0,28.0,31.0,33.0,3.0,56.0,20.0,3.31488,2.032,0.35714285714285715,6.0
14,5.0,5.0,43.0,55.0,50.0,1.0,130.0,70.0,8.95168,3.43248,0.5384615384615384,6.0
15,1.0,1.0,23.0,65.0,28.0,7.0,185.0,147.0,14.62944,2.27248,0.7945945945945946,6.0
16,0.0,0.0,18.0,59.0,20.0,6.0,184.0,147.0,15.16752,1.744,0.7989130434782609,6.0
17,0.0,0.0,26.0,54.0,28.0,4.0,161.0,122.0,14.16448,2.4416,0.7577639751552795,6.0
18,0.0,0.0,25.0,58.0,29.0,8.0,155.0,118.0,13.5552,2.5288,0.7612903225806451,6.0
19,0.0,0.0,16.0,58.0,16.0,0.0,201.0,162.0,17.46464,1.3952,0.8059701492537313,6.0
20,0.0,0.0,23.0,60.0,24.0,4.0,165.0,128.0,14.5088,2.0928,0.7757575757575758,6.0
21,0.0,0.0,22.0,59.0,23.0,5.0,177.0,139.0,15.55408,2.0056,0.7853107344632768,6.0
22,0.0,0.0,30.0,60.0,32.0,2.0,181.0,130.0,15.56416,2.7904,0.7182320441988951,6.0
23,0.0,0.0,37.0,60.0,37.0,5.0,142.0,92.0,12.51776,3.2264,0.647887323943662,6.0
24,0.0,0.0,15.0,60.0,17.0,4.0,206.0,166.0,17.41552,1.4824,0.8058252427184466,6.0
25,1.0,1.0,12.0,68.0,14.0,5.0,234.0,180.0,18.79408,1.05168,0.7692307692307693,6.0
26,0.0,0.0,10.0,60.0,11.0,2.0,230.0,180.0,19.82928,0.9592,0.782608695652174,6.0
27,0.0,0.0,10.0,62.0,10.0,2.0,238.0,183.0,20.77152,0.872,0.7689075630252101,6.0
28,0.0,0.0,21.0,65.0,24.0,2.0,201.0,143.0,17.2992,2.0928,0.7114427860696517,6.0
29,0.0,0.0,12.0,65.0,13.0,3.0,234.0,181.0,20.51328,1.1336,0.7735042735042735,6.0
30,0.0,0.0,13.0,64.0,15.0,5.0,225.0,172.0,19.724,1.308,0.7644444444444445,6.0
31,0.0,0.0,17.0,65.0,18.0,1.0,207.0,157.0,18.07728,1.5696,0.7584541062801933,6.0
32,0.0,0.0,9.0,65.0,10.0,5.0,241.0,186.0,20.94592,0.872,0.7717842323651453,6.0
33,0.0,0.0,14.0,64.0,15.0,4.0,223.0,168.0,19.64352,1.308,0.7533632286995515,6.0
34,0.0,0.0,19.0,59.0,19.0,7.0,222.0,160.0,18.72576,1.6568,0.7207207207207207,6.0
35,1.0,1.0,24.0,66.0,26.0,3.0,204.0,146.0,16.71472,2.18528,0.7156862745098039,6.0
36,0.0,0.0,12.0,63.0,12.0,1.0,234.0,180.0,20.34832,1.0464,0.7692307692307693,6.0
37,0.0,0.0,12.0,65.0,13.0,2.0,222.0,170.0,19.55408,1.1336,0.7657657657657657,6.0
38,0.0,0.0,22.0,59.0,25.0,8.0,179.0,113.0,13.57856,2.0928,0.6312849162011173,6.0
39,0.0,0.0,27.0,50.0,32.0,4.0,197.0,121.0,15.02288,2.7904,0.6142131979695431,6.0
40,0.0,0.0,27.0,50.0,34.0,4.0,180.0,113.0,13.92064,2.4416,0.6277777777777778,6.0
41,0.0,0.0,24.0,49.0,28.0,3.0,183.0,116.0,14.224,2.4416,0.6338797814207651,6.0
