,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,throughput,goodThroughput,retransmissionsPerPacket,w
133,0.0,0.0,25.0,35.0,26.0,9.0,119.0,83.0,8.873949579831933,10.3768,2.2672,0.6974789915966386,2.0
134,0.0,0.0,27.0,35.0,29.0,10.0,106.0,74.0,7.981132075471698,9.2432,2.5288,0.6981132075471698,2.0
135,0.0,0.0,25.0,35.0,26.0,5.0,106.0,77.0,7.69811320754717,9.2432,2.2672,0.7264150943396226,2.0
136,0.0,0.0,31.0,35.0,31.0,6.0,109.0,71.0,8.20183486238532,9.5048,2.7032,0.6513761467889908,2.0
137,0.0,0.0,29.0,28.0,34.0,7.0,108.0,74.0,8.222222222222221,9.4176,2.9648,0.6851851851851852,2.0
138,0.0,0.0,30.0,35.0,39.0,4.0,120.0,85.0,8.4,10.464,3.4008,0.7083333333333334,2.0
139,0.0,0.0,31.0,35.0,32.0,5.0,106.0,71.0,8.264150943396226,9.2432,2.7904,0.6698113207547169,2.0
140,0.0,0.0,25.0,35.0,29.0,6.0,115.0,82.0,9.02608695652174,10.028,2.5288,0.7130434782608696,2.0
141,0.0,0.0,32.0,35.0,36.0,7.0,111.0,74.0,7.891891891891892,9.6792,3.1392,0.6666666666666666,2.0
142,0.0,0.0,25.0,32.0,31.0,1.0,91.0,62.0,8.448979591836734,7.9536,2.4416,0.6813186813186813,2.0
143,0.0,0.0,38.0,21.0,46.0,0.0,52.0,18.0,9.956521739130435,4.588,3.3136,0.34615384615384615,2.0
144,2.0,2.0,32.0,32.0,37.0,0.0,63.0,30.0,9.529411764705882,5.09344,2.62656,0.47619047619047616,2.0
145,0.0,0.0,28.0,30.0,28.0,0.0,54.0,24.0,10.666666666666666,4.7088,2.4416,0.4444444444444444,2.0
146,0.0,0.0,30.0,24.0,31.0,0.0,61.0,37.0,9.147540983606557,5.3192,2.7032,0.6065573770491803,2.0
147,0.0,0.0,30.0,30.0,30.0,0.0,67.0,37.0,9.716417910447761,5.8424,2.616,0.5522388059701493,2.0
148,1.0,1.0,31.0,35.0,38.0,5.0,95.0,63.0,8.4,7.8872,2.88288,0.6631578947368421,2.0
149,0.0,0.0,25.0,35.0,28.0,9.0,119.0,86.0,8.016806722689076,10.3768,2.4416,0.7226890756302521,2.0
150,0.0,0.0,23.0,35.0,26.0,7.0,123.0,94.0,7.951219512195122,10.7256,2.2672,0.7642276422764228,2.0
151,0.0,0.0,26.0,35.0,31.0,6.0,101.0,72.0,8.376237623762377,8.8072,2.7032,0.7128712871287128,2.0
152,0.0,0.0,24.0,35.0,29.0,3.0,89.0,62.0,8.696629213483146,7.7608,2.5288,0.6966292134831461,2.0
153,0.0,0.0,29.0,35.0,32.0,5.0,103.0,71.0,7.864077669902913,8.9816,2.7904,0.6893203883495146,2.0
154,0.0,0.0,27.0,28.0,30.0,5.0,107.0,77.0,8.242990654205608,9.3304,2.616,0.719626168224299,2.0
155,0.0,0.0,24.0,35.0,29.0,6.0,98.0,70.0,8.448979591836734,8.5456,2.5288,0.7142857142857143,2.0
156,0.0,0.0,28.0,35.0,30.0,7.0,98.0,66.0,8.448979591836734,8.5456,2.616,0.673469387755102,2.0
157,0.0,0.0,27.0,35.0,30.0,8.0,105.0,73.0,8.285714285714286,9.156,2.616,0.6952380952380952,2.0
158,0.0,0.0,25.0,35.0,29.0,6.0,106.0,78.0,8.264150943396226,9.2432,2.5288,0.7358490566037735,2.0
159,0.0,0.0,21.0,35.0,27.0,4.0,124.0,93.0,7.935483870967742,10.8128,2.3544,0.75,2.0
160,0.0,0.0,28.0,35.0,35.0,6.0,100.0,67.0,8.4,8.72,3.052,0.67,2.0
161,0.0,0.0,26.0,35.0,30.0,15.0,117.0,80.0,9.794871794871796,10.2024,2.616,0.6837606837606838,2.0
162,0.0,0.0,26.0,35.0,30.0,7.0,113.0,83.0,7.486725663716814,9.8536,2.616,0.7345132743362832,2.0
