devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,17.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,2.0,10.0,40.0,17.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.428571428571429,0.06371555555555554,0.4416,0.436,0.0,4.0,8.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,4.0,8.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,4.0,8.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,9.75,0.04201025641025641,0.44288,0.436,0.0,3.0,9.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,9.6,0.042666666666666665,0.46096,0.436,0.0,3.0,9.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.44848,0.436,0.0,3.0,9.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,18.857142857142858,0.02172121212121212,0.4416,0.436,0.0,3.0,9.0,40.0,17.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,3.0,9.0,40.0,17.0,0.3488
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,17.53846153846154,0.023354385964912277,0.45536,0.436,0.0,3.0,9.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,17.0,0.0,5.0,0.0,14.823529411764707,0.027631746031746028,0.46656,0.436,0.0,2.0,10.0,40.0,17.0,0.436
1.0,1.0,9.0,9.0,15.0,0.0,9.0,0.0,20.0,0.036863999999999994,0.71648,0.70288,0.0,3.0,9.0,40.0,17.0,0.70288
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,28.8,0.02844444444444444,0.872,0.872,0.0,4.0,8.0,40.0,17.0,0.872
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,31.5,0.026006349206349203,0.872,0.7848,0.0,2.0,10.0,40.0,17.0,0.7848
0.0,0.0,10.0,9.0,15.0,0.0,9.0,0.0,24.214285714285715,0.03044814159292035,0.79728,0.872,0.0,2.0,10.0,40.0,17.0,0.872
1.0,1.0,13.0,13.0,14.0,0.0,13.0,0.0,25.285714285714285,0.042117062146892655,1.0528,1.05168,0.0,2.0,10.0,40.0,17.0,1.05168
2.0,2.0,23.0,25.0,25.0,0.0,24.0,0.0,15.346153846153847,0.13345363408521302,1.9312,1.84176,0.0,4.0,8.0,40.0,17.0,1.84176
1.0,1.0,29.0,27.0,30.0,0.0,28.0,0.0,17.379310344827587,0.1272685714285714,2.3608,2.44688,0.0,4.0,8.0,40.0,17.0,2.44688
0.0,0.0,30.0,30.0,33.0,0.0,30.0,0.0,17.818181818181817,0.1379265306122449,2.62288,2.616,0.0,4.0,8.0,40.0,17.0,2.616
0.0,0.0,30.0,30.0,35.0,1.0,35.0,5.0,15.714285714285714,0.1563927272727273,3.07024,2.616,0.14285714285714285,2.0,10.0,40.0,17.0,0.436
2.0,2.0,38.0,38.0,47.0,1.0,41.0,3.0,16.08,0.193592039800995,3.43168,3.14976,0.07317073170731707,2.0,10.0,40.0,17.0,0.78744
3.0,3.0,51.0,52.0,54.0,1.0,56.0,4.0,15.813559322033898,0.26937894962486597,4.6408,4.20144,0.07142857142857142,4.0,8.0,40.0,17.0,0.8402879999999999
0.0,0.0,55.0,54.0,55.0,0.0,59.0,5.0,15.915254237288135,0.27795220447284347,5.1448,4.796,0.0847457627118644,5.0,7.0,40.0,17.0,0.7993333333333333
0.0,0.0,53.0,55.0,53.0,1.0,62.0,8.0,17.516129032258064,0.2572257826887661,5.4064,4.6216,0.12903225806451613,2.0,10.0,40.0,17.0,0.5135111111111111
0.0,0.0,53.0,54.0,53.0,1.0,68.0,15.0,16.58823529411765,0.266675744680851,5.9296,4.6216,0.22058823529411764,2.0,10.0,40.0,17.0,0.28885
1.0,1.0,59.0,56.0,60.0,2.0,76.0,18.0,17.454545454545453,0.26282666666666665,6.5464,5.06288,0.23684210526315788,2.0,10.0,40.0,17.0,0.2664673684210526
0.0,0.0,58.0,58.0,61.0,0.0,70.0,12.0,16.68,0.28485371702637885,6.11664,5.0576,0.17142857142857143,4.0,8.0,40.0,17.0,0.3890461538461538
0.0,0.0,59.0,60.0,61.0,0.0,65.0,5.0,19.34328358208955,0.2541037037037037,5.6736,5.1448,0.07692307692307693,3.0,9.0,40.0,17.0,0.8574666666666667
0.0,0.0,60.0,59.0,60.0,0.0,62.0,3.0,22.741935483870968,0.21252720567375885,5.4064,5.232,0.04838709677419355,2.0,10.0,40.0,17.0,1.308
1.0,1.0,59.0,62.0,60.0,3.0,76.0,15.0,21.31168831168831,0.23832180377818402,6.5464,5.06288,0.19736842105263158,2.0,10.0,40.0,17.0,0.31643
2.0,2.0,73.0,73.0,75.0,2.0,80.0,8.0,21.73170731707317,0.2751813243546577,6.8144,6.20176,0.1,2.0,10.0,40.0,17.0,0.6890844444444445
0.0,0.0,71.0,73.0,72.0,1.0,119.0,45.0,19.714285714285715,0.3033414492753623,10.3768,6.2784,0.37815126050420167,4.0,8.0,40.0,17.0,0.13648695652173914
0.0,0.0,76.0,74.0,76.0,2.0,81.0,8.0,24.444444444444443,0.2479941818181818,7.0632,6.6272,0.09876543209876543,6.0,6.0,40.0,17.0,0.7363555555555555
0.0,0.0,72.0,73.0,72.0,1.0,78.0,6.0,26.0,0.23000615384615383,6.8016,6.2784,0.07692307692307693,2.0,10.0,40.0,17.0,0.8969142857142858
0.0,0.0,67.0,69.0,67.0,9.0,121.0,50.0,23.107438016528924,0.24461733905579397,10.5512,5.8424,0.4132231404958678,2.0,10.0,40.0,17.0,0.11455686274509803
0.0,0.0,78.0,73.0,80.0,5.0,124.0,50.0,19.258064516129032,0.3105275711892797,10.8128,6.976,0.4032258064516129,3.0,9.0,40.0,17.0,0.1367843137254902
0.0,0.0,54.0,75.0,55.0,11.0,186.0,117.0,16.403225806451612,0.37456047197640124,15.72768,4.796,0.6290322580645161,5.0,7.0,40.0,17.0,0.04064406779661017
0.0,0.0,57.0,74.0,62.0,8.0,147.0,90.0,14.46938775510204,0.4189589844851905,12.73648,5.4064,0.6122448979591837,6.0,6.0,40.0,17.0,0.059410989010989006
0.0,0.0,55.0,75.0,55.0,7.0,162.0,98.0,11.481481481481481,0.5351225806451613,14.1264,4.796,0.6049382716049383,6.0,6.0,40.0,17.0,0.04844444444444445
0.0,0.0,54.0,74.0,54.0,5.0,157.0,93.0,12.13375796178344,0.4996044934383202,13.6904,4.7088,0.5923566878980892,6.0,6.0,40.0,17.0,0.0500936170212766
0.0,0.0,42.0,73.0,43.0,8.0,178.0,126.0,11.00561797752809,0.543373394589076,15.5216,3.7496,0.7078651685393258,6.0,6.0,40.0,17.0,0.029524409448818897
0.0,0.0,29.0,74.0,30.0,19.0,223.0,169.0,11.058295964125561,0.5481929602595296,19.4456,2.616,0.757847533632287,6.0,6.0,40.0,17.0,0.015388235294117647
0.0,0.0,37.0,68.0,37.0,2.0,174.0,125.0,7.672413793103448,0.7260505168539325,15.1728,3.2264,0.7183908045977011,2.0,10.0,40.0,17.0,0.025606349206349206
0.0,0.0,33.0,73.0,34.0,10.0,214.0,158.0,10.093457943925234,0.5924788148148148,18.6608,2.9648,0.7383177570093458,5.0,7.0,40.0,17.0,0.018646540880503142
0.0,0.0,51.0,75.0,53.0,2.0,120.0,65.0,10.081967213114755,0.6094048780487804,10.46976,4.6216,0.5416666666666666,2.0,10.0,40.0,17.0,0.07002424242424242
0.0,0.0,25.0,74.0,26.0,2.0,221.0,169.0,7.946666666666666,0.7628456375838927,19.28272,2.2672,0.7647058823529411,5.0,7.0,40.0,17.0,0.013336470588235293
0.0,0.0,32.0,75.0,35.0,6.0,194.0,141.0,8.030303030303031,0.7651018867924526,16.35488,2.8776,0.7268041237113402,5.0,7.0,40.0,17.0,0.020264788732394366
0.0,0.0,42.0,75.0,45.0,4.0,168.0,108.0,9.122093023255815,0.6735296367112811,14.66112,3.7496,0.6428571428571429,5.0,7.0,40.0,17.0,0.0344
0.0,0.0,26.0,73.0,28.0,12.0,215.0,164.0,9.780821917808218,0.611416918767507,18.75952,2.4416,0.7627906976744186,6.0,6.0,40.0,17.0,0.01479757575757576
0.0,0.0,19.0,74.0,20.0,2.0,224.0,172.0,7.973684210526316,0.7602608580858086,19.54432,1.744,0.7678571428571429,2.0,10.0,40.0,17.0,0.010080924855491329
0.0,0.0,29.0,73.0,31.0,9.0,210.0,154.0,9.11214953271028,0.6562842256410256,18.32352,2.7032,0.7333333333333333,4.0,8.0,40.0,17.0,0.017439999999999997
0.0,0.0,43.0,69.0,48.0,6.0,164.0,106.0,8.878612716763005,0.6366400000000001,14.33456,3.924,0.6463414634146342,2.0,10.0,40.0,17.0,0.03667289719626168
0.0,0.0,36.0,73.0,38.0,2.0,201.0,139.0,8.138613861386139,0.7347885158150852,17.53168,3.3136,0.6915422885572139,6.0,6.0,40.0,17.0,0.023668571428571428
0.0,0.0,57.0,74.0,57.0,1.0,125.0,54.0,9.144,0.6629571303587052,10.9,4.9704,0.432,2.0,10.0,40.0,17.0,0.09037090909090909
0.0,0.0,42.0,74.0,43.0,2.0,170.0,98.0,8.4,0.7216761904761905,14.824,3.7496,0.5764705882352941,6.0,6.0,40.0,17.0,0.03787474747474748
0.0,0.0,37.0,76.0,38.0,2.0,181.0,119.0,8.353591160220995,0.7452986243386241,15.7832,3.3136,0.6574585635359116,2.0,10.0,40.0,17.0,0.027613333333333333
0.0,0.0,38.0,76.0,42.0,8.0,190.0,131.0,8.153846153846153,0.7635562264150944,15.68592,3.488,0.6894736842105263,5.0,7.0,40.0,17.0,0.026424242424242423
0.0,0.0,38.0,73.0,40.0,5.0,196.0,127.0,8.61734693877551,0.6939676494967436,16.84544,3.488,0.6479591836734694,5.0,7.0,40.0,17.0,0.02725
0.0,0.0,39.0,74.0,40.0,4.0,171.0,101.0,8.350877192982455,0.7259213445378152,14.9112,3.488,0.5906432748538012,2.0,10.0,40.0,17.0,0.03419607843137255
0.0,0.0,36.0,69.0,37.0,3.0,201.0,136.0,8.0,0.70656,17.5272,3.2264,0.6766169154228856,5.0,7.0,40.0,17.0,0.02355036496350365
0.0,0.0,40.0,73.0,43.0,6.0,174.0,104.0,8.517241379310345,0.7021240485829958,15.1728,3.7496,0.5977011494252874,2.0,10.0,40.0,17.0,0.03571047619047619
0.0,0.0,26.0,74.0,30.0,2.0,212.0,152.0,7.556603773584905,0.8022228214731587,18.4864,2.616,0.7169811320754716,6.0,6.0,40.0,17.0,0.017098039215686277
0.0,0.0,37.0,74.0,38.0,1.0,182.0,119.0,8.142857142857142,0.7444659649122807,15.8704,3.3136,0.6538461538461539,2.0,10.0,40.0,17.0,0.027613333333333333
0.0,0.0,47.0,74.0,47.0,7.0,157.0,86.0,9.668789808917197,0.6269740184453229,13.6904,4.0984,0.5477707006369427,5.0,7.0,40.0,17.0,0.047108045977011494
0.0,0.0,37.0,75.0,38.0,8.0,206.0,136.0,9.495145631067961,0.6470674846625766,17.9632,3.3136,0.6601941747572816,6.0,6.0,40.0,17.0,0.024186861313868616
