devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,100.0,25.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,9.6,0.042666666666666665,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,8.0,3.0,10.125,0.04045432098765432,0.6976,0.436,0.375,3.0,9.0,100.0,25.0
5.0,5.0,0.0,9.6,0.042666666666666665,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,3.0,9.0,100.0,25.0
4.0,4.0,0.0,18.0,0.018204444444444443,0.3488,0.3488,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,31.2,0.013128205128205127,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,45.6,0.008982456140350877,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,3.0,9.0,100.0,25.0
4.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,3.0,9.0,100.0,25.0
5.0,10.0,5.0,51.0,0.008031372549019608,0.872,0.436,0.5,3.0,9.0,100.0,25.0
5.0,10.0,5.0,40.8,0.010039215686274508,0.872,0.436,0.5,3.0,9.0,100.0,25.0
5.0,9.0,4.0,36.0,0.011377777777777777,0.7848,0.3488,0.4444444444444444,3.0,9.0,100.0,25.0
4.0,6.0,2.0,24.0,0.013653333333333333,0.5232,0.436,0.3333333333333333,3.0,9.0,100.0,25.0
5.0,6.0,1.0,24.0,0.017066666666666664,0.5232,0.436,0.16666666666666666,3.0,9.0,100.0,25.0
5.0,16.0,11.0,17.625,0.02323971631205674,1.3952,0.436,0.6875,3.0,9.0,100.0,25.0
5.0,6.0,1.0,12.0,0.03413333333333333,0.5232,0.436,0.16666666666666666,3.0,9.0,100.0,25.0
5.0,9.0,4.0,12.666666666666666,0.03233684210526316,0.7848,0.436,0.4444444444444444,3.0,9.0,100.0,25.0
5.0,8.0,3.0,12.0,0.03413333333333333,0.6976,0.436,0.375,3.0,9.0,100.0,25.0
5.0,8.0,3.0,12.0,0.03413333333333333,0.6976,0.436,0.375,3.0,9.0,100.0,25.0
5.0,6.0,1.0,12.0,0.03413333333333333,0.5232,0.436,0.16666666666666666,3.0,9.0,100.0,25.0
5.0,6.0,1.0,12.0,0.03413333333333333,0.5232,0.3488,0.16666666666666666,3.0,9.0,100.0,25.0
4.0,5.0,1.0,12.0,0.027306666666666667,0.436,0.436,0.2,3.0,9.0,100.0,25.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,3.0,9.0,100.0,25.0
