devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,21.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,2.0,10.0,40.0,21.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.428571428571429,0.06371555555555554,0.4416,0.436,0.0,4.0,8.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.6,0.042666666666666665,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,13.2,0.03103030303030303,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,10.615384615384615,0.03858550724637681,0.45536,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,12.0,0.0,5.0,0.0,11.5,0.03561739130434782,0.45408,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,4.0,4.0,9.0,0.0,4.0,0.0,14.0,0.023405714285714283,0.36128,0.3488,0.0,2.0,10.0,40.0,21.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,40.0,21.0,0.436
1.0,1.0,8.0,8.0,12.0,0.0,8.0,0.0,18.5,0.03542486486486486,0.62368,0.61568,0.0,2.0,10.0,40.0,21.0,0.61568
0.0,0.0,10.0,10.0,17.0,0.0,10.0,0.0,18.529411764705884,0.04421079365079364,0.89008,0.872,0.0,4.0,8.0,40.0,21.0,0.872
0.0,0.0,10.0,10.0,23.0,0.0,11.0,1.0,17.125,0.047836496350364965,0.99104,0.872,0.09090909090909091,2.0,10.0,40.0,21.0,0.436
0.0,0.0,9.0,9.0,11.0,0.0,9.0,0.0,26.727272727272727,0.02758530612244898,0.7904,0.7848,0.0,2.0,10.0,40.0,21.0,0.7848
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,33.0,0.024824242424242426,0.872,0.872,0.0,2.0,10.0,40.0,21.0,0.872
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,34.2,0.023953216374269008,0.872,0.7848,0.0,4.0,8.0,40.0,21.0,0.7848
3.0,3.0,22.0,22.0,28.0,0.0,22.0,0.0,15.0,0.12014933333333333,1.68288,1.67264,0.0,4.0,8.0,40.0,21.0,1.67264
0.0,0.0,25.0,24.0,27.0,0.0,24.0,0.0,18.23076923076923,0.1078440506329114,2.0984,2.18,0.0,6.0,6.0,40.0,21.0,2.18
1.0,1.0,31.0,31.0,32.0,0.0,31.0,0.0,16.96875,0.14965863720073663,2.6224,2.62128,0.0,4.0,8.0,40.0,21.0,2.62128
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,19.8,0.12412121212121212,2.616,2.616,0.0,4.0,8.0,40.0,21.0,2.616
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,22.9,0.10731877729257643,2.616,2.616,0.0,4.0,8.0,40.0,21.0,2.616
1.0,1.0,34.0,34.0,35.0,1.0,35.0,1.0,23.166666666666668,0.12022791366906473,2.9712,2.88288,0.02857142857142857,4.0,8.0,40.0,21.0,1.44144
2.0,3.0,43.0,43.0,48.0,1.0,47.0,4.0,18.923076923076923,0.18615154471544715,3.69792,3.50384,0.0851063829787234,4.0,8.0,40.0,21.0,0.700768
2.0,1.0,52.0,54.0,62.0,3.0,60.0,6.0,18.3,0.24173114754098357,5.17168,4.45248,0.1,6.0,6.0,40.0,21.0,0.6360685714285715
0.0,0.0,53.0,51.0,60.0,2.0,54.0,3.0,18.857142857142858,0.22155636363636363,4.73264,4.6216,0.05555555555555555,2.0,10.0,40.0,21.0,1.1554
0.0,0.0,53.0,53.0,55.0,0.0,53.0,0.0,21.654545454545456,0.20050109151973128,4.6272,4.6216,0.0,2.0,10.0,40.0,21.0,4.6216
0.0,0.0,54.0,54.0,54.0,5.0,59.0,5.0,26.74576271186441,0.16539741444866918,5.1448,4.7088,0.0847457627118644,4.0,8.0,40.0,21.0,0.7848
1.0,1.0,58.0,58.0,59.0,9.0,68.0,10.0,28.869565217391305,0.1645802409638554,5.8488,4.97568,0.14705882352941177,4.0,8.0,40.0,21.0,0.45233454545454543
0.0,0.0,59.0,60.0,59.0,7.0,67.0,7.0,29.597014925373134,0.16607080181543116,5.8424,5.1448,0.1044776119402985,3.0,9.0,40.0,21.0,0.6431
0.0,0.0,59.0,59.0,59.0,2.0,61.0,2.0,31.131147540983605,0.15525543970510794,5.3192,5.1448,0.03278688524590164,2.0,10.0,40.0,21.0,1.7149333333333334
0.0,0.0,58.0,57.0,58.0,5.0,62.0,5.0,34.983870967741936,0.1334740802213001,5.4064,5.0576,0.08064516129032258,3.0,9.0,40.0,21.0,0.8429333333333333
0.0,0.0,60.0,60.0,63.0,2.0,62.0,2.0,35.723076923076924,0.13759173126614985,5.41328,5.232,0.03225806451612903,4.0,8.0,40.0,21.0,1.744
0.0,0.0,57.0,57.0,59.0,5.0,62.0,5.0,37.59375,0.12420788029925187,5.412,4.9704,0.08064516129032258,2.0,10.0,40.0,21.0,0.8283999999999999
1.0,1.0,61.0,63.0,62.0,3.0,65.0,2.0,37.0,0.1394854054054054,5.5872,5.23728,0.03076923076923077,4.0,8.0,40.0,21.0,1.74576
3.0,3.0,75.0,73.0,83.0,9.0,85.0,12.0,32.935483870967744,0.18157194906953966,7.18208,6.29424,0.1411764705882353,3.0,9.0,40.0,21.0,0.48417230769230774
0.0,0.0,78.0,78.0,78.0,6.0,84.0,6.0,34.75,0.1838779856115108,7.3248,6.8016,0.07142857142857142,6.0,6.0,40.0,21.0,0.9716571428571428
0.0,0.0,80.0,80.0,80.0,7.0,87.0,7.0,35.689655172413794,0.18362743961352654,7.5864,6.976,0.08045977011494253,2.0,10.0,40.0,21.0,0.872
0.0,0.0,78.0,78.0,78.0,4.0,84.0,6.0,35.75,0.17873454545454542,7.3248,6.8016,0.07142857142857142,2.0,10.0,40.0,21.0,0.9716571428571428
0.0,0.0,77.0,78.0,77.0,3.0,81.0,3.0,36.074074074074076,0.17712887063655028,7.0632,6.7144,0.037037037037037035,2.0,10.0,40.0,21.0,1.6786
0.0,0.0,79.0,78.0,79.0,4.0,82.0,4.0,36.951219512195124,0.17292419801980197,7.1504,6.8888,0.04878048780487805,2.0,10.0,40.0,21.0,1.3777599999999999
0.0,0.0,78.0,80.0,78.0,7.0,85.0,6.0,39.88235294117647,0.16432330383480825,7.412,6.8016,0.07058823529411765,2.0,10.0,40.0,21.0,0.9716571428571428
0.0,0.0,76.0,75.0,76.0,7.0,84.0,8.0,40.07142857142857,0.15332620320855617,7.3248,6.6272,0.09523809523809523,2.0,10.0,40.0,21.0,0.7363555555555555
1.0,1.0,83.0,82.0,84.0,5.0,89.0,7.0,39.6,0.16963232323232325,7.68,7.15568,0.07865168539325842,6.0,6.0,40.0,21.0,0.89446
0.0,0.0,83.0,83.0,83.0,11.0,94.0,11.0,41.170212765957444,0.1651524134366925,8.1968,7.2376,0.11702127659574468,2.0,10.0,40.0,21.0,0.6031333333333333
0.0,0.0,84.0,84.0,92.0,6.0,90.0,6.0,37.255102040816325,0.1847070501232539,7.86736,7.3248,0.06666666666666667,3.0,9.0,40.0,21.0,1.0464
1.0,1.0,91.0,91.0,94.0,8.0,100.0,9.0,39.320388349514566,0.18958917530864194,8.6448,7.85328,0.09,5.0,7.0,40.0,21.0,0.785328
0.0,0.0,87.0,88.0,87.0,6.0,95.0,7.0,40.642105263157895,0.17737663817663818,8.284,7.5864,0.07368421052631578,2.0,10.0,40.0,21.0,0.9483
0.0,0.0,86.0,86.0,86.0,7.0,93.0,7.0,42.03225806451613,0.16761221795855716,8.1096,7.4992,0.07526881720430108,2.0,10.0,40.0,21.0,0.9374
0.0,0.0,90.0,89.0,90.0,8.0,97.0,8.0,42.06185567010309,0.17333709803921565,8.4584,7.848,0.08247422680412371,2.0,10.0,40.0,21.0,0.872
0.0,0.0,86.0,86.0,86.0,10.0,97.0,11.0,41.69072164948454,0.16898532146389714,8.4584,7.4992,0.1134020618556701,2.0,10.0,40.0,21.0,0.6249333333333333
0.0,0.0,87.0,88.0,87.0,11.0,99.0,11.0,42.303030303030305,0.17041237822349567,8.6328,7.5864,0.1111111111111111,3.0,9.0,40.0,21.0,0.6322
0.0,0.0,89.0,88.0,89.0,7.0,95.0,7.0,42.56842105263158,0.1693499505440158,8.284,7.7608,0.07368421052631578,2.0,10.0,40.0,21.0,0.9701
0.0,0.0,87.0,87.0,87.0,7.0,94.0,7.0,42.765957446808514,0.16665217910447758,8.1968,7.5864,0.07446808510638298,2.0,10.0,40.0,21.0,0.9483
0.0,0.0,90.0,90.0,90.0,8.0,98.0,8.0,42.857142857142854,0.17203200000000002,8.5456,7.848,0.08163265306122448,3.0,9.0,40.0,21.0,0.872
0.0,0.0,88.0,89.0,91.0,6.0,94.0,6.0,42.18556701030928,0.17282877810361677,8.20368,7.6736,0.06382978723404255,2.0,10.0,40.0,21.0,1.0962285714285716
2.0,2.0,93.0,96.0,98.0,7.0,126.0,30.0,35.44615384615385,0.22186666666666666,10.58544,7.95104,0.23809523809523808,2.0,10.0,40.0,21.0,0.25648516129032256
0.0,0.0,99.0,97.0,99.0,14.0,136.0,39.0,35.60294117647059,0.2231905493597687,11.8592,8.6328,0.2867647058823529,6.0,6.0,40.0,21.0,0.21581999999999998
0.0,0.0,91.0,100.0,91.0,25.0,182.0,84.0,27.956043956043956,0.2930314465408805,15.8704,7.9352,0.46153846153846156,2.0,10.0,40.0,21.0,0.09335529411764706
0.0,0.0,47.0,93.0,49.0,15.0,244.0,178.0,15.319672131147541,0.49730568218298554,21.2768,4.2728,0.7295081967213115,2.0,10.0,40.0,21.0,0.023870391061452514
0.0,0.0,28.0,97.0,33.0,7.0,259.0,202.0,9.72972972972973,0.8166968888888888,22.5848,2.8776,0.7799227799227799,2.0,10.0,40.0,21.0,0.014175369458128079
0.0,0.0,41.0,98.0,42.0,2.0,189.0,131.0,9.015873015873016,0.890447323943662,16.4808,3.6624,0.6931216931216931,4.0,8.0,40.0,21.0,0.027745454545454545
0.0,0.0,30.0,99.0,34.0,2.0,242.0,188.0,8.975206611570249,0.9036092817679559,21.1024,2.9648,0.7768595041322314,5.0,7.0,40.0,21.0,0.015686772486772485
0.0,0.0,26.0,100.0,30.0,8.0,246.0,192.0,8.304878048780488,0.9864082232011747,21.4512,2.616,0.7804878048780488,4.0,8.0,40.0,21.0,0.013554404145077721
0.0,0.0,29.0,98.0,32.0,5.0,253.0,197.0,9.320158102766799,0.861375945716709,22.0616,2.7904,0.7786561264822134,6.0,6.0,40.0,21.0,0.014092929292929293
0.0,0.0,40.0,97.0,44.0,2.0,206.0,147.0,10.5,0.756784761904762,17.9632,3.8368,0.7135922330097088,5.0,7.0,40.0,21.0,0.025924324324324326
1.0,1.0,36.0,102.0,38.0,5.0,217.0,156.0,8.972477064220184,0.9312746012269937,18.75968,3.14448,0.7188940092165899,6.0,6.0,40.0,21.0,0.020028535031847136
0.0,0.0,21.0,101.0,23.0,9.0,275.0,200.0,9.054545454545455,0.913786345381526,23.98,2.0056,0.7272727272727273,6.0,6.0,40.0,21.0,0.009978109452736318
0.0,0.0,29.0,101.0,29.0,10.0,248.0,172.0,9.798387096774194,0.8444165267489712,21.6256,2.5288,0.6935483870967742,5.0,7.0,40.0,21.0,0.014617341040462428
0.0,0.0,34.0,103.0,37.0,4.0,235.0,156.0,10.404255319148936,0.8109912474437628,20.492,3.2264,0.6638297872340425,6.0,6.0,40.0,21.0,0.020550318471337578
0.0,0.0,24.0,102.0,28.0,13.0,260.0,179.0,10.419230769230769,0.8019632336655593,22.672,2.4416,0.6884615384615385,5.0,7.0,40.0,21.0,0.013564444444444445
0.0,0.0,35.0,104.0,41.0,6.0,253.0,163.0,9.818181818181818,0.8677451851851853,22.0616,3.5752,0.6442687747035574,5.0,7.0,40.0,21.0,0.0218
0.0,0.0,30.0,104.0,30.0,7.0,252.0,174.0,10.369047619047619,0.8216453731343283,21.9744,2.616,0.6904761904761905,5.0,7.0,40.0,21.0,0.014948571428571429
0.0,0.0,32.0,103.0,33.0,6.0,265.0,181.0,9.328301886792453,0.9045333333333333,23.108,2.8776,0.6830188679245283,5.0,7.0,40.0,21.0,0.015810989010989013
0.0,0.0,33.0,101.0,37.0,5.0,255.0,167.0,10.541176470588235,0.7849142857142857,22.236,3.2264,0.6549019607843137,5.0,7.0,40.0,21.0,0.019204761904761905
0.0,0.0,20.0,105.0,24.0,15.0,279.0,196.0,10.989247311827956,0.7827287671232878,24.3288,2.0928,0.7025089605734767,6.0,6.0,40.0,21.0,0.010623350253807107
0.0,0.0,23.0,98.0,23.0,10.0,257.0,177.0,10.202334630350194,0.7868944012204426,22.4104,2.0056,0.688715953307393,6.0,6.0,40.0,21.0,0.011267415730337078
0.0,0.0,35.0,102.0,35.0,12.0,250.0,160.0,11.04,0.7568695652173913,21.8,3.052,0.64,5.0,7.0,40.0,21.0,0.018956521739130434
0.0,0.0,33.0,96.0,34.0,13.0,228.0,146.0,11.631147540983607,0.6761430866807612,19.92768,2.9648,0.6403508771929824,6.0,6.0,40.0,21.0,0.020168707482993195
0.0,0.0,35.0,82.0,36.0,10.0,180.0,117.0,11.448979591836734,0.5867282709447416,15.74208,3.1392,0.65,5.0,7.0,40.0,21.0,0.026603389830508476
0.0,0.0,51.0,85.0,53.0,7.0,156.0,75.0,10.343023255813954,0.673226756604834,13.64928,4.5344,0.4807692307692308,5.0,7.0,40.0,21.0,0.05966315789473684
0.0,0.0,45.0,83.0,45.0,9.0,162.0,95.0,9.235955056179776,0.7361837469586372,14.17248,3.924,0.5864197530864198,2.0,10.0,40.0,21.0,0.040875
0.0,0.0,47.0,82.0,49.0,5.0,141.0,67.0,8.828025477707007,0.7609221356421356,12.34128,4.0984,0.475177304964539,5.0,7.0,40.0,21.0,0.06027058823529412
0.0,0.0,33.0,84.0,39.0,6.0,179.0,118.0,8.785714285714286,0.7832351219512194,15.656,2.9648,0.659217877094972,2.0,10.0,40.0,21.0,0.02491428571428571
