devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,6.0
1.0,1.0,3.0,4.0,14.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20576,0.17968,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.44288,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,7.714285714285714,0.053096296296296294,0.4416,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,7.875,0.052012698412698406,0.44288,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,9.857142857142858,0.041553623188405796,0.4416,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.8,0.024380952380952378,0.436,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.44848,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,22.5,0.014563555555555555,0.3488,0.3488,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,17.25,0.02374492753623188,0.44288,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.4416,0.436,0.0,2.0,10.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,40.0,6.0
1.0,1.0,10.0,11.0,11.0,0.0,11.0,0.0,21.5,0.04191255813953488,0.8784,0.79008,0.0,2.0,10.0,40.0,6.0
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,29.666666666666668,0.024852134831460673,0.7848,0.872,0.0,2.0,10.0,40.0,6.0
1.0,1.0,16.0,16.0,17.0,0.0,16.0,0.0,20.294117647058822,0.06458620289855073,1.3144,1.31328,0.0,2.0,10.0,40.0,6.0
1.0,1.0,18.0,18.0,19.0,0.0,18.0,0.0,19.894736842105264,0.07411809523809525,1.4888,1.48768,0.0,2.0,10.0,40.0,6.0
0.0,0.0,19.0,20.0,19.0,0.0,20.0,0.0,20.25,0.08090864197530864,1.744,1.6568,0.0,2.0,10.0,40.0,6.0
0.0,0.0,20.0,19.0,25.0,0.0,19.0,0.0,16.875,0.09223585185185183,1.66928,1.744,0.0,2.0,10.0,40.0,6.0
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,23.25,0.07046881720430107,1.744,1.744,0.0,2.0,10.0,40.0,6.0
1.0,1.0,23.0,23.0,24.0,0.0,23.0,0.0,21.125,0.08919100591715977,1.9248,1.92368,0.0,2.0,10.0,40.0,6.0
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,22.8,0.08982456140350878,2.18,2.18,0.0,2.0,10.0,40.0,6.0
0.0,0.0,24.0,24.0,24.0,0.0,24.0,0.0,24.625,0.07984081218274111,2.0928,2.0928,0.0,2.0,10.0,40.0,6.0
1.0,1.0,30.0,30.0,31.0,0.0,30.0,0.0,23.516129032258064,0.10450699588477366,2.5352,2.53408,0.0,2.0,10.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,26.129032258064516,0.09405629629629629,2.7032,2.616,0.03225806451612903,2.0,10.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,27.193548387096776,0.09037437722419926,2.7032,2.616,0.03225806451612903,2.0,10.0,40.0,6.0
0.0,0.0,29.0,29.0,29.0,0.0,29.0,0.0,28.448275862068964,0.08350875151515151,2.5288,2.5288,0.0,2.0,10.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,2.0,32.0,2.0,32.625,0.0753287356321839,2.7904,2.616,0.0625,2.0,10.0,40.0,6.0
0.0,0.0,29.0,30.0,29.0,3.0,33.0,3.0,33.27272727272727,0.07386229508196719,2.8776,2.5288,0.09090909090909091,2.0,10.0,40.0,6.0
0.0,0.0,29.0,28.0,29.0,1.0,29.0,1.0,35.172413793103445,0.06521474509803922,2.5288,2.5288,0.034482758620689655,2.0,10.0,40.0,6.0
1.0,1.0,35.0,35.0,36.0,1.0,36.0,1.0,32.5945945945946,0.08796550580431177,3.0584,2.97008,0.027777777777777776,2.0,10.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,3.0,36.0,3.0,35.916666666666664,0.07526756380510441,3.1392,2.8776,0.08333333333333333,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,3.0,37.0,3.0,36.08108108108108,0.07719502621722847,3.2264,2.9648,0.08108108108108109,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,37.578947368421055,0.07629803921568627,3.3136,3.052,0.07894736842105263,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,38.270270270270274,0.07491977401129943,3.2264,3.052,0.05405405405405406,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,2.0,36.0,2.0,39.666666666666664,0.07021714285714285,3.1392,2.9648,0.05555555555555555,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,40.54054054054054,0.07072426666666667,3.2264,3.052,0.05405405405405406,2.0,10.0,40.0,6.0
0.0,0.0,32.0,32.0,32.0,5.0,37.0,5.0,41.83783783783784,0.06265715762273902,3.2264,2.7904,0.13513513513513514,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,1.0,36.0,1.0,41.333333333333336,0.06936774193548387,3.1392,3.052,0.027777777777777776,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,3.0,37.0,3.0,41.67567567567568,0.06683226977950714,3.2264,2.9648,0.08108108108108109,2.0,10.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,1.0,34.0,1.0,42.529411764705884,0.06356448132780082,2.9648,2.8776,0.029411764705882353,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,7.0,42.0,7.0,44.42857142857143,0.06453504823151125,3.6624,3.052,0.16666666666666666,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,5.0,40.0,5.0,41.7,0.068757793764988,3.488,3.052,0.125,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,2.0,36.0,2.0,41.166666666666664,0.06765862348178138,3.1392,2.9648,0.05555555555555555,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,8.0,43.0,8.0,42.55813953488372,0.06737136612021857,3.7496,3.052,0.18604651162790697,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,2.0,36.0,2.0,41.666666666666664,0.06684672,3.1392,2.9648,0.05555555555555555,2.0,10.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,2.0,35.0,2.0,43.371428571428574,0.06233043478260869,3.052,2.8776,0.05714285714285714,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,4.0,39.0,4.0,43.38461538461539,0.06608794326241134,3.4008,3.052,0.10256410256410256,2.0,10.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,1.0,34.0,1.0,42.705882352941174,0.06330181818181818,2.9648,2.8776,0.029411764705882353,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,8.0,42.0,8.0,44.857142857142854,0.06209222929936306,3.6624,2.9648,0.19047619047619047,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,0.0,35.0,0.0,42.857142857142854,0.06690133333333334,3.052,3.052,0.0,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,6.0,41.0,6.0,44.048780487804876,0.06509147286821705,3.5752,3.052,0.14634146341463414,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,43.23076923076923,0.06442818505338077,3.4008,2.9648,0.1282051282051282,2.0,10.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,41.8421052631579,0.06852427672955974,3.3136,3.052,0.07894736842105263,2.0,10.0,40.0,6.0
0.0,0.0,32.0,33.0,32.0,1.0,34.0,1.0,42.0,0.06436571428571428,2.9648,2.7904,0.029411764705882353,2.0,10.0,40.0,6.0
0.0,0.0,35.0,34.0,35.0,3.0,37.0,3.0,43.2972972972973,0.06432918851435705,3.2264,3.052,0.08108108108108109,2.0,10.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,41.84615384615385,0.06656,3.4008,2.9648,0.1282051282051282,2.0,10.0,40.0,6.0
0.0,0.0,33.0,34.0,33.0,4.0,38.0,4.0,41.8421052631579,0.06656644025157232,3.3136,2.8776,0.10526315789473684,2.0,10.0,40.0,6.0
0.0,0.0,35.0,34.0,35.0,4.0,38.0,4.0,40.89473684210526,0.06810851994851995,3.3136,3.052,0.10526315789473684,2.0,10.0,40.0,6.0
