devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,9.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,3.0,9.0,100.0,9.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.857142857142857,0.05973333333333334,0.4416,0.436,0.0,5.0,7.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,7.153846153846154,0.05725591397849462,0.45536,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,9.428571428571429,0.04344242424242424,0.4416,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.8,0.024380952380952378,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.46096,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,3.0,9.0,100.0,9.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,38.4,0.010666666666666666,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,50.4,0.008126984126984127,0.436,0.436,0.0,3.0,9.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,30.0,0.013653333333333333,0.44848,0.436,0.0,2.0,10.0,100.0,9.0,0.436
1.0,1.0,10.0,11.0,11.0,0.0,11.0,0.0,26.0,0.03465846153846154,0.8784,0.79008,0.0,3.0,9.0,100.0,9.0,0.79008
1.0,1.0,16.0,15.0,22.0,0.0,15.0,0.0,15.142857142857142,0.08114716981132075,1.23968,1.31328,0.0,5.0,7.0,100.0,9.0,1.31328
1.0,1.0,21.0,21.0,22.0,0.0,21.0,0.0,17.863636363636363,0.09630290076335878,1.7504,1.74928,0.0,4.0,8.0,100.0,9.0,1.74928
0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,20.526315789473685,0.07582851282051281,1.6568,1.6568,0.0,3.0,9.0,100.0,9.0,1.6568
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,21.3,0.07692018779342723,1.744,1.744,0.0,2.0,10.0,100.0,9.0,1.744
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,22.2,0.07380180180180179,1.744,1.744,0.0,2.0,10.0,100.0,9.0,1.744
2.0,2.0,26.0,27.0,31.0,1.0,30.0,3.0,16.285714285714285,0.13581473684210527,2.29744,2.10336,0.1,2.0,10.0,100.0,9.0,0.52584
0.0,0.0,29.0,28.0,31.0,1.0,29.0,1.0,18.967741935483872,0.12092952380952379,2.5344,2.5288,0.034482758620689655,6.0,6.0,100.0,9.0,1.2644
0.0,0.0,30.0,30.0,30.0,1.0,31.0,1.0,21.096774193548388,0.11649174311926605,2.7032,2.616,0.03225806451612903,6.0,6.0,100.0,9.0,1.308
0.0,0.0,29.0,29.0,29.0,0.0,29.0,0.0,21.93103448275862,0.10832503144654089,2.5288,2.5288,0.0,2.0,10.0,100.0,9.0,2.5288
0.0,0.0,29.0,29.0,29.0,3.0,32.0,3.0,24.5625,0.09671979643765903,2.7904,2.5288,0.09375,3.0,9.0,100.0,9.0,0.6322
0.0,0.0,29.0,30.0,29.0,0.0,30.0,0.0,26.0,0.09452307692307692,2.616,2.5288,0.0,3.0,9.0,100.0,9.0,2.5288
0.0,0.0,30.0,29.0,30.0,6.0,35.0,6.0,26.228571428571428,0.09057603485838779,3.052,2.616,0.17142857142857143,2.0,10.0,100.0,9.0,0.3737142857142857
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,26.0,0.09452307692307692,2.616,2.616,0.0,2.0,10.0,100.0,9.0,2.616
1.0,1.0,36.0,36.0,37.0,5.0,41.0,5.0,22.857142857142858,0.129024,3.4944,3.05728,0.12195121951219512,2.0,10.0,100.0,9.0,0.5095466666666667
0.0,0.0,33.0,34.0,33.0,0.0,34.0,0.0,22.941176470588236,0.12140964102564102,2.9648,2.8776,0.0,2.0,10.0,100.0,9.0,2.8776
1.0,1.0,32.0,37.0,33.0,14.0,80.0,45.0,16.59259259259259,0.18267428571428568,6.64944,2.70848,0.5625,2.0,10.0,100.0,9.0,0.05888
0.0,0.0,25.0,40.0,25.0,26.0,132.0,96.0,12.068181818181818,0.2715239171374764,11.5104,2.18,0.7272727272727273,6.0,6.0,100.0,9.0,0.022474226804123712
