,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1.0,1.0,3.0,4.0,30.0,0.0,30.0,0.0,0.3304,0.17968,0.0,5.0
2,0.0,0.0,5.0,5.0,27.0,0.0,27.0,0.0,0.56192,0.436,0.0,5.0
3,0.0,0.0,5.0,5.0,20.0,0.0,20.0,0.0,0.52464,0.436,0.0,5.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,5.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,5.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
13,5.0,5.0,26.0,26.0,31.0,0.0,31.0,0.0,1.95184,1.8576,0.0,5.0
14,4.0,4.0,32.0,45.0,35.0,8.0,97.0,62.0,7.42608,2.46272,0.6391752577319587,5.0
15,2.0,2.0,18.0,53.0,21.0,8.0,185.0,149.0,14.95984,1.41104,0.8054054054054054,5.0
16,0.0,0.0,16.0,54.0,18.0,9.0,172.0,135.0,14.93808,1.5696,0.7848837209302325,5.0
17,0.0,0.0,17.0,52.0,21.0,1.0,187.0,152.0,16.42384,1.8312,0.8128342245989305,5.0
18,0.0,0.0,17.0,52.0,19.0,5.0,173.0,135.0,15.0264,1.6568,0.7803468208092486,5.0
19,0.0,0.0,18.0,52.0,20.0,4.0,190.0,154.0,16.85872,1.744,0.8105263157894737,5.0
20,0.0,0.0,16.0,55.0,16.0,5.0,196.0,158.0,16.94144,1.3952,0.8061224489795918,5.0
21,0.0,0.0,21.0,54.0,21.0,5.0,183.0,145.0,16.16224,1.8312,0.7923497267759563,5.0
22,0.0,0.0,16.0,55.0,19.0,6.0,194.0,154.0,16.8576,1.6568,0.7938144329896907,5.0
23,0.0,0.0,23.0,55.0,25.0,7.0,170.0,128.0,14.85872,2.18,0.7529411764705882,5.0
24,0.0,0.0,15.0,55.0,18.0,2.0,212.0,165.0,17.85264,1.5696,0.7783018867924528,5.0
25,1.0,1.0,20.0,55.0,21.0,3.0,191.0,151.0,16.31808,1.74928,0.7905759162303665,5.0
26,0.0,0.0,16.0,52.0,19.0,1.0,182.0,137.0,16.07168,1.6568,0.7527472527472527,5.0
27,0.0,0.0,16.0,50.0,18.0,6.0,186.0,138.0,16.3344,1.5696,0.7419354838709677,5.0
28,0.0,0.0,17.0,55.0,18.0,6.0,189.0,135.0,16.33328,1.5696,0.7142857142857143,5.0
29,0.0,0.0,12.0,55.0,14.0,3.0,208.0,158.0,18.16,1.2208,0.7596153846153846,5.0
30,0.0,0.0,24.0,54.0,29.0,3.0,178.0,127.0,15.64128,2.5288,0.7134831460674157,5.0
31,0.0,0.0,19.0,55.0,23.0,2.0,188.0,137.0,16.33888,2.0056,0.7287234042553191,5.0
32,0.0,0.0,34.0,43.0,36.0,6.0,143.0,82.0,11.5048,3.1392,0.5734265734265734,5.0
33,0.0,0.0,35.0,40.0,37.0,7.0,126.0,67.0,10.11072,3.2264,0.5317460317460317,5.0
34,1.0,1.0,36.0,43.0,43.0,6.0,113.0,57.0,8.57344,3.31888,0.504424778761062,5.0
35,1.0,1.0,35.0,50.0,40.0,2.0,157.0,92.0,12.57344,2.97008,0.5859872611464968,5.0
36,0.0,0.0,33.0,48.0,36.0,3.0,143.0,89.0,11.75488,3.1392,0.6223776223776224,5.0
37,0.0,0.0,45.0,50.0,47.0,2.0,115.0,57.0,9.33088,4.0984,0.4956521739130435,5.0
38,0.0,0.0,25.0,49.0,27.0,2.0,164.0,110.0,13.66848,2.3544,0.6707317073170732,5.0
39,0.0,0.0,27.0,50.0,29.0,4.0,160.0,107.0,13.05504,2.5288,0.66875,5.0
40,0.0,0.0,22.0,50.0,22.0,2.0,167.0,124.0,14.268,1.9184,0.7425149700598802,5.0
41,0.0,0.0,25.0,50.0,28.0,5.0,163.0,115.0,13.48992,2.4416,0.7055214723926381,5.0
42,0.0,0.0,37.0,50.0,37.0,2.0,146.0,89.0,12.0176,3.2264,0.6095890410958904,5.0
43,0.0,0.0,31.0,47.0,35.0,2.0,134.0,82.0,11.23056,3.052,0.6119402985074627,5.0
44,0.0,0.0,20.0,47.0,22.0,5.0,171.0,119.0,14.0064,1.9184,0.695906432748538,5.0
45,1.0,1.0,32.0,50.0,34.0,5.0,155.0,101.0,12.32336,2.88288,0.6516129032258065,5.0
46,0.0,0.0,48.0,57.0,52.0,3.0,131.0,65.0,10.83392,4.1856,0.4961832061068702,5.0
47,0.0,0.0,33.0,54.0,36.0,3.0,147.0,92.0,12.11008,3.1392,0.6258503401360545,5.0
48,0.0,0.0,36.0,55.0,37.0,1.0,140.0,91.0,12.00608,3.2264,0.65,5.0
49,0.0,0.0,39.0,55.0,39.0,1.0,130.0,77.0,11.04912,3.4008,0.5923076923076923,5.0
50,0.0,0.0,37.0,55.0,40.0,3.0,139.0,85.0,11.83504,3.488,0.6115107913669064,5.0
51,0.0,0.0,48.0,51.0,49.0,1.0,130.0,64.0,10.88592,4.2728,0.49230769230769234,5.0
52,0.0,0.0,43.0,54.0,44.0,5.0,137.0,80.0,11.26048,3.8368,0.583941605839416,5.0
53,0.0,0.0,38.0,52.0,39.0,2.0,135.0,84.0,11.48512,3.4008,0.6222222222222222,5.0
54,0.0,0.0,36.0,55.0,36.0,3.0,136.0,84.0,11.48176,3.1392,0.6176470588235294,5.0
55,0.0,0.0,45.0,54.0,48.0,1.0,126.0,73.0,10.7976,4.1856,0.5793650793650794,5.0
56,0.0,0.0,34.0,55.0,34.0,6.0,122.0,73.0,10.34592,2.9648,0.5983606557377049,5.0
57,0.0,0.0,45.0,56.0,45.0,3.0,129.0,68.0,10.05232,3.924,0.5271317829457365,5.0
58,0.0,0.0,39.0,55.0,42.0,2.0,138.0,78.0,11.4128,3.6624,0.5652173913043478,5.0
59,0.0,0.0,23.0,53.0,26.0,4.0,168.0,117.0,13.92368,2.2672,0.6964285714285714,5.0
60,0.0,0.0,27.0,52.0,31.0,5.0,149.0,104.0,11.95376,2.4416,0.697986577181208,5.0
61,0.0,0.0,41.0,51.0,41.0,3.0,132.0,74.0,11.22576,3.5752,0.5606060606060606,5.0
62,0.0,0.0,63.0,55.0,66.0,1.0,100.0,35.0,8.38064,5.4936,0.35,5.0
63,0.0,0.0,19.0,55.0,21.0,4.0,187.0,139.0,15.92304,1.8312,0.7433155080213903,5.0
64,0.0,0.0,41.0,54.0,41.0,4.0,141.0,85.0,12.26064,3.5752,0.6028368794326241,5.0
65,0.0,0.0,53.0,55.0,53.0,3.0,100.0,44.0,8.29424,4.6216,0.44,5.0
