devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,13.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.8,0.05251282051282051,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,19.2,0.021333333333333333,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,21.0,0.019504761904761903,0.44848,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,45.0,0.007281777777777778,0.3488,0.3488,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,2.0,10.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,51.6,0.007937984496124031,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.44288,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,40.285714285714285,0.010167375886524822,0.4416,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,4.0,5.0,10.0,0.0,5.0,0.0,27.818181818181817,0.014724183006535949,0.44976,0.3488,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,4.0,9.0,0.0,4.0,0.0,22.0,0.014894545454545455,0.37152,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,32.666666666666664,0.01253877551020408,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,32.666666666666664,0.01253877551020408,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,32.666666666666664,0.01253877551020408,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,26.0,0.015753846153846153,0.4544,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,27.818181818181817,0.014724183006535949,0.45312,0.436,0.0,6.0,6.0,100.0,13.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,32.666666666666664,0.01253877551020408,0.44752,0.436,0.0,6.0,6.0,100.0,13.0
1.0,1.0,10.0,10.0,16.0,0.0,10.0,0.0,18.0,0.045511111111111106,0.8152,0.79008,0.0,6.0,6.0,100.0,13.0
0.0,0.0,8.0,9.0,8.0,0.0,9.0,0.0,18.176470588235293,0.04056233009708738,0.80784,0.6976,0.0,2.0,10.0,100.0,13.0
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,20.823529411764707,0.035406101694915246,0.80784,0.872,0.0,2.0,10.0,100.0,13.0
0.0,0.0,10.0,10.0,15.0,1.0,11.0,1.0,16.75,0.04890746268656716,0.99472,0.872,0.09090909090909091,2.0,10.0,100.0,13.0
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,21.0,0.039009523809523806,0.89504,0.872,0.0,2.0,10.0,100.0,13.0
0.0,0.0,10.0,10.0,18.0,0.0,10.0,0.0,16.384615384615383,0.0499981220657277,0.9144,0.872,0.0,2.0,10.0,100.0,13.0
0.0,0.0,10.0,10.0,12.0,1.0,11.0,1.0,19.428571428571427,0.042164705882352944,0.98784,0.872,0.09090909090909091,6.0,6.0,100.0,13.0
1.0,1.0,12.0,12.0,13.0,1.0,13.0,1.0,18.545454545454547,0.05300705882352941,1.07584,0.96448,0.07692307692307693,2.0,10.0,100.0,13.0
0.0,0.0,15.0,15.0,15.0,1.0,16.0,1.0,17.875,0.06874405594405594,1.41824,1.308,0.0625,5.0,7.0,100.0,13.0
1.0,1.0,17.0,17.0,18.0,0.0,17.0,0.0,15.5,0.08984774193548388,1.43616,1.40048,0.0,2.0,10.0,100.0,13.0
1.0,1.0,23.0,24.0,24.0,0.0,23.0,0.0,12.5,0.15728640000000002,1.95936,1.92368,0.0,2.0,10.0,100.0,13.0
0.0,0.0,24.0,24.0,24.0,1.0,26.0,2.0,14.526315789473685,0.13534608695652173,2.30176,2.0928,0.07692307692307693,2.0,10.0,100.0,13.0
0.0,0.0,25.0,25.0,25.0,1.0,27.0,2.0,15.846153846153847,0.12924271844660193,2.38896,2.18,0.07407407407407407,2.0,10.0,100.0,13.0
0.0,0.0,24.0,25.0,25.0,2.0,28.0,3.0,16.05,0.127601246105919,2.47616,2.18,0.10714285714285714,2.0,10.0,100.0,13.0
0.0,0.0,25.0,24.0,25.0,1.0,25.0,1.0,16.54054054054054,0.1188643137254902,2.21456,2.18,0.04,2.0,10.0,100.0,13.0
1.0,1.0,31.0,31.0,32.0,1.0,33.0,2.0,15.26086956521739,0.16640729344729344,2.83136,2.62128,0.06060606060606061,2.0,10.0,100.0,13.0
0.0,0.0,30.0,30.0,30.0,5.0,44.0,14.0,15.107142857142858,0.16267801418439715,3.87136,2.616,0.3181818181818182,2.0,10.0,100.0,13.0
1.0,1.0,31.0,33.0,32.0,2.0,36.0,3.0,15.551020408163266,0.17383811023622042,3.09296,2.62128,0.08333333333333333,2.0,10.0,100.0,13.0
0.0,0.0,32.0,34.0,33.0,4.0,50.0,18.0,12.387096774193548,0.22485333333333332,4.39456,2.8776,0.36,2.0,10.0,100.0,13.0
0.0,0.0,34.0,33.0,34.0,1.0,39.0,5.0,13.470588235294118,0.20068611353711788,3.43536,2.9648,0.1282051282051282,2.0,10.0,100.0,13.0
1.0,1.0,37.0,39.0,38.0,5.0,71.0,33.0,10.75,0.2971981395348837,6.14496,3.14448,0.4647887323943662,2.0,10.0,100.0,13.0
0.0,0.0,39.0,39.0,39.0,2.0,46.0,7.0,12.517241379310345,0.25523834710743803,4.04576,3.4008,0.15217391304347827,2.0,10.0,100.0,13.0
1.0,1.0,33.0,44.0,34.0,5.0,114.0,72.0,9.73228346456693,0.3703632362459547,9.07536,2.79568,0.631578947368421,2.0,10.0,100.0,13.0
0.0,0.0,20.0,45.0,20.0,10.0,179.0,140.0,7.382198952879581,0.4993634042553191,15.47952,1.744,0.7821229050279329,2.0,10.0,100.0,13.0
0.0,0.0,16.0,44.0,17.0,4.0,190.0,153.0,7.188118811881188,0.501449696969697,16.60256,1.4824,0.8052631578947368,2.0,10.0,100.0,13.0
0.0,0.0,17.0,45.0,19.0,10.0,174.0,137.0,7.548387096774194,0.48836923076923067,15.20736,1.6568,0.7873563218390804,2.0,10.0,100.0,13.0
0.0,0.0,19.0,45.0,23.0,6.0,175.0,137.0,7.283422459893048,0.5061356828193833,15.29456,2.0056,0.7828571428571428,2.0,10.0,100.0,13.0
