,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,4.0
2,0.0,0.0,5.0,5.0,31.0,0.0,32.0,0.0,0.58128,0.436,0.0,4.0
3,0.0,0.0,5.0,5.0,30.0,0.0,30.0,0.0,0.57552,0.436,0.0,4.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,4.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,4.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,4.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,4.0
14,3.0,3.0,27.0,53.0,30.0,5.0,179.0,128.0,13.2904,2.10864,0.7150837988826816,4.0
15,1.0,1.0,14.0,55.0,16.0,3.0,208.0,175.0,16.31504,1.31328,0.8413461538461539,4.0
16,0.0,0.0,19.0,49.0,20.0,4.0,198.0,163.0,16.56272,1.744,0.8232323232323232,4.0
17,0.0,0.0,12.0,47.0,12.0,3.0,212.0,174.0,18.68096,1.0464,0.8207547169811321,4.0
18,0.0,0.0,15.0,48.0,15.0,12.0,172.0,139.0,15.10912,1.308,0.8081395348837209,4.0
19,0.0,0.0,13.0,47.0,14.0,2.0,195.0,159.0,16.9392,1.2208,0.8153846153846154,4.0
20,0.0,0.0,13.0,50.0,14.0,5.0,203.0,165.0,17.5496,1.2208,0.812807881773399,4.0
21,0.0,0.0,19.0,49.0,19.0,5.0,184.0,148.0,16.2472,1.6568,0.8043478260869565,4.0
22,0.0,0.0,13.0,50.0,13.0,3.0,205.0,171.0,18.07168,1.1336,0.8341463414634146,4.0
23,0.0,0.0,28.0,50.0,32.0,4.0,169.0,107.0,12.7544,2.5288,0.6331360946745562,4.0
24,1.0,1.0,41.0,30.0,48.0,2.0,97.0,18.0,4.68944,3.49328,0.18556701030927836,4.0
25,1.0,1.0,32.0,33.0,39.0,1.0,72.0,3.0,2.97776,2.70848,0.041666666666666664,4.0
26,1.0,1.0,35.0,34.0,36.0,1.0,64.0,1.0,3.1944,2.97008,0.015625,4.0
27,0.0,0.0,33.0,33.0,33.0,3.0,63.0,2.0,3.17744,2.8776,0.031746031746031744,4.0
28,0.0,0.0,35.0,35.0,41.0,4.0,70.0,6.0,3.63696,3.052,0.08571428571428572,4.0
29,3.0,3.0,40.0,47.0,52.0,20.0,156.0,78.0,9.67408,3.24224,0.5,4.0
30,0.0,0.0,25.0,51.0,28.0,18.0,241.0,176.0,17.87776,2.18,0.7302904564315352,4.0
31,0.0,0.0,16.0,50.0,16.0,4.0,228.0,166.0,17.71248,1.3952,0.7280701754385965,4.0
32,0.0,0.0,21.0,50.0,23.0,5.0,224.0,161.0,17.96496,1.9184,0.71875,4.0
33,0.0,0.0,19.0,55.0,20.0,7.0,202.0,144.0,15.95712,1.744,0.7128712871287128,4.0
34,0.0,0.0,15.0,46.0,15.0,3.0,214.0,158.0,17.17232,1.308,0.7383177570093458,4.0
35,0.0,0.0,18.0,49.0,20.0,3.0,219.0,154.0,16.3488,1.744,0.7031963470319634,4.0
36,0.0,0.0,13.0,48.0,14.0,2.0,235.0,170.0,18.06624,1.2208,0.723404255319149,4.0
37,0.0,0.0,19.0,50.0,20.0,3.0,223.0,158.0,17.15968,1.6568,0.7085201793721974,4.0
38,0.0,0.0,21.0,50.0,23.0,6.0,208.0,139.0,15.72192,2.0056,0.6682692307692307,4.0
39,0.0,0.0,11.0,50.0,14.0,4.0,239.0,182.0,18.63424,1.0464,0.7615062761506276,4.0
40,0.0,0.0,45.0,33.0,55.0,6.0,166.0,64.0,9.84464,3.924,0.3855421686746988,4.0
41,1.0,1.0,33.0,24.0,37.0,0.0,84.0,4.0,3.2528,2.79568,0.047619047619047616,4.0
42,0.0,0.0,32.0,25.0,41.0,5.0,93.0,12.0,3.87856,2.7904,0.12903225806451613,4.0
43,2.0,2.0,31.0,38.0,42.0,25.0,131.0,52.0,7.63136,2.53936,0.3969465648854962,4.0
44,2.0,2.0,43.0,38.0,52.0,12.0,104.0,30.0,6.04208,3.58576,0.28846153846153844,4.0
45,1.0,1.0,40.0,45.0,53.0,20.0,173.0,98.0,10.90528,3.40608,0.5664739884393064,4.0
46,1.0,1.0,30.0,52.0,33.0,14.0,172.0,117.0,13.41104,2.53408,0.6802325581395349,4.0
47,0.0,0.0,16.0,49.0,16.0,8.0,198.0,147.0,15.9296,1.3952,0.7424242424242424,4.0
48,0.0,0.0,18.0,50.0,21.0,5.0,201.0,155.0,16.72,1.8312,0.7711442786069652,4.0
49,0.0,0.0,19.0,51.0,25.0,4.0,222.0,167.0,17.71696,1.9184,0.7522522522522522,4.0
50,0.0,0.0,32.0,53.0,39.0,7.0,168.0,117.0,12.47056,2.9648,0.6964285714285714,4.0
51,0.0,0.0,22.0,47.0,22.0,7.0,179.0,126.0,13.46624,1.9184,0.7039106145251397,4.0
52,0.0,0.0,24.0,46.0,28.0,10.0,162.0,112.0,13.00096,2.2672,0.691358024691358,4.0
53,0.0,0.0,23.0,53.0,26.0,6.0,201.0,154.0,16.4208,2.18,0.7661691542288557,4.0
54,0.0,0.0,27.0,50.0,27.0,6.0,167.0,106.0,12.98864,2.3544,0.6347305389221557,4.0
55,0.0,0.0,28.0,50.0,38.0,2.0,179.0,113.0,13.22736,2.7904,0.6312849162011173,4.0
56,0.0,0.0,32.0,51.0,37.0,9.0,151.0,97.0,11.09392,2.7904,0.6423841059602649,4.0
57,0.0,0.0,27.0,52.0,31.0,12.0,160.0,102.0,12.39584,2.4416,0.6375,4.0
58,1.0,1.0,23.0,49.0,24.0,5.0,177.0,124.0,13.58192,2.01088,0.7005649717514124,4.0
59,1.0,1.0,22.0,49.0,32.0,4.0,174.0,128.0,13.35888,2.18528,0.735632183908046,4.0
60,0.0,0.0,19.0,46.0,19.0,7.0,171.0,119.0,13.19056,1.6568,0.695906432748538,4.0
61,0.0,0.0,37.0,34.0,43.0,7.0,145.0,86.0,10.05344,3.2264,0.593103448275862,4.0
62,0.0,0.0,27.0,35.0,29.0,12.0,136.0,95.0,10.93648,2.3544,0.6985294117647058,4.0
63,0.0,0.0,35.0,36.0,47.0,6.0,124.0,72.0,9.54944,3.052,0.5806451612903226,4.0
64,0.0,0.0,32.0,35.0,32.0,6.0,144.0,101.0,11.44576,2.7904,0.7013888888888888,4.0
65,2.0,2.0,33.0,47.0,38.0,7.0,148.0,93.0,11.79616,2.71376,0.6283783783783784,4.0
66,0.0,0.0,25.0,46.0,25.0,8.0,184.0,144.0,14.34944,2.18,0.782608695652174,4.0
67,0.0,0.0,22.0,46.0,22.0,5.0,195.0,141.0,15.61296,1.9184,0.7230769230769231,4.0
68,0.0,0.0,16.0,41.0,17.0,5.0,192.0,146.0,16.0064,1.4824,0.7604166666666666,4.0
69,1.0,1.0,11.0,49.0,15.0,2.0,243.0,196.0,18.74592,1.13888,0.8065843621399177,4.0
70,0.0,0.0,23.0,52.0,24.0,2.0,178.0,121.0,14.37792,2.0928,0.6797752808988764,4.0
71,0.0,0.0,16.0,50.0,16.0,4.0,231.0,178.0,17.6704,1.3952,0.7705627705627706,4.0
72,0.0,0.0,14.0,51.0,16.0,3.0,218.0,160.0,17.33072,1.3952,0.7339449541284404,4.0
73,0.0,0.0,13.0,50.0,14.0,3.0,204.0,150.0,16.63648,1.2208,0.7352941176470589,4.0
74,0.0,0.0,18.0,52.0,23.0,4.0,232.0,163.0,16.58688,1.6568,0.7025862068965517,4.0
75,0.0,0.0,10.0,49.0,10.0,6.0,215.0,155.0,16.9968,0.872,0.7209302325581395,4.0
76,0.0,0.0,14.0,48.0,20.0,6.0,238.0,171.0,17.0176,1.4824,0.7184873949579832,4.0
77,0.0,0.0,18.0,49.0,21.0,3.0,219.0,148.0,16.78,1.8312,0.6757990867579908,4.0
78,0.0,0.0,17.0,47.0,22.0,7.0,226.0,164.0,18.13936,1.9184,0.7256637168141593,4.0
79,0.0,0.0,18.0,50.0,22.0,7.0,234.0,169.0,17.1904,1.6568,0.7222222222222222,4.0
80,0.0,0.0,31.0,52.0,41.0,4.0,195.0,122.0,14.79968,2.7032,0.6256410256410256,4.0
81,0.0,0.0,22.0,50.0,24.0,3.0,217.0,157.0,15.95664,2.0928,0.7235023041474654,4.0
82,0.0,0.0,19.0,51.0,23.0,2.0,183.0,128.0,15.408,2.0056,0.6994535519125683,4.0
83,0.0,0.0,17.0,50.0,18.0,8.0,180.0,128.0,15.04832,1.5696,0.7111111111111111,4.0
84,0.0,0.0,14.0,51.0,18.0,7.0,208.0,156.0,16.91664,1.5696,0.75,4.0
85,0.0,0.0,19.0,46.0,24.0,5.0,230.0,167.0,18.4104,2.0056,0.7260869565217392,4.0
86,1.0,1.0,14.0,52.0,21.0,7.0,240.0,177.0,17.8016,1.40048,0.7375,4.0
87,0.0,0.0,12.0,55.0,15.0,2.0,229.0,164.0,18.23264,1.308,0.7161572052401747,4.0
88,0.0,0.0,17.0,55.0,19.0,5.0,227.0,165.0,18.89776,1.6568,0.7268722466960352,4.0
89,0.0,0.0,16.0,56.0,22.0,7.0,227.0,162.0,17.92912,1.4824,0.7136563876651982,4.0
90,0.0,0.0,12.0,56.0,16.0,5.0,224.0,166.0,17.65232,1.1336,0.7410714285714286,4.0
91,0.0,0.0,20.0,56.0,25.0,2.0,243.0,179.0,19.388,2.18,0.7366255144032922,4.0
92,0.0,0.0,12.0,55.0,12.0,4.0,227.0,171.0,19.4016,1.0464,0.7533039647577092,4.0
93,0.0,0.0,19.0,54.0,20.0,3.0,211.0,154.0,17.66656,1.744,0.7298578199052133,4.0
