,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1.0,1.0,3.0,4.0,35.0,0.0,35.0,0.0,0.35584,0.17968,0.0,5.0
2,0.0,0.0,5.0,5.0,27.0,0.0,31.0,0.0,0.56736,0.436,0.0,5.0
3,0.0,0.0,5.0,5.0,35.0,0.0,35.0,0.0,0.60096,0.436,0.0,5.0
4,0.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,0.472,0.436,0.0,5.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,5.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
13,6.0,6.0,32.0,32.0,38.0,2.0,50.0,12.0,2.9664,2.29888,0.24,5.0
14,3.0,3.0,29.0,51.0,32.0,4.0,135.0,107.0,9.70528,2.45744,0.7925925925925926,5.0
15,2.0,2.0,30.0,64.0,32.0,8.0,171.0,126.0,12.93856,2.53936,0.7368421052631579,5.0
16,0.0,0.0,11.0,59.0,12.0,2.0,232.0,196.0,19.34944,1.0464,0.8448275862068966,5.0
17,0.0,0.0,15.0,54.0,15.0,4.0,199.0,163.0,17.46352,1.308,0.8190954773869347,5.0
18,0.0,0.0,16.0,58.0,17.0,8.0,212.0,171.0,18.51216,1.4824,0.8066037735849056,5.0
19,0.0,0.0,21.0,58.0,24.0,6.0,187.0,146.0,16.2528,2.0928,0.7807486631016043,5.0
20,0.0,0.0,14.0,60.0,15.0,5.0,212.0,173.0,18.59712,1.308,0.8160377358490566,5.0
21,0.0,0.0,14.0,59.0,16.0,5.0,223.0,184.0,19.47024,1.3952,0.8251121076233184,5.0
22,0.0,0.0,13.0,60.0,14.0,2.0,226.0,184.0,19.8168,1.2208,0.8141592920353983,5.0
23,0.0,0.0,13.0,60.0,16.0,5.0,195.0,153.0,16.76704,1.3952,0.7846153846153846,5.0
24,1.0,1.0,12.0,66.0,15.0,4.0,224.0,179.0,18.58384,1.13888,0.7991071428571429,5.0
25,1.0,1.0,8.0,69.0,9.0,3.0,256.0,204.0,20.86544,0.61568,0.796875,5.0
26,0.0,0.0,21.0,65.0,22.0,4.0,230.0,175.0,19.84688,1.9184,0.7608695652173914,5.0
27,0.0,0.0,7.0,67.0,7.0,0.0,263.0,212.0,23.20976,0.6104,0.8060836501901141,5.0
28,0.0,0.0,12.0,70.0,12.0,4.0,257.0,201.0,22.25616,1.0464,0.7821011673151751,5.0
29,0.0,0.0,8.0,70.0,9.0,1.0,272.0,214.0,23.55408,0.7848,0.7867647058823529,5.0
30,0.0,0.0,10.0,69.0,10.0,4.0,249.0,200.0,21.90512,0.872,0.8032128514056225,5.0
31,0.0,0.0,15.0,70.0,16.0,5.0,262.0,203.0,22.95824,1.3952,0.7748091603053435,5.0
32,0.0,0.0,8.0,70.0,9.0,2.0,271.0,208.0,23.5608,0.7848,0.7675276752767528,5.0
33,0.0,0.0,13.0,69.0,13.0,0.0,272.0,209.0,23.91408,1.1336,0.7683823529411765,5.0
34,0.0,0.0,13.0,63.0,16.0,1.0,285.0,216.0,24.1288,1.3952,0.7578947368421053,5.0
35,1.0,1.0,32.0,34.0,49.0,0.0,142.0,37.0,6.32544,2.79568,0.2605633802816901,5.0
36,1.0,1.0,35.0,17.0,39.0,0.0,90.0,1.0,3.19424,2.97008,0.011111111111111112,5.0
37,1.0,1.0,35.0,20.0,39.0,0.0,87.0,0.0,3.17936,2.97008,0.0,5.0
38,0.0,0.0,20.0,20.0,23.0,0.0,68.0,2.0,1.93136,1.744,0.029411764705882353,5.0
39,0.0,0.0,20.0,20.0,20.0,2.0,64.0,0.0,1.89984,1.744,0.0,5.0
40,0.0,0.0,20.0,20.0,20.0,1.0,65.0,1.0,1.98704,1.744,0.015384615384615385,5.0
41,1.0,1.0,24.0,24.0,28.0,1.0,74.0,2.0,2.288,2.01088,0.02702702702702703,5.0
42,0.0,0.0,24.0,24.0,24.0,3.0,71.0,3.0,2.51472,2.0928,0.04225352112676056,5.0
43,1.0,1.0,25.0,26.0,35.0,2.0,79.0,3.0,2.4792,2.09808,0.0379746835443038,5.0
44,1.0,1.0,35.0,34.0,39.0,5.0,82.0,7.0,3.67696,2.97008,0.08536585365853659,5.0
45,0.0,0.0,35.0,45.0,35.0,4.0,75.0,4.0,3.5504,3.052,0.05333333333333334,5.0
46,0.0,0.0,34.0,35.0,34.0,0.0,71.0,0.0,3.11328,2.9648,0.0,5.0
47,0.0,0.0,35.0,34.0,42.0,11.0,83.0,12.0,4.1832,3.052,0.14457831325301204,5.0
48,1.0,1.0,40.0,40.0,44.0,1.0,78.0,6.0,3.7608,3.40608,0.07692307692307693,5.0
49,1.0,1.0,46.0,46.0,50.0,6.0,87.0,9.0,4.71264,3.92928,0.10344827586206896,5.0
50,0.0,0.0,43.0,44.0,46.0,3.0,76.0,3.0,4.15456,3.7496,0.039473684210526314,5.0
51,1.0,1.0,47.0,47.0,54.0,16.0,107.0,31.0,6.30688,4.01648,0.2897196261682243,5.0
52,1.0,1.0,51.0,53.0,57.0,7.0,92.0,17.0,5.85312,4.36528,0.18478260869565216,5.0
53,1.0,1.0,60.0,58.0,67.0,4.0,100.0,21.0,6.72288,5.15008,0.21,5.0
54,1.0,1.0,47.0,64.0,54.0,34.0,167.0,88.0,12.70928,4.01648,0.5269461077844312,5.0
55,0.0,0.0,36.0,68.0,39.0,18.0,197.0,144.0,15.67552,3.2264,0.7309644670050761,5.0
56,0.0,0.0,21.0,65.0,24.0,13.0,181.0,141.0,15.65392,2.0928,0.7790055248618785,5.0
57,0.0,0.0,15.0,65.0,15.0,9.0,224.0,178.0,19.13184,1.308,0.7946428571428571,5.0
58,0.0,0.0,18.0,64.0,22.0,6.0,186.0,149.0,15.42144,1.9184,0.8010752688172043,5.0
59,0.0,0.0,17.0,64.0,24.0,5.0,207.0,165.0,17.65952,2.0928,0.7971014492753623,5.0
60,0.0,0.0,19.0,60.0,21.0,6.0,211.0,167.0,16.71584,1.744,0.7914691943127962,5.0
61,0.0,0.0,15.0,62.0,18.0,4.0,205.0,165.0,17.48368,1.5696,0.8048780487804879,5.0
62,0.0,0.0,21.0,65.0,27.0,5.0,195.0,150.0,16.96528,2.3544,0.7692307692307693,5.0
63,0.0,0.0,14.0,65.0,16.0,5.0,222.0,169.0,17.91376,1.308,0.7612612612612613,5.0
64,0.0,0.0,18.0,64.0,19.0,4.0,201.0,143.0,16.96784,1.6568,0.7114427860696517,5.0
65,0.0,0.0,19.0,68.0,22.0,5.0,207.0,140.0,16.49088,1.9184,0.6763285024154589,5.0
66,0.0,0.0,15.0,65.0,17.0,6.0,219.0,152.0,18.19792,1.4824,0.6940639269406392,5.0
67,0.0,0.0,19.0,64.0,24.0,5.0,220.0,153.0,17.71152,1.744,0.6954545454545454,5.0
68,0.0,0.0,9.0,60.0,9.0,2.0,231.0,161.0,18.6448,0.7848,0.696969696969697,5.0
69,0.0,0.0,33.0,62.0,33.0,2.0,166.0,95.0,14.10592,2.8776,0.572289156626506,5.0
70,0.0,0.0,12.0,64.0,16.0,7.0,218.0,151.0,17.78624,1.3952,0.6926605504587156,5.0
71,0.0,0.0,10.0,64.0,11.0,2.0,222.0,163.0,18.79008,0.9592,0.7342342342342343,5.0
72,0.0,0.0,19.0,64.0,26.0,0.0,222.0,150.0,17.87232,2.2672,0.6756756756756757,5.0
73,0.0,0.0,11.0,66.0,12.0,2.0,226.0,166.0,18.73536,1.0464,0.7345132743362832,5.0
74,0.0,0.0,15.0,65.0,15.0,1.0,224.0,155.0,18.70736,1.308,0.6919642857142857,5.0
75,0.0,0.0,19.0,65.0,20.0,4.0,225.0,157.0,18.97456,1.744,0.6977777777777778,5.0
76,0.0,0.0,51.0,50.0,55.0,6.0,136.0,58.0,9.8584,4.4472,0.4264705882352941,5.0
77,0.0,0.0,32.0,40.0,34.0,3.0,162.0,93.0,11.99296,2.9648,0.5740740740740741,5.0
78,0.0,0.0,38.0,44.0,44.0,5.0,150.0,72.0,10.45056,3.5752,0.48,5.0
79,0.0,0.0,34.0,45.0,41.0,1.0,147.0,78.0,10.5216,3.3136,0.5306122448979592,5.0
80,0.0,0.0,35.0,46.0,39.0,9.0,144.0,84.0,10.72528,3.3136,0.5833333333333334,5.0
81,0.0,0.0,46.0,45.0,49.0,4.0,134.0,61.0,9.98512,4.0984,0.4552238805970149,5.0
82,0.0,0.0,45.0,46.0,48.0,3.0,134.0,72.0,10.42928,4.0984,0.5373134328358209,5.0
83,0.0,0.0,55.0,46.0,56.0,1.0,123.0,53.0,9.63472,4.8832,0.43089430894308944,5.0
84,0.0,0.0,43.0,45.0,47.0,2.0,138.0,73.0,10.08144,3.8368,0.5289855072463768,5.0
85,0.0,0.0,47.0,41.0,49.0,1.0,129.0,65.0,10.13472,4.2728,0.5038759689922481,5.0
86,0.0,0.0,47.0,45.0,50.0,0.0,126.0,70.0,9.3464,4.19088,0.5555555555555556,5.0
87,1.0,1.0,51.0,51.0,53.0,1.0,114.0,51.0,8.83648,4.45248,0.4473684210526316,5.0
88,0.0,0.0,65.0,50.0,67.0,1.0,105.0,27.0,8.22592,5.8424,0.2571428571428571,5.0
89,0.0,0.0,60.0,50.0,66.0,2.0,114.0,36.0,8.26256,5.232,0.3157894736842105,5.0
90,0.0,0.0,48.0,52.0,49.0,4.0,128.0,68.0,9.5552,4.19088,0.53125,5.0
91,0.0,0.0,53.0,52.0,68.0,0.0,80.0,6.0,5.13216,4.6216,0.075,5.0
92,2.0,2.0,40.0,60.0,49.0,12.0,163.0,100.0,10.4152,3.41136,0.6134969325153374,5.0
93,0.0,0.0,20.0,60.0,20.0,10.0,223.0,183.0,19.64912,1.744,0.820627802690583,5.0
94,0.0,0.0,12.0,53.0,13.0,4.0,222.0,183.0,19.20528,1.1336,0.8243243243243243,5.0
95,0.0,0.0,15.0,59.0,17.0,1.0,245.0,199.0,20.72352,1.4824,0.8122448979591836,5.0
96,0.0,0.0,16.0,61.0,18.0,3.0,226.0,183.0,19.16064,1.5696,0.8097345132743363,5.0
97,0.0,0.0,19.0,59.0,19.0,4.0,231.0,191.0,19.36192,1.6568,0.8268398268398268,5.0
98,0.0,0.0,16.0,59.0,19.0,2.0,214.0,170.0,18.5144,1.6568,0.794392523364486,5.0
99,0.0,0.0,21.0,60.0,22.0,6.0,196.0,156.0,17.20976,1.9184,0.7959183673469388,5.0
100,0.0,0.0,20.0,61.0,22.0,4.0,218.0,165.0,18.03744,1.9184,0.7568807339449541,5.0
101,0.0,0.0,27.0,59.0,28.0,5.0,185.0,131.0,15.92,2.4416,0.7081081081081081,5.0
102,0.0,0.0,13.0,59.0,14.0,5.0,248.0,184.0,19.47808,1.2208,0.7419354838709677,5.0
103,0.0,0.0,15.0,56.0,16.0,1.0,236.0,175.0,19.6792,1.3952,0.7415254237288136,5.0
104,0.0,0.0,18.0,58.0,20.0,5.0,224.0,163.0,18.46288,1.744,0.7276785714285714,5.0
105,0.0,0.0,20.0,59.0,20.0,3.0,239.0,170.0,19.10464,1.744,0.7112970711297071,5.0
106,0.0,0.0,20.0,60.0,23.0,1.0,251.0,191.0,20.596,2.0056,0.7609561752988048,5.0
107,0.0,0.0,20.0,60.0,25.0,8.0,233.0,164.0,17.34608,1.744,0.703862660944206,5.0
108,0.0,0.0,8.0,60.0,9.0,3.0,241.0,182.0,20.20288,0.7848,0.7551867219917012,5.0
109,0.0,0.0,24.0,58.0,25.0,3.0,212.0,138.0,16.92656,2.18,0.6509433962264151,5.0
110,0.0,0.0,31.0,24.0,49.0,0.0,79.0,3.0,2.9256,2.7032,0.0379746835443038,5.0
111,2.0,2.0,46.0,30.0,54.0,9.0,102.0,27.0,5.63504,3.84736,0.2647058823529412,5.0
112,0.0,0.0,33.0,32.0,41.0,9.0,120.0,58.0,7.99824,3.052,0.48333333333333334,5.0
113,1.0,1.0,38.0,35.0,41.0,12.0,136.0,75.0,9.82512,3.40608,0.5514705882352942,5.0
114,1.0,1.0,39.0,41.0,43.0,8.0,127.0,63.0,9.5344,3.58048,0.49606299212598426,5.0
115,0.0,0.0,32.0,40.0,34.0,10.0,129.0,74.0,9.85056,2.9648,0.5736434108527132,5.0
116,0.0,0.0,32.0,40.0,33.0,11.0,135.0,82.0,9.39568,2.8776,0.6074074074074074,5.0
117,0.0,0.0,32.0,40.0,37.0,13.0,122.0,69.0,8.68336,2.9648,0.5655737704918032,5.0
118,0.0,0.0,40.0,41.0,42.0,11.0,132.0,71.0,9.38016,3.6624,0.5378787878787878,5.0
119,0.0,0.0,32.0,43.0,33.0,10.0,130.0,71.0,9.78048,2.8776,0.5461538461538461,5.0
120,0.0,0.0,32.0,38.0,40.0,8.0,132.0,80.0,9.34112,3.1392,0.6060606060606061,5.0
121,0.0,0.0,39.0,41.0,46.0,15.0,120.0,57.0,8.02624,3.488,0.475,5.0
122,0.0,0.0,34.0,41.0,37.0,19.0,135.0,66.0,9.20512,2.9648,0.4888888888888889,5.0
123,1.0,1.0,30.0,40.0,38.0,14.0,157.0,102.0,10.9416,2.62128,0.6496815286624203,5.0
124,0.0,0.0,29.0,40.0,31.0,10.0,134.0,81.0,10.37712,2.7032,0.6044776119402985,5.0
125,0.0,0.0,29.0,42.0,41.0,8.0,155.0,99.0,10.99936,2.88288,0.6387096774193548,5.0
126,0.0,0.0,31.0,40.0,34.0,13.0,131.0,90.0,9.50624,2.7904,0.6870229007633588,5.0
127,0.0,0.0,31.0,38.0,36.0,13.0,122.0,75.0,9.92368,3.1392,0.6147540983606558,5.0
128,0.0,0.0,32.0,37.0,42.0,12.0,143.0,97.0,10.78256,3.2264,0.6783216783216783,5.0
129,2.0,2.0,29.0,52.0,31.0,7.0,166.0,113.0,13.2792,2.36496,0.6807228915662651,5.0
130,0.0,0.0,25.0,49.0,26.0,5.0,168.0,122.0,14.09808,2.2672,0.7261904761904762,5.0
131,0.0,0.0,16.0,51.0,19.0,11.0,211.0,161.0,16.912,1.6568,0.7630331753554502,5.0
132,0.0,0.0,20.0,51.0,22.0,10.0,187.0,140.0,15.42272,1.9184,0.7486631016042781,5.0
133,0.0,0.0,25.0,50.0,25.0,7.0,159.0,113.0,13.1536,2.18,0.710691823899371,5.0
134,0.0,0.0,36.0,43.0,39.0,13.0,127.0,68.0,9.69168,3.1392,0.5354330708661418,5.0
135,0.0,0.0,36.0,41.0,39.0,8.0,152.0,100.0,10.68912,3.2264,0.6578947368421053,5.0
136,0.0,0.0,36.0,39.0,39.0,14.0,126.0,77.0,9.79504,3.4008,0.6111111111111112,5.0
137,0.0,0.0,32.0,37.0,35.0,13.0,118.0,68.0,9.23648,3.052,0.576271186440678,5.0
138,0.0,0.0,35.0,38.0,37.0,6.0,126.0,72.0,9.93632,3.2264,0.5714285714285714,5.0
139,0.0,0.0,29.0,42.0,40.0,9.0,140.0,93.0,10.20944,2.7904,0.6642857142857143,5.0
140,1.0,1.0,36.0,46.0,43.0,9.0,136.0,91.0,10.46832,3.14448,0.6691176470588235,5.0
141,0.0,0.0,27.0,46.0,27.0,10.0,123.0,82.0,10.34896,2.3544,0.6666666666666666,5.0
142,0.0,0.0,35.0,46.0,36.0,8.0,114.0,71.0,9.9112,3.1392,0.6228070175438597,5.0
143,1.0,1.0,33.0,52.0,36.0,11.0,137.0,93.0,11.66576,2.97008,0.6788321167883211,5.0
144,0.0,0.0,19.0,50.0,20.0,8.0,159.0,123.0,12.73584,1.744,0.7735849056603774,5.0
145,0.0,0.0,34.0,47.0,35.0,5.0,145.0,99.0,10.87728,3.052,0.6827586206896552,5.0
146,0.0,0.0,28.0,51.0,37.0,8.0,147.0,98.0,11.04336,2.7032,0.6666666666666666,5.0
147,0.0,0.0,31.0,50.0,33.0,6.0,142.0,101.0,11.2216,2.7904,0.7112676056338029,5.0
148,0.0,0.0,28.0,50.0,31.0,4.0,147.0,102.0,12.59824,2.7032,0.6938775510204082,5.0
149,0.0,0.0,30.0,50.0,35.0,6.0,167.0,127.0,13.23472,2.7032,0.7604790419161677,5.0
150,0.0,0.0,20.0,51.0,20.0,9.0,157.0,117.0,12.8904,1.744,0.7452229299363057,5.0
151,0.0,0.0,34.0,50.0,34.0,8.0,128.0,77.0,10.86912,2.9648,0.6015625,5.0
152,0.0,0.0,39.0,49.0,39.0,7.0,122.0,70.0,10.43872,3.4008,0.5737704918032787,5.0
153,0.0,0.0,30.0,48.0,32.0,8.0,136.0,90.0,11.65168,2.7904,0.6617647058823529,5.0
154,0.0,0.0,32.0,46.0,32.0,7.0,131.0,84.0,10.54944,2.7904,0.6412213740458015,5.0
155,0.0,0.0,24.0,50.0,27.0,5.0,174.0,122.0,13.2232,2.3544,0.7011494252873564,5.0
156,1.0,1.0,32.0,56.0,34.0,7.0,139.0,89.0,11.50592,2.79568,0.6402877697841727,5.0
157,0.0,0.0,31.0,56.0,33.0,8.0,154.0,99.0,12.87888,2.79568,0.6428571428571429,5.0
158,0.0,0.0,29.0,54.0,34.0,6.0,153.0,104.0,13.1296,2.9648,0.6797385620915033,5.0
159,0.0,0.0,21.0,57.0,26.0,5.0,188.0,132.0,15.26192,2.0056,0.7021276595744681,5.0
160,0.0,0.0,20.0,56.0,22.0,6.0,208.0,151.0,17.00208,1.9184,0.7259615384615384,5.0
161,0.0,0.0,15.0,54.0,16.0,7.0,198.0,146.0,16.79008,1.3952,0.7373737373737373,5.0
162,0.0,0.0,22.0,50.0,26.0,5.0,189.0,133.0,15.84208,2.2672,0.7037037037037037,5.0
163,0.0,0.0,21.0,53.0,22.0,9.0,178.0,120.0,14.704,1.9184,0.6741573033707865,5.0
164,0.0,0.0,30.0,54.0,30.0,4.0,176.0,113.0,14.71296,2.616,0.6420454545454546,5.0
165,0.0,0.0,19.0,54.0,22.0,7.0,192.0,144.0,15.74048,1.744,0.75,5.0
166,0.0,0.0,29.0,54.0,31.0,6.0,166.0,113.0,13.51312,2.7032,0.6807228915662651,5.0
167,0.0,0.0,26.0,56.0,27.0,7.0,163.0,110.0,13.07824,2.3544,0.6748466257668712,5.0
168,0.0,0.0,21.0,55.0,23.0,6.0,186.0,132.0,16.0888,2.0056,0.7096774193548387,5.0
169,0.0,0.0,24.0,55.0,27.0,4.0,192.0,141.0,16.44656,2.0928,0.734375,5.0
170,0.0,0.0,26.0,51.0,26.0,8.0,157.0,99.0,11.88528,2.2672,0.6305732484076433,5.0
171,0.0,0.0,28.0,41.0,31.0,7.0,169.0,107.0,12.85008,2.7032,0.6331360946745562,5.0
172,0.0,0.0,52.0,34.0,61.0,0.0,112.0,19.0,6.30768,4.5344,0.16964285714285715,5.0
173,1.0,1.0,41.0,24.0,57.0,8.0,107.0,32.0,5.73856,3.49328,0.29906542056074764,5.0
174,2.0,2.0,31.0,31.0,42.0,0.0,58.0,3.0,2.86256,2.53936,0.05172413793103448,5.0
175,1.0,1.0,40.0,40.0,44.0,0.0,61.0,5.0,3.95328,3.40608,0.08196721311475409,5.0
176,0.0,0.0,20.0,42.0,26.0,13.0,176.0,116.0,12.85456,1.744,0.6590909090909091,5.0
177,0.0,0.0,22.0,41.0,26.0,5.0,170.0,123.0,13.68864,2.18528,0.7235294117647059,5.0
178,0.0,0.0,27.0,40.0,34.0,9.0,168.0,120.0,11.82,2.5288,0.7142857142857143,5.0
179,0.0,0.0,24.0,36.0,29.0,6.0,178.0,130.0,13.98032,2.5288,0.7303370786516854,5.0
180,0.0,0.0,24.0,41.0,27.0,6.0,165.0,117.0,13.32592,2.3544,0.7090909090909091,5.0
181,0.0,0.0,16.0,38.0,19.0,6.0,182.0,134.0,14.71216,1.6568,0.7362637362637363,5.0
182,0.0,0.0,14.0,44.0,16.0,5.0,189.0,144.0,15.08896,1.3952,0.7619047619047619,5.0
183,0.0,0.0,27.0,42.0,34.0,6.0,180.0,120.0,13.23216,2.4416,0.6666666666666666,5.0
184,0.0,0.0,28.0,42.0,34.0,8.0,156.0,94.0,11.2256,2.4416,0.6025641025641025,5.0
185,0.0,0.0,22.0,41.0,28.0,8.0,186.0,139.0,13.71744,2.0928,0.7473118279569892,5.0
186,0.0,0.0,23.0,40.0,30.0,7.0,161.0,106.0,12.73296,2.0928,0.6583850931677019,5.0
187,1.0,1.0,16.0,45.0,22.0,5.0,189.0,142.0,14.77024,1.48768,0.7513227513227513,5.0
188,0.0,0.0,15.0,43.0,22.0,4.0,210.0,160.0,16.09632,1.6568,0.7619047619047619,5.0
189,0.0,0.0,23.0,44.0,32.0,2.0,180.0,135.0,14.28304,2.0928,0.75,5.0
190,1.0,1.0,16.0,53.0,20.0,8.0,194.0,149.0,15.70704,1.31328,0.7680412371134021,5.0
191,0.0,0.0,14.0,50.0,14.0,7.0,199.0,159.0,16.87408,1.2208,0.7989949748743719,5.0
192,0.0,0.0,16.0,50.0,19.0,2.0,214.0,168.0,18.17712,1.6568,0.7850467289719626,5.0
193,0.0,0.0,14.0,51.0,15.0,4.0,212.0,170.0,17.6808,1.308,0.8018867924528302,5.0
194,0.0,0.0,14.0,50.0,18.0,5.0,226.0,178.0,17.98288,1.5696,0.7876106194690266,5.0
195,0.0,0.0,16.0,45.0,17.0,7.0,193.0,146.0,15.69456,1.4824,0.7564766839378239,5.0
196,0.0,0.0,20.0,41.0,20.0,6.0,188.0,138.0,15.74816,1.744,0.7340425531914894,5.0
