devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,9.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,7.8,0.05251282051282051,0.436,0.436,0.0,6.0,6.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,15.6,0.026256410256410255,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,21.6,0.018962962962962963,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,20.25,0.02022716049382716,0.44288,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,27.428571428571427,0.014933333333333335,0.4416,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,17.6,0.02327272727272727,0.46096,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,50.4,0.008126984126984127,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,4.0,5.0,12.0,0.0,5.0,0.0,24.46153846153846,0.016744654088050315,0.45536,0.3488,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,4.0,7.0,0.0,4.0,0.0,38.0,0.008623157894736841,0.3544,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,24.46153846153846,0.016744654088050315,0.45536,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,40.285714285714285,0.010167375886524822,0.4416,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,30.0,0.013653333333333333,0.44848,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.3488,0.0,2.0,10.0,70.0,9.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,9.0
1.0,1.0,11.0,11.0,12.0,0.0,11.0,0.0,26.0,0.03465846153846154,0.8784,0.87728,0.0,2.0,10.0,70.0,9.0
2.0,2.0,18.0,18.0,20.0,0.0,18.0,0.0,18.3,0.08057704918032788,1.408,1.40576,0.0,2.0,10.0,70.0,9.0
0.0,0.0,19.0,20.0,19.0,0.0,20.0,0.0,19.35,0.084671834625323,1.744,1.6568,0.0,4.0,8.0,70.0,9.0
0.0,0.0,19.0,18.0,19.0,0.0,18.0,0.0,21.833333333333332,0.06753709923664122,1.5696,1.6568,0.0,2.0,10.0,70.0,9.0
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,21.3,0.07692018779342723,1.744,1.744,0.0,2.0,10.0,70.0,9.0
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,23.1,0.07092640692640692,1.744,1.744,0.0,2.0,10.0,70.0,9.0
2.0,2.0,24.0,26.0,25.0,0.0,24.0,0.0,18.46153846153846,0.11537066666666666,1.9312,1.92896,0.0,2.0,10.0,70.0,9.0
0.0,0.0,30.0,28.0,31.0,1.0,31.0,1.0,19.93548387096774,0.11505915857605176,2.7032,2.616,0.03225806451612903,4.0,8.0,70.0,9.0
0.0,0.0,29.0,30.0,29.0,0.0,30.0,0.0,21.4,0.1148411214953271,2.616,2.5288,0.0,2.0,10.0,70.0,9.0
1.0,1.0,32.0,32.0,33.0,1.0,33.0,1.0,21.61764705882353,0.12126389115646258,2.7968,2.70848,0.030303030303030304,2.0,10.0,70.0,9.0
1.0,1.0,41.0,40.0,42.0,1.0,41.0,1.0,19.357142857142858,0.1692811808118081,3.4944,3.49328,0.024390243902439025,3.0,9.0,70.0,9.0
0.0,0.0,38.0,39.0,38.0,1.0,40.0,1.0,21.6,0.1479111111111111,3.488,3.3136,0.025,2.0,10.0,70.0,9.0
1.0,1.0,32.0,42.0,33.0,9.0,93.0,52.0,15.159574468085106,0.22696151578947366,8.0288,2.70848,0.5591397849462365,2.0,10.0,70.0,9.0
0.0,0.0,21.0,44.0,23.0,6.0,183.0,146.0,7.918032786885246,0.4552241821946169,15.9576,2.0056,0.7978142076502732,6.0,6.0,70.0,9.0
0.0,0.0,16.0,45.0,16.0,7.0,194.0,156.0,7.391752577319588,0.49871799163179914,16.9168,1.3952,0.8041237113402062,4.0,8.0,70.0,9.0
0.0,0.0,21.0,43.0,24.0,8.0,167.0,131.0,7.149700598802395,0.492686365159129,14.5624,2.0928,0.7844311377245509,2.0,10.0,70.0,9.0
0.0,0.0,23.0,45.0,23.0,12.0,184.0,142.0,7.793478260869565,0.4730108786610879,16.0448,2.0056,0.7717391304347826,2.0,10.0,70.0,9.0
0.0,0.0,18.0,44.0,19.0,8.0,195.0,157.0,6.769230769230769,0.53248,17.004,1.6568,0.8051282051282052,2.0,10.0,70.0,9.0
0.0,0.0,28.0,44.0,29.0,8.0,164.0,122.0,7.536585365853658,0.47826433656957934,14.3008,2.5288,0.7439024390243902,2.0,10.0,70.0,9.0
0.0,0.0,21.0,44.0,23.0,7.0,182.0,144.0,8.076923076923077,0.4462689523809524,15.8704,2.0056,0.7912087912087912,5.0,7.0,70.0,9.0
0.0,0.0,16.0,42.0,19.0,13.0,190.0,152.0,7.168421052631579,0.47997180616740087,16.568,1.6568,0.8,4.0,8.0,70.0,9.0
0.0,0.0,25.0,45.0,26.0,11.0,161.0,122.0,8.683229813664596,0.42454248927038624,14.0392,2.2672,0.7577639751552795,5.0,7.0,70.0,9.0
0.0,0.0,50.0,35.0,51.0,5.0,104.0,51.0,8.275862068965518,0.34645333333333334,9.10336,4.36,0.49038461538461536,2.0,10.0,70.0,9.0
0.0,0.0,32.0,30.0,32.0,0.0,31.0,1.0,11.720930232558139,0.20967619047619046,2.73776,2.7904,0.03225806451612903,5.0,7.0,70.0,9.0
0.0,0.0,29.0,29.0,29.0,0.0,29.0,0.0,11.78048780487805,0.2016622774327122,2.56336,2.5288,0.0,6.0,6.0,70.0,9.0
0.0,0.0,30.0,30.0,30.0,1.0,44.0,14.0,12.642857142857142,0.19438644067796612,3.87136,2.616,0.3181818181818182,6.0,6.0,70.0,9.0
0.0,0.0,29.0,30.0,29.0,1.0,31.0,1.0,14.720930232558139,0.16694597156398103,2.73776,2.5288,0.03225806451612903,6.0,6.0,70.0,9.0
0.0,0.0,29.0,28.0,29.0,2.0,29.0,1.0,17.195121951219512,0.13339597163120565,2.56336,2.5288,0.034482758620689655,6.0,6.0,70.0,9.0
0.0,0.0,28.0,29.0,28.0,1.0,30.0,1.0,19.357142857142858,0.12272885608856088,2.65056,2.4416,0.03333333333333333,6.0,6.0,70.0,9.0
0.0,0.0,29.0,28.0,29.0,0.0,28.0,0.0,19.95,0.11497543859649122,2.47616,2.5288,0.0,2.0,10.0,70.0,9.0
0.0,0.0,30.0,30.0,31.0,5.0,34.0,4.0,23.08695652173913,0.1064497175141243,2.99936,2.616,0.11764705882352941,2.0,10.0,70.0,9.0
0.0,0.0,30.0,30.0,32.0,1.0,39.0,9.0,20.53846153846154,0.11965842696629213,3.43648,2.616,0.23076923076923078,2.0,10.0,70.0,9.0
1.0,1.0,34.0,36.0,38.0,1.0,35.0,2.0,18.8125,0.15676385382059801,3.00592,2.88288,0.05714285714285714,3.0,9.0,70.0,9.0
0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,21.266666666666666,0.13482131661442007,3.24944,3.052,0.05405405405405406,5.0,7.0,70.0,9.0
1.0,1.0,37.0,37.0,45.0,9.0,56.0,20.0,18.75,0.16165546666666664,4.83248,3.14448,0.35714285714285715,5.0,7.0,70.0,9.0
1.0,1.0,41.0,41.0,48.0,0.0,41.0,0.0,18.4375,0.18216786440677968,3.50848,3.49328,0.0,2.0,10.0,70.0,9.0
