devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,40.0,6.0
1.0,1.0,3.0,4.0,14.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20576,0.17968,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,6.375,0.06425098039215686,0.44288,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,8.142857142857142,0.05030175438596492,0.4416,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.44288,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,10.285714285714286,0.03982222222222222,0.4416,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,15.0,0.027306666666666667,0.44848,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,33.0,0.00992969696969697,0.3488,0.3488,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,24.75,0.016549494949494946,0.44288,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.4416,0.436,0.0,4.0,8.0,40.0,6.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,50.4,0.008126984126984127,0.436,0.436,0.0,4.0,8.0,40.0,6.0
1.0,1.0,10.0,11.0,11.0,0.0,11.0,0.0,26.0,0.03465846153846154,0.8784,0.79008,0.0,4.0,8.0,40.0,6.0
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,33.666666666666664,0.021899405940594058,0.7848,0.872,0.0,4.0,8.0,40.0,6.0
1.0,1.0,16.0,16.0,17.0,0.0,16.0,0.0,21.0,0.06241523809523809,1.3144,1.31328,0.0,4.0,8.0,40.0,6.0
1.0,1.0,18.0,18.0,19.0,0.0,18.0,0.0,20.842105263157894,0.07074909090909091,1.4888,1.48768,0.0,4.0,8.0,40.0,6.0
0.0,0.0,19.0,20.0,19.0,0.0,20.0,0.0,21.15,0.07746572104018912,1.744,1.6568,0.0,4.0,8.0,40.0,6.0
0.0,0.0,20.0,19.0,25.0,0.0,19.0,0.0,18.375,0.08470639455782313,1.66928,1.744,0.0,4.0,8.0,40.0,6.0
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,25.8,0.06350387596899225,1.744,1.744,0.0,4.0,8.0,40.0,6.0
1.0,1.0,23.0,23.0,24.0,0.0,23.0,0.0,23.5,0.08017702127659573,1.9248,1.92368,0.0,4.0,8.0,40.0,6.0
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,27.6,0.07420289855072464,2.18,2.18,0.0,4.0,8.0,40.0,6.0
0.0,0.0,24.0,24.0,24.0,2.0,26.0,2.0,29.423076923076923,0.06682101960784312,2.2672,2.0928,0.07692307692307693,4.0,8.0,40.0,6.0
1.0,1.0,30.0,30.0,31.0,0.0,30.0,0.0,24.677419354838708,0.09958901960784314,2.5352,2.53408,0.0,4.0,8.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,3.0,33.0,3.0,30.0,0.08191999999999999,2.8776,2.616,0.09090909090909091,4.0,8.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,3.0,33.0,3.0,32.36363636363637,0.07593707865168539,2.8776,2.616,0.09090909090909091,4.0,8.0,40.0,6.0
0.0,0.0,29.0,29.0,29.0,1.0,30.0,1.0,34.4,0.06906046511627906,2.616,2.5288,0.03333333333333333,4.0,8.0,40.0,6.0
0.0,0.0,30.0,30.0,30.0,2.0,32.0,2.0,36.375,0.06756288659793813,2.7904,2.616,0.0625,4.0,8.0,40.0,6.0
0.0,0.0,29.0,30.0,29.0,4.0,34.0,4.0,38.64705882352941,0.06359086757990867,2.9648,2.5288,0.11764705882352941,4.0,8.0,40.0,6.0
0.0,0.0,29.0,28.0,29.0,2.0,30.0,2.0,40.8,0.05621960784313725,2.616,2.5288,0.06666666666666667,4.0,8.0,40.0,6.0
1.0,1.0,35.0,35.0,36.0,3.0,38.0,3.0,35.38461538461539,0.0810295652173913,3.2328,2.97008,0.07894736842105263,4.0,8.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,5.0,38.0,5.0,37.6578947368421,0.07178733752620545,3.3136,2.8776,0.13157894736842105,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,4.0,38.0,4.0,38.28947368421053,0.07274270790378007,3.3136,2.9648,0.10526315789473684,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,39.891891891891895,0.07187425474254741,3.2264,3.052,0.05405405405405406,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,40.578947368421055,0.07065732814526587,3.3136,3.052,0.07894736842105263,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,40.0,0.06963199999999999,3.4008,2.9648,0.1282051282051282,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,6.0,41.0,6.0,42.146341463414636,0.06802962962962962,3.5752,3.052,0.14634146341463414,4.0,8.0,40.0,6.0
0.0,0.0,32.0,32.0,32.0,4.0,36.0,4.0,42.166666666666664,0.06216853754940712,3.1392,2.7904,0.1111111111111111,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,11.0,46.0,11.0,45.26086956521739,0.06334831892411143,4.0112,3.052,0.2391304347826087,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,9.0,43.0,9.0,44.372093023255815,0.06277098532494758,3.7496,2.9648,0.20930232558139536,4.0,8.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,3.0,36.0,3.0,44.666666666666664,0.06052298507462686,3.1392,2.8776,0.08333333333333333,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,5.0,40.0,5.0,44.7,0.06414317673378075,3.488,3.052,0.125,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,12.0,47.0,12.0,45.06382978723404,0.06362530689329557,4.0984,3.052,0.2553191489361702,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,3.0,37.0,3.0,42.32432432432432,0.06580802043422733,3.2264,2.9648,0.08108108108108109,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,7.0,42.0,7.0,43.57142857142857,0.06580459016393443,3.6624,3.052,0.16666666666666666,4.0,8.0,40.0,6.0
0.0,0.0,33.0,34.0,33.0,4.0,38.0,4.0,42.94736842105263,0.06485333333333333,3.3136,2.8776,0.10526315789473684,4.0,8.0,40.0,6.0
0.0,0.0,34.0,33.0,34.0,8.0,41.0,8.0,45.21951219512195,0.059783042071197404,3.5752,2.9648,0.1951219512195122,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,7.0,42.0,7.0,44.57142857142857,0.06432820512820513,3.6624,3.052,0.16666666666666666,4.0,8.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,5.0,38.0,5.0,44.05263157894737,0.061366594982078845,3.3136,2.8776,0.13157894736842105,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,43.23076923076923,0.06442818505338077,3.4008,2.9648,0.1282051282051282,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,8.0,43.0,8.0,43.674418604651166,0.06564941427050053,3.7496,3.052,0.18604651162790697,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,1.0,36.0,1.0,43.666666666666664,0.06566106870229008,3.1392,3.052,0.027777777777777776,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,8.0,42.0,8.0,44.142857142857146,0.06309695792880257,3.6624,2.9648,0.19047619047619047,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,6.0,41.0,6.0,42.58536585365854,0.0673282932416953,3.5752,3.052,0.14634146341463414,4.0,8.0,40.0,6.0
0.0,0.0,32.0,33.0,32.0,4.0,37.0,4.0,43.45945945945946,0.06220417910447761,3.2264,2.7904,0.10810810810810811,4.0,8.0,40.0,6.0
0.0,0.0,35.0,34.0,35.0,9.0,43.0,9.0,45.2093023255814,0.061608559670781896,3.7496,3.052,0.20930232558139536,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,11.0,45.0,11.0,45.333333333333336,0.06144,3.924,2.9648,0.24444444444444444,4.0,8.0,40.0,6.0
0.0,0.0,33.0,34.0,33.0,5.0,39.0,5.0,42.76923076923077,0.06512345323741006,3.4008,2.8776,0.1282051282051282,4.0,8.0,40.0,6.0
0.0,0.0,35.0,34.0,35.0,6.0,40.0,6.0,42.6,0.06538215962441314,3.488,3.052,0.15,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,42.63157894736842,0.0672553086419753,3.3136,3.052,0.07894736842105263,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,6.0,40.0,6.0,43.2,0.06447407407407406,3.488,2.9648,0.15,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,42.63157894736842,0.0672553086419753,3.3136,3.052,0.07894736842105263,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,7.0,41.0,7.0,43.170731707317074,0.06451778531073446,3.5752,2.9648,0.17073170731707318,4.0,8.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,2.0,35.0,2.0,43.542857142857144,0.06208503937007875,3.052,2.8776,0.05714285714285714,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,4.0,39.0,4.0,43.07692307692308,0.06656,3.4008,3.052,0.10256410256410256,4.0,8.0,40.0,6.0
0.0,0.0,33.0,33.0,33.0,5.0,38.0,5.0,43.73684210526316,0.0618096750902527,3.3136,2.8776,0.13157894736842105,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,1.0,35.0,1.0,42.34285714285714,0.06577921727395411,3.052,2.9648,0.02857142857142857,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,8.0,43.0,8.0,45.06976744186046,0.06361692466460268,3.7496,3.052,0.18604651162790697,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,7.0,42.0,7.0,44.285714285714285,0.06474322580645162,3.6624,3.052,0.16666666666666666,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,2.0,36.0,2.0,43.0,0.06477395348837209,3.1392,2.9648,0.05555555555555555,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,5.0,40.0,5.0,43.5,0.06591264367816092,3.488,3.052,0.125,4.0,8.0,40.0,6.0
0.0,0.0,32.0,33.0,32.0,3.0,35.0,2.0,44.05714285714286,0.06136031128404669,3.052,2.7904,0.05714285714285714,4.0,8.0,40.0,6.0
0.0,0.0,35.0,34.0,35.0,2.0,37.0,3.0,42.810810810810814,0.06506020202020202,3.2264,3.052,0.08108108108108109,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,43.53846153846154,0.06397286219081272,3.4008,2.9648,0.1282051282051282,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,3.0,37.0,3.0,43.13513513513514,0.0645710275689223,3.2264,2.9648,0.08108108108108109,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,6.0,40.0,6.0,43.95,0.06337383390216154,3.488,2.9648,0.15,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,7.0,42.0,7.0,43.857142857142854,0.06537589576547233,3.6624,3.052,0.16666666666666666,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,5.0,39.0,5.0,43.07692307692308,0.06465828571428571,3.4008,2.9648,0.1282051282051282,4.0,8.0,40.0,6.0
0.0,0.0,35.0,35.0,35.0,3.0,38.0,3.0,43.26315789473684,0.0662734793187348,3.3136,3.052,0.07894736842105263,4.0,8.0,40.0,6.0
0.0,0.0,34.0,34.0,34.0,3.0,37.0,3.0,43.45945945945946,0.06408915422885572,3.2264,2.9648,0.08108108108108109,4.0,8.0,40.0,6.0
