devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,9.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.2048,0.17968,0.0,6.0,6.0,100.0,9.0,0.17968
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.333333333333333,0.06467368421052631,0.44752,0.436,0.0,4.0,8.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,1.0,7.071428571428571,0.05792323232323232,0.45984,0.436,0.2,5.0,7.0,100.0,9.0,0.218
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,8.142857142857142,0.05030175438596492,0.4416,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,8.571428571428571,0.04778666666666667,0.44176,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,18.0,0.0,5.0,0.0,7.363636363636363,0.05562469135802469,0.47936,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,11.454545454545455,0.03575873015873015,0.45312,0.436,0.0,5.0,7.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,15.333333333333334,0.02671304347826087,0.44752,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,18.0,0.018204444444444443,0.36032,0.3488,0.0,6.0,6.0,100.0,9.0,0.3488
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,17.571428571428573,0.02331056910569105,0.46,0.436,0.0,6.0,6.0,100.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,29.333333333333332,0.013963636363636366,0.44752,0.436,0.0,6.0,6.0,100.0,9.0,0.436
1.0,1.0,11.0,11.0,12.0,0.0,11.0,0.0,21.0,0.042910476190476186,0.88992,0.87728,0.0,2.0,10.0,100.0,9.0,0.87728
0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,24.923076923076923,0.02958222222222222,0.79632,0.7848,0.0,3.0,9.0,100.0,9.0,0.7848
1.0,1.0,14.0,14.0,20.0,0.0,14.0,0.0,16.625,0.06898526315789474,1.164,1.13888,0.0,5.0,7.0,100.0,9.0,1.13888
0.0,0.0,15.0,15.0,15.0,1.0,16.0,1.0,19.95,0.06159398496240601,1.40672,1.308,0.0625,3.0,9.0,100.0,9.0,0.654
0.0,0.0,15.0,16.0,15.0,0.0,15.0,0.0,21.0,0.06241523809523809,1.31952,1.308,0.0,2.0,10.0,100.0,9.0,1.308
2.0,2.0,24.0,27.0,27.0,7.0,66.0,39.0,9.666666666666666,0.2288110344827586,5.03168,2.01616,0.5909090909090909,2.0,10.0,100.0,9.0,0.050404000000000004
0.0,0.0,24.0,23.0,24.0,0.0,23.0,0.0,13.333333333333334,0.141312,2.01712,2.0928,0.0,4.0,8.0,100.0,9.0,2.0928
0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,16.344827586206897,0.12529957805907174,2.19152,2.18,0.0,2.0,10.0,100.0,9.0,2.18
0.0,0.0,24.0,25.0,24.0,1.0,26.0,1.0,16.7,0.12263473053892215,2.27872,2.0928,0.038461538461538464,3.0,9.0,100.0,9.0,1.0464
1.0,1.0,29.0,29.0,30.0,2.0,36.0,7.0,14.268292682926829,0.16650064957264957,2.66032,2.44688,0.19444444444444445,2.0,10.0,100.0,9.0,0.30586
0.0,0.0,30.0,29.0,30.0,0.0,29.0,0.0,16.727272727272727,0.14202434782608694,2.54032,2.616,0.0,4.0,8.0,100.0,9.0,2.616
