devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,25.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,3.0,9.0,100.0,25.0,0.17968
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,3.0,9.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,11.4,0.035929824561403506,0.44848,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,19.2,0.021333333333333333,0.436,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,30.0,0.010922666666666666,0.3488,0.3488,0.0,4.0,8.0,100.0,25.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,3.0,9.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,43.2,0.009481481481481481,0.436,0.436,0.0,3.0,9.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,28.2,0.014524822695035461,0.44864,0.436,0.0,6.0,6.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,27.818181818181817,0.014724183006535949,0.45312,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,23.142857142857142,0.017698765432098765,0.46,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,32.666666666666664,0.01253877551020408,0.44752,0.436,0.0,4.0,8.0,100.0,25.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,23.142857142857142,0.017698765432098765,0.46,0.436,0.0,3.0,9.0,100.0,25.0,0.436
1.0,1.0,7.0,8.0,8.0,0.0,8.0,0.0,24.46153846153846,0.0267914465408805,0.62832,0.52848,0.0,4.0,8.0,100.0,25.0,0.52848
0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,21.46153846153846,0.034353548387096776,0.79632,0.7848,0.0,6.0,6.0,100.0,25.0,0.7848
0.0,0.0,10.0,9.0,10.0,0.0,9.0,0.0,25.384615384615383,0.029044363636363632,0.79632,0.872,0.0,4.0,8.0,100.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,25.071428571428573,0.03267464387464387,0.88352,0.872,0.0,4.0,8.0,100.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,25.714285714285715,0.03185777777777777,0.88352,0.872,0.0,4.0,8.0,100.0,25.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,27.428571428571427,0.02986666666666667,0.88352,0.872,0.0,4.0,8.0,100.0,25.0,0.872
0.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,22.736842105263158,0.03602962962962963,0.896,0.872,0.0,4.0,8.0,100.0,25.0,0.872
1.0,1.0,15.0,16.0,16.0,0.0,15.0,0.0,22.5,0.05825422222222222,1.23872,1.22608,0.0,4.0,8.0,100.0,25.0,1.22608
1.0,1.0,16.0,17.0,17.0,1.0,18.0,1.0,21.652173913043477,0.06431871485943774,1.50032,1.31328,0.05555555555555555,6.0,6.0,100.0,25.0,0.65664
0.0,0.0,20.0,19.0,23.0,1.0,20.0,1.0,17.88888888888889,0.08700819875776397,1.7624,1.744,0.05,6.0,6.0,100.0,25.0,0.872
0.0,0.0,19.0,19.0,21.0,0.0,19.0,0.0,19.68,0.07908943089430895,1.67392,1.6568,0.0,4.0,8.0,100.0,25.0,1.6568
1.0,1.0,25.0,25.0,26.0,10.0,54.0,29.0,15.101694915254237,0.13561391694725028,4.63952,2.09808,0.5370370370370371,4.0,8.0,100.0,25.0,0.069936
0.0,0.0,24.0,25.0,24.0,2.0,38.0,13.0,14.5,0.14124137931034483,3.32512,2.0928,0.34210526315789475,6.0,6.0,100.0,25.0,0.14948571428571428
