,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,1.0,1.0,3.0,4.0,22.0,0.0,22.0,0.0,0.29136,0.17968,0.0,3.0
2,0.0,0.0,5.0,5.0,22.0,0.0,24.0,0.0,0.53616,0.436,0.0,3.0
3,0.0,0.0,5.0,5.0,15.0,0.0,15.0,0.0,0.4992,0.436,0.0,3.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,3.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,3.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
13,3.0,3.0,18.0,18.0,21.0,0.0,21.0,0.0,1.38576,1.32384,0.0,3.0
14,4.0,4.0,34.0,37.0,38.0,5.0,54.0,12.0,3.53984,2.63712,0.2222222222222222,3.0
15,0.0,0.0,26.0,41.0,27.0,9.0,118.0,85.0,10.08608,2.3544,0.7203389830508474,3.0
16,0.0,0.0,26.0,40.0,28.0,6.0,118.0,85.0,9.99472,2.4416,0.7203389830508474,3.0
17,0.0,0.0,23.0,37.0,25.0,7.0,115.0,85.0,10.06272,2.18,0.7391304347826086,3.0
18,0.0,0.0,28.0,38.0,34.0,3.0,119.0,86.0,10.59488,2.9648,0.7226890756302521,3.0
19,0.0,0.0,25.0,38.0,27.0,4.0,123.0,85.0,10.58928,2.3544,0.6910569105691057,3.0
20,0.0,0.0,28.0,40.0,28.0,9.0,110.0,77.0,9.63008,2.4416,0.7,3.0
21,0.0,0.0,35.0,39.0,40.0,4.0,124.0,80.0,10.86432,3.488,0.6451612903225806,3.0
22,0.0,0.0,25.0,40.0,33.0,7.0,126.0,96.0,11.11808,2.8776,0.7619047619047619,3.0
23,0.0,0.0,23.0,40.0,24.0,7.0,119.0,90.0,10.4104,2.0928,0.7563025210084033,3.0
