,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1.0,1.0,3.0,4.0,22.0,0.0,22.0,0.0,0.29136,0.17968,0.0,5.0
2,0.0,0.0,5.0,5.0,25.0,0.0,25.0,0.0,0.55008,0.436,0.0,5.0
3,0.0,0.0,5.0,5.0,10.0,0.0,10.0,0.0,0.47376,0.436,0.0,5.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,5.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,5.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
13,3.0,3.0,18.0,18.0,21.0,0.0,21.0,0.0,1.38576,1.32384,0.0,5.0
14,4.0,4.0,33.0,37.0,37.0,4.0,58.0,19.0,4.06528,2.54992,0.3275862068965517,5.0
15,0.0,0.0,25.0,41.0,25.0,13.0,129.0,94.0,10.95584,2.18,0.7286821705426356,5.0
16,0.0,0.0,25.0,40.0,28.0,6.0,132.0,97.0,11.30272,2.4416,0.7348484848484849,5.0
17,0.0,0.0,21.0,37.0,22.0,4.0,115.0,87.0,10.14656,1.9184,0.7565217391304347,5.0
18,0.0,0.0,30.0,38.0,30.0,8.0,109.0,73.0,9.54512,2.616,0.6697247706422018,5.0
19,0.0,0.0,22.0,38.0,23.0,3.0,128.0,95.0,11.19408,2.0056,0.7421875,5.0
20,0.0,0.0,32.0,40.0,34.0,8.0,107.0,67.0,9.288,2.9648,0.6261682242990654,5.0
21,0.0,0.0,25.0,39.0,27.0,6.0,130.0,97.0,11.46016,2.3544,0.7461538461538462,5.0
22,0.0,0.0,27.0,40.0,28.0,9.0,111.0,75.0,9.63008,2.4416,0.6756756756756757,5.0
23,0.0,0.0,22.0,40.0,24.0,12.0,116.0,86.0,10.1488,2.0928,0.7413793103448276,5.0
24,0.0,0.0,38.0,39.0,38.0,6.0,122.0,71.0,9.93168,3.3136,0.5819672131147541,5.0
25,0.0,0.0,33.0,22.0,33.0,1.0,58.0,6.0,3.50208,2.8776,0.10344827586206896,5.0
26,0.0,0.0,18.0,19.0,18.0,3.0,42.0,3.0,1.91568,1.5696,0.07142857142857142,5.0
27,0.0,0.0,19.0,18.0,19.0,1.0,39.0,1.0,1.8296,1.6568,0.02564102564102564,5.0
28,0.0,0.0,20.0,20.0,20.0,5.0,45.0,5.0,2.26672,1.744,0.1111111111111111,5.0
29,0.0,0.0,19.0,20.0,19.0,1.0,41.0,1.0,1.8296,1.6568,0.024390243902439025,5.0
30,0.0,0.0,20.0,19.0,22.0,4.0,43.0,4.0,2.1728,1.744,0.09302325581395349,5.0
31,0.0,0.0,20.0,20.0,23.0,9.0,51.0,10.0,2.71056,1.744,0.19607843137254902,5.0
32,0.0,0.0,20.0,20.0,20.0,2.0,39.0,2.0,1.99808,1.744,0.05128205128205128,5.0
33,0.0,0.0,20.0,20.0,20.0,3.0,39.0,3.0,2.0808,1.744,0.07692307692307693,5.0
34,0.0,0.0,20.0,25.0,20.0,5.0,41.0,5.0,2.2552,1.744,0.12195121951219512,5.0
35,0.0,0.0,18.0,22.0,18.0,2.0,36.0,2.0,1.81696,1.5696,0.05555555555555555,5.0
36,0.0,0.0,19.0,19.0,19.0,4.0,39.0,4.0,2.07968,1.6568,0.10256410256410256,5.0
37,1.0,1.0,24.0,24.0,31.0,3.0,47.0,3.0,2.38384,2.01088,0.06382978723404255,5.0
38,0.0,0.0,24.0,24.0,24.0,3.0,39.0,3.0,2.42256,2.0928,0.07692307692307693,5.0
39,0.0,0.0,25.0,25.0,25.0,3.0,40.0,3.0,2.51088,2.18,0.075,5.0
40,0.0,0.0,25.0,25.0,25.0,5.0,42.0,5.0,2.68528,2.18,0.11904761904761904,5.0
41,0.0,0.0,25.0,25.0,31.0,4.0,43.0,4.0,2.61376,2.18,0.09302325581395349,5.0
42,3.0,3.0,35.0,40.0,48.0,8.0,107.0,56.0,6.84256,2.80624,0.5233644859813084,5.0
43,0.0,0.0,31.0,36.0,34.0,23.0,113.0,73.0,9.2424,2.7032,0.6460176991150443,5.0
44,0.0,0.0,43.0,38.0,43.0,11.0,84.0,46.0,7.37968,3.7496,0.5476190476190477,5.0
45,0.0,0.0,30.0,40.0,31.0,22.0,109.0,71.0,9.63344,2.7032,0.6513761467889908,5.0
46,0.0,0.0,27.0,40.0,28.0,19.0,124.0,87.0,10.76368,2.4416,0.7016129032258065,5.0
47,0.0,0.0,29.0,39.0,30.0,10.0,120.0,84.0,10.41712,2.616,0.7,5.0
48,0.0,0.0,21.0,40.0,22.0,10.0,127.0,95.0,10.61392,1.9184,0.7480314960629921,5.0
49,0.0,0.0,19.0,40.0,20.0,6.0,134.0,101.0,11.53952,1.744,0.753731343283582,5.0
50,0.0,0.0,28.0,40.0,28.0,8.0,118.0,82.0,10.50208,2.4416,0.6949152542372882,5.0
51,0.0,0.0,27.0,37.0,30.0,11.0,117.0,83.0,10.06832,2.616,0.7094017094017094,5.0
52,0.0,0.0,24.0,38.0,24.0,5.0,115.0,86.0,10.236,2.0928,0.7478260869565218,5.0
53,0.0,0.0,25.0,38.0,26.0,11.0,133.0,96.0,10.88576,2.2672,0.7218045112781954,5.0
54,0.0,0.0,27.0,41.0,34.0,5.0,125.0,88.0,10.2016,2.7032,0.704,5.0
55,0.0,0.0,25.0,39.0,29.0,3.0,129.0,94.0,11.2008,2.5288,0.7286821705426356,5.0
56,0.0,0.0,24.0,40.0,24.0,8.0,107.0,74.0,9.2768,2.0928,0.6915887850467289,5.0
57,0.0,0.0,26.0,40.0,26.0,4.0,110.0,79.0,9.62784,2.2672,0.7181818181818181,5.0
58,0.0,0.0,20.0,40.0,21.0,10.0,124.0,91.0,10.93024,1.8312,0.7338709677419355,5.0
59,0.0,0.0,25.0,41.0,29.0,7.0,123.0,82.0,9.92688,2.2672,0.6666666666666666,5.0
60,0.0,0.0,24.0,36.0,24.0,12.0,122.0,89.0,10.4368,2.0928,0.7295081967213115,5.0
61,0.0,0.0,26.0,38.0,27.0,8.0,121.0,82.0,10.58816,2.3544,0.6776859504132231,5.0
62,0.0,0.0,23.0,39.0,26.0,13.0,116.0,78.0,10.06384,2.2672,0.6724137931034483,5.0
63,0.0,0.0,26.0,40.0,27.0,7.0,127.0,89.0,11.11136,2.3544,0.7007874015748031,5.0
64,0.0,0.0,24.0,39.0,25.0,6.0,122.0,84.0,10.76032,2.18,0.6885245901639344,5.0
65,0.0,0.0,21.0,40.0,21.0,12.0,119.0,86.0,10.31984,1.8312,0.7226890756302521,5.0
66,0.0,0.0,27.0,40.0,27.0,8.0,114.0,79.0,10.06496,2.3544,0.6929824561403509,5.0
67,0.0,0.0,23.0,40.0,24.0,9.0,132.0,95.0,11.4568,2.0928,0.7196969696969697,5.0
68,0.0,0.0,25.0,37.0,26.0,3.0,125.0,89.0,11.02304,2.2672,0.712,5.0
69,0.0,0.0,26.0,39.0,26.0,6.0,133.0,90.0,11.13136,2.2672,0.6766917293233082,5.0
70,0.0,0.0,25.0,38.0,27.0,5.0,138.0,101.0,11.9992,2.3544,0.7318840579710145,5.0
71,0.0,0.0,30.0,40.0,31.0,6.0,118.0,80.0,10.33104,2.7032,0.6779661016949152,5.0
72,0.0,0.0,31.0,39.0,31.0,2.0,140.0,97.0,12.15552,2.7032,0.6928571428571428,5.0
73,0.0,0.0,19.0,40.0,21.0,9.0,131.0,96.0,11.54064,1.8312,0.732824427480916,5.0
74,0.0,0.0,24.0,40.0,25.0,4.0,118.0,84.0,10.23712,2.18,0.711864406779661,5.0
75,0.0,0.0,24.0,40.0,25.0,6.0,137.0,99.0,11.98112,2.18,0.7226277372262774,5.0
76,0.0,0.0,22.0,40.0,23.0,6.0,126.0,86.0,11.01968,2.0056,0.6825396825396826,5.0
77,0.0,0.0,26.0,36.0,27.0,8.0,120.0,80.0,10.41376,2.3544,0.6666666666666666,5.0
78,0.0,0.0,20.0,38.0,22.0,5.0,122.0,92.0,10.93136,1.9184,0.7540983606557377,5.0
79,0.0,0.0,29.0,40.0,31.0,5.0,130.0,88.0,10.87536,2.7032,0.676923076923077,5.0
80,0.0,0.0,24.0,40.0,25.0,11.0,116.0,77.0,9.90416,2.18,0.6637931034482759,5.0
81,0.0,0.0,25.0,39.0,26.0,6.0,135.0,96.0,11.80784,2.2672,0.7111111111111111,5.0
82,0.0,0.0,22.0,40.0,24.0,7.0,116.0,84.0,10.3232,2.0928,0.7241379310344828,5.0
83,0.0,0.0,30.0,40.0,32.0,3.0,126.0,81.0,10.94256,2.7904,0.6428571428571429,5.0
84,0.0,0.0,27.0,40.0,28.0,11.0,108.0,67.0,9.45568,2.4416,0.6203703703703703,5.0
85,0.0,0.0,24.0,37.0,28.0,10.0,111.0,78.0,9.71728,2.4416,0.7027027027027027,5.0
86,0.0,0.0,24.0,38.0,24.0,5.0,119.0,80.0,10.3232,2.0928,0.6722689075630253,5.0
87,0.0,0.0,29.0,38.0,30.0,3.0,114.0,76.0,10.06832,2.616,0.6666666666666666,5.0
88,0.0,0.0,23.0,40.0,23.0,7.0,117.0,79.0,10.23488,2.0056,0.6752136752136753,5.0
89,0.0,0.0,19.0,40.0,21.0,7.0,130.0,93.0,10.86944,1.8312,0.7153846153846154,5.0
90,0.0,0.0,26.0,40.0,27.0,10.0,118.0,77.0,10.16272,2.3544,0.652542372881356,5.0
91,0.0,0.0,34.0,38.0,34.0,7.0,131.0,79.0,10.54336,2.9648,0.6030534351145038,5.0
92,0.0,0.0,30.0,30.0,31.0,8.0,122.0,75.0,9.57968,2.616,0.6147540983606558,5.0
93,0.0,0.0,33.0,30.0,39.0,8.0,119.0,65.0,9.07984,2.8776,0.5462184873949579,5.0
94,1.0,1.0,37.0,31.0,38.0,6.0,113.0,65.0,9.24416,3.14448,0.5752212389380531,5.0
95,0.0,0.0,38.0,34.0,39.0,10.0,107.0,57.0,8.70512,3.3136,0.5327102803738317,5.0
96,0.0,0.0,40.0,33.0,40.0,10.0,97.0,47.0,7.83536,3.488,0.4845360824742268,5.0
97,0.0,0.0,49.0,35.0,50.0,8.0,98.0,51.0,8.06688,4.2728,0.5204081632653061,5.0
98,0.0,0.0,35.0,35.0,39.0,6.0,80.0,37.0,6.2712,3.052,0.4625,5.0
99,0.0,0.0,35.0,35.0,35.0,8.0,78.0,39.0,6.51024,3.052,0.5,5.0
100,0.0,0.0,33.0,35.0,39.0,10.0,78.0,35.0,6.17472,2.8776,0.44871794871794873,5.0
101,0.0,0.0,33.0,37.0,33.0,16.0,93.0,59.0,7.66704,2.8776,0.6344086021505376,5.0
102,0.0,0.0,35.0,34.0,35.0,8.0,72.0,38.0,6.23712,3.052,0.5277777777777778,5.0
103,0.0,0.0,33.0,32.0,36.0,7.0,65.0,30.0,5.55072,2.8776,0.46153846153846156,5.0
104,1.0,1.0,39.0,38.0,41.0,8.0,73.0,34.0,6.34688,3.40608,0.4657534246575342,5.0
105,0.0,0.0,36.0,40.0,36.0,9.0,74.0,33.0,6.32544,3.1392,0.44594594594594594,5.0
106,0.0,0.0,42.0,39.0,42.0,16.0,79.0,41.0,7.11696,3.6624,0.5189873417721519,5.0
107,0.0,0.0,39.0,40.0,39.0,16.0,78.0,38.0,6.852,3.4008,0.48717948717948717,5.0
108,0.0,0.0,39.0,40.0,39.0,15.0,82.0,42.0,7.1136,3.4008,0.5121951219512195,5.0
109,0.0,0.0,38.0,40.0,38.0,12.0,84.0,42.0,7.28688,3.3136,0.5,5.0
110,0.0,0.0,40.0,40.0,40.0,11.0,77.0,38.0,6.67872,3.488,0.4935064935064935,5.0
111,1.0,1.0,20.0,45.0,21.0,25.0,186.0,146.0,16.09088,1.66208,0.7849462365591398,5.0
112,0.0,0.0,17.0,43.0,17.0,9.0,160.0,124.0,13.97776,1.4824,0.775,5.0
113,0.0,0.0,14.0,43.0,14.0,6.0,156.0,128.0,13.8,1.2208,0.8205128205128205,5.0
