devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,100.0,25.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,8.4,0.048761904761904756,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,6.0,1.0,9.0,0.045511111111111106,0.5232,0.436,0.16666666666666666,2.0,10.0,100.0,25.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,2.0,10.0,100.0,25.0
4.0,4.0,0.0,18.0,0.018204444444444443,0.3488,0.3488,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,22.8,0.017964912280701753,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,33.6,0.012190476190476189,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,45.6,0.008982456140350877,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,52.8,0.007757575757575757,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,2.0,10.0,100.0,25.0
4.0,4.0,0.0,54.0,0.006068148148148148,0.3488,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,8.0,3.0,51.75,0.007914975845410628,0.6976,0.436,0.375,2.0,10.0,100.0,25.0
5.0,18.0,13.0,24.833333333333332,0.016493959731543623,1.5696,0.5232,0.7222222222222222,2.0,10.0,100.0,25.0
5.0,6.0,1.0,9.0,0.045511111111111106,0.5232,0.436,0.16666666666666666,2.0,10.0,100.0,25.0
5.0,11.0,6.0,9.272727272727273,0.04417254901960784,0.9592,0.436,0.5454545454545454,2.0,10.0,100.0,25.0
4.0,5.0,1.0,9.0,0.036408888888888886,0.436,0.3488,0.2,2.0,10.0,100.0,25.0
5.0,7.0,2.0,9.0,0.045511111111111106,0.6104,0.436,0.2857142857142857,2.0,10.0,100.0,25.0
5.0,6.0,1.0,9.0,0.045511111111111106,0.5232,0.436,0.16666666666666666,2.0,10.0,100.0,25.0
5.0,8.0,3.0,9.0,0.045511111111111106,0.6976,0.436,0.375,2.0,10.0,100.0,25.0
5.0,8.0,3.0,9.0,0.045511111111111106,0.6976,0.436,0.375,2.0,10.0,100.0,25.0
5.0,6.0,1.0,9.0,0.045511111111111106,0.5232,0.436,0.16666666666666666,2.0,10.0,100.0,25.0
5.0,8.0,3.0,9.0,0.045511111111111106,0.6976,0.436,0.375,2.0,10.0,100.0,25.0
5.0,7.0,2.0,9.0,0.045511111111111106,0.6104,0.436,0.2857142857142857,2.0,10.0,100.0,25.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.3488,0.0,2.0,10.0,100.0,25.0
4.0,6.0,2.0,7.0,0.046811428571428566,0.5232,0.436,0.3333333333333333,2.0,10.0,100.0,25.0
5.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,8.4,0.048761904761904756,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,100.0,25.0
5.0,7.0,2.0,10.714285714285714,0.03822933333333334,0.6104,0.436,0.2857142857142857,2.0,10.0,100.0,25.0
5.0,7.0,2.0,6.857142857142857,0.05973333333333334,0.6104,0.436,0.2857142857142857,2.0,10.0,100.0,25.0
