,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,1.0,1.0,3.0,4.0,30.0,0.0,30.0,0.0,0.3304,0.17968,0.0,3.0
2,0.0,0.0,5.0,5.0,27.0,0.0,27.0,0.0,0.56192,0.436,0.0,3.0
3,0.0,0.0,5.0,5.0,20.0,0.0,20.0,0.0,0.52464,0.436,0.0,3.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,3.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,3.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,3.0
13,5.0,5.0,26.0,26.0,31.0,0.0,31.0,0.0,1.95184,1.8576,0.0,3.0
14,4.0,4.0,32.0,45.0,36.0,4.0,98.0,61.0,7.59104,2.54992,0.6224489795918368,3.0
15,2.0,2.0,20.0,53.0,21.0,6.0,181.0,145.0,14.4536,1.58016,0.8011049723756906,3.0
16,0.0,0.0,16.0,54.0,19.0,2.0,186.0,153.0,16.35136,1.57488,0.8225806451612904,3.0
17,0.0,0.0,12.0,52.0,16.0,4.0,190.0,158.0,16.59264,1.3952,0.8315789473684211,3.0
18,0.0,0.0,20.0,52.0,23.0,3.0,180.0,140.0,15.64128,2.0056,0.7777777777777778,3.0
19,0.0,0.0,20.0,52.0,24.0,5.0,186.0,148.0,16.1656,2.0928,0.7956989247311828,3.0
20,0.0,0.0,13.0,55.0,17.0,2.0,184.0,149.0,15.98336,1.4824,0.8097826086956522,3.0
21,0.0,0.0,20.0,54.0,21.0,5.0,181.0,142.0,15.72624,1.8312,0.7845303867403315,3.0
22,0.0,0.0,19.0,55.0,20.0,7.0,188.0,148.0,16.59712,1.744,0.7872340425531915,3.0
23,0.0,0.0,13.0,55.0,15.0,4.0,197.0,160.0,17.37632,1.308,0.8121827411167513,3.0
24,1.0,1.0,19.0,53.0,23.0,3.0,206.0,149.0,16.19184,1.83648,0.7233009708737864,3.0
25,0.0,0.0,18.0,20.0,29.0,1.0,64.0,3.0,1.7592,1.5696,0.046875,3.0
26,2.0,2.0,56.0,24.0,61.0,0.0,97.0,10.0,5.45376,4.71936,0.10309278350515463,3.0
27,0.0,0.0,24.0,23.0,24.0,0.0,51.0,0.0,2.20704,2.0928,0.0,3.0
28,0.0,0.0,25.0,25.0,28.0,0.0,54.0,1.0,2.30992,2.18,0.018518518518518517,3.0
29,1.0,1.0,28.0,29.0,38.0,2.0,62.0,3.0,2.68656,2.35968,0.04838709677419355,3.0
30,1.0,1.0,34.0,33.0,38.0,2.0,57.0,3.0,3.17552,2.88288,0.05263157894736842,3.0
31,1.0,1.0,39.0,39.0,46.0,2.0,62.0,2.0,3.62272,3.31888,0.03225806451612903,3.0
32,1.0,1.0,43.0,44.0,47.0,3.0,65.0,5.0,4.13552,3.66768,0.07692307692307693,3.0
33,0.0,0.0,44.0,44.0,44.0,7.0,69.0,14.0,5.14704,3.8368,0.2028985507246377,3.0
34,0.0,0.0,43.0,46.0,43.0,3.0,58.0,3.0,4.10176,3.7496,0.05172413793103448,3.0
35,1.0,1.0,45.0,47.0,49.0,7.0,71.0,8.0,4.74368,3.84208,0.11267605633802817,3.0
36,0.0,0.0,50.0,48.0,50.0,4.0,65.0,5.0,4.80608,4.36,0.07692307692307693,3.0
37,0.0,0.0,46.0,50.0,49.0,26.0,104.0,42.0,7.96208,4.0112,0.40384615384615385,3.0
38,1.0,1.0,46.0,53.0,50.0,12.0,107.0,42.0,8.13856,3.92928,0.3925233644859813,3.0
39,0.0,0.0,45.0,55.0,48.0,18.0,169.0,110.0,14.12592,3.924,0.650887573964497,3.0
40,0.0,0.0,21.0,55.0,23.0,11.0,181.0,143.0,15.4784,2.0056,0.7900552486187845,3.0
41,0.0,0.0,24.0,54.0,30.0,3.0,164.0,122.0,13.75888,2.3544,0.7439024390243902,3.0
42,0.0,0.0,20.0,53.0,24.0,4.0,175.0,140.0,15.3808,2.0928,0.8,3.0
43,0.0,0.0,22.0,52.0,27.0,1.0,175.0,136.0,15.20976,2.3544,0.7771428571428571,3.0
44,0.0,0.0,24.0,53.0,27.0,7.0,188.0,145.0,15.85152,2.3544,0.7712765957446809,3.0
45,0.0,0.0,22.0,55.0,28.0,4.0,174.0,138.0,15.12368,2.4416,0.7931034482758621,3.0
46,0.0,0.0,29.0,55.0,30.0,7.0,170.0,128.0,14.37248,2.616,0.7529411764705882,3.0
47,0.0,0.0,32.0,54.0,36.0,1.0,158.0,112.0,13.82464,3.1392,0.7088607594936709,3.0
48,0.0,0.0,24.0,55.0,26.0,3.0,159.0,114.0,13.90064,2.2672,0.7169811320754716,3.0
49,0.0,0.0,21.0,56.0,24.0,3.0,188.0,142.0,15.59216,1.8312,0.7553191489361702,3.0
50,0.0,0.0,23.0,55.0,29.0,4.0,170.0,126.0,14.53648,2.5288,0.7411764705882353,3.0
51,0.0,0.0,26.0,51.0,31.0,1.0,186.0,127.0,15.08272,2.7032,0.6827956989247311,3.0
52,0.0,0.0,20.0,53.0,24.0,2.0,170.0,121.0,14.27024,2.0928,0.711764705882353,3.0
53,0.0,0.0,23.0,53.0,25.0,4.0,186.0,128.0,15.49216,2.18,0.6881720430107527,3.0
54,0.0,0.0,31.0,55.0,32.0,5.0,144.0,89.0,12.0992,2.7904,0.6180555555555556,3.0
55,0.0,0.0,25.0,54.0,30.0,2.0,179.0,123.0,14.97456,2.616,0.6871508379888268,3.0
56,0.0,0.0,24.0,55.0,25.0,6.0,193.0,137.0,15.69792,2.18,0.7098445595854922,3.0
57,0.0,0.0,26.0,55.0,26.0,4.0,165.0,113.0,13.74928,2.2672,0.6848484848484848,3.0
58,0.0,0.0,23.0,54.0,27.0,4.0,186.0,125.0,15.32,2.3544,0.6720430107526881,3.0
59,0.0,0.0,28.0,53.0,33.0,3.0,172.0,114.0,14.45472,2.8776,0.6627906976744186,3.0
60,0.0,0.0,26.0,53.0,30.0,5.0,172.0,116.0,14.03648,2.3544,0.6744186046511628,3.0
61,0.0,0.0,46.0,51.0,46.0,4.0,135.0,79.0,11.00112,4.0112,0.5851851851851851,3.0
62,0.0,0.0,33.0,56.0,33.0,3.0,154.0,99.0,13.1352,2.8776,0.6428571428571429,3.0
63,0.0,0.0,30.0,55.0,32.0,5.0,131.0,85.0,11.12848,2.7904,0.648854961832061,3.0
64,0.0,0.0,24.0,54.0,29.0,5.0,174.0,120.0,14.78752,2.5288,0.6896551724137931,3.0
65,0.0,0.0,26.0,55.0,28.0,1.0,183.0,133.0,15.25376,2.4416,0.726775956284153,3.0
66,0.0,0.0,33.0,55.0,36.0,6.0,152.0,97.0,12.38512,3.1392,0.6381578947368421,3.0
67,0.0,0.0,35.0,54.0,39.0,5.0,148.0,96.0,12.61872,3.4008,0.6486486486486487,3.0
68,0.0,0.0,27.0,51.0,31.0,9.0,164.0,111.0,13.74224,2.7032,0.676829268292683,3.0
69,0.0,0.0,25.0,52.0,27.0,8.0,164.0,115.0,14.2632,2.3544,0.7012195121951219,3.0
70,0.0,0.0,34.0,54.0,41.0,1.0,160.0,98.0,12.41696,3.052,0.6125,3.0
71,0.0,0.0,53.0,49.0,57.0,2.0,135.0,62.0,9.6712,4.7088,0.45925925925925926,3.0
72,0.0,0.0,52.0,45.0,59.0,1.0,108.0,53.0,8.448,4.7088,0.49074074074074076,3.0
73,0.0,0.0,47.0,45.0,50.0,0.0,118.0,55.0,9.92784,4.36,0.4661016949152542,3.0
74,0.0,0.0,48.0,45.0,50.0,1.0,120.0,61.0,10.27664,4.36,0.5083333333333333,3.0
