devtx_packetsStaticSta,phytx_packetsStaticSta,retransmissionsStaticSta,avg_datarateStaticSta,ocupacionStaticSta,throughputStaticSta,goodThroughputStaticSta,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,70.0,25.0
4.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,6.6,0.06206060606060606,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,12.0,0.03413333333333333,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,18.0,0.022755555555555553,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,4.0,8.0,70.0,25.0
4.0,4.0,0.0,33.0,0.00992969696969697,0.3488,0.3488,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,48.0,0.008533333333333332,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,50.4,0.008126984126984127,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,6.0,1.0,54.0,0.007585185185185184,0.5232,0.436,0.16666666666666666,4.0,8.0,70.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,4.0,8.0,70.0,25.0
5.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,4.0,8.0,70.0,25.0
