,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1,1.0,1.0,3.0,4.0,22.0,0.0,22.0,0.0,0.29136,0.17968,0.0,5.0
2,0.0,0.0,5.0,5.0,22.0,0.0,24.0,0.0,0.53616,0.436,0.0,5.0
3,0.0,0.0,5.0,5.0,15.0,0.0,15.0,0.0,0.4992,0.436,0.0,5.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,5.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,5.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,5.0
13,3.0,3.0,18.0,18.0,21.0,0.0,21.0,0.0,1.38576,1.32384,0.0,5.0
14,4.0,4.0,30.0,37.0,34.0,7.0,63.0,24.0,4.57648,2.28832,0.38095238095238093,5.0
15,0.0,0.0,31.0,41.0,32.0,4.0,117.0,79.0,9.91728,2.7904,0.6752136752136753,5.0
16,0.0,0.0,25.0,40.0,27.0,2.0,124.0,90.0,10.5168,2.3544,0.7258064516129032,5.0
17,0.0,0.0,28.0,37.0,34.0,8.0,115.0,84.0,10.2472,2.9648,0.7304347826086957,5.0
18,0.0,0.0,24.0,38.0,26.0,8.0,119.0,87.0,10.41264,2.2672,0.7310924369747899,5.0
19,0.0,0.0,21.0,38.0,22.0,5.0,110.0,78.0,9.53616,1.9184,0.7090909090909091,5.0
20,0.0,0.0,29.0,40.0,30.0,4.0,114.0,81.0,10.06832,2.616,0.7105263157894737,5.0
21,0.0,0.0,24.0,39.0,25.0,8.0,132.0,95.0,11.45792,2.18,0.7196969696969697,5.0
22,0.0,0.0,25.0,40.0,28.0,12.0,113.0,84.0,9.97888,2.4416,0.7433628318584071,5.0
23,0.0,0.0,30.0,40.0,32.0,3.0,120.0,78.0,10.33216,2.7904,0.65,5.0
24,0.0,0.0,23.0,40.0,25.0,8.0,120.0,90.0,10.67312,2.18,0.75,5.0
25,0.0,0.0,30.0,41.0,31.0,5.0,123.0,86.0,10.35744,2.7032,0.6991869918699187,5.0
26,0.0,0.0,21.0,36.0,21.0,8.0,121.0,89.0,10.3304,1.8312,0.7355371900826446,5.0
27,0.0,0.0,26.0,37.0,30.0,6.0,120.0,87.0,10.50432,2.616,0.725,5.0
28,0.0,0.0,34.0,40.0,37.0,5.0,115.0,72.0,10.16336,3.2264,0.6260869565217392,5.0
29,0.0,0.0,26.0,40.0,28.0,12.0,116.0,82.0,10.05936,2.4416,0.7068965517241379,5.0
30,0.0,0.0,27.0,39.0,30.0,9.0,123.0,87.0,10.85312,2.616,0.7073170731707317,5.0
31,0.0,0.0,26.0,40.0,26.0,6.0,119.0,79.0,10.41264,2.2672,0.6638655462184874,5.0
32,0.0,0.0,33.0,40.0,34.0,5.0,118.0,75.0,10.2472,2.9648,0.635593220338983,5.0
33,0.0,0.0,26.0,40.0,27.0,8.0,101.0,72.0,8.93136,2.3544,0.7128712871287128,5.0
34,0.0,0.0,33.0,31.0,33.0,10.0,113.0,63.0,8.79824,2.8776,0.5575221238938053,5.0
35,0.0,0.0,32.0,28.0,32.0,10.0,105.0,60.0,8.27392,2.7904,0.5714285714285714,5.0
36,0.0,0.0,41.0,26.0,46.0,2.0,72.0,14.0,4.992,3.7496,0.19444444444444445,5.0
37,1.0,1.0,31.0,30.0,35.0,2.0,72.0,26.0,4.9024,2.62128,0.3611111111111111,5.0
38,1.0,1.0,32.0,33.0,39.0,11.0,92.0,43.0,6.65488,2.70848,0.4673913043478261,5.0
39,0.0,0.0,35.0,35.0,38.0,15.0,87.0,40.0,6.704,3.052,0.45977011494252873,5.0
40,0.0,0.0,35.0,35.0,35.0,10.0,82.0,42.0,6.6936,3.052,0.5121951219512195,5.0
41,0.0,0.0,32.0,35.0,35.0,12.0,95.0,58.0,7.58672,2.7904,0.6105263157894737,5.0
42,0.0,0.0,34.0,35.0,34.0,14.0,80.0,46.0,6.9336,2.9648,0.575,5.0
43,0.0,0.0,31.0,31.0,32.0,15.0,94.0,62.0,8.32656,2.7904,0.6595744680851063,5.0
44,0.0,0.0,33.0,35.0,33.0,9.0,70.0,36.0,6.06048,2.8776,0.5142857142857142,5.0
45,0.0,0.0,35.0,34.0,35.0,10.0,83.0,48.0,6.79168,3.052,0.5783132530120482,5.0
46,1.0,1.0,33.0,38.0,37.0,14.0,111.0,69.0,8.4032,2.79568,0.6216216216216216,5.0
47,0.0,0.0,25.0,40.0,25.0,10.0,145.0,108.0,12.85312,2.18,0.7448275862068966,5.0
48,0.0,0.0,19.0,40.0,19.0,15.0,153.0,118.0,13.2824,1.6568,0.7712418300653595,5.0
49,0.0,0.0,23.0,40.0,25.0,7.0,134.0,96.0,11.54512,2.18,0.7164179104477612,5.0
50,0.0,0.0,19.0,42.0,25.0,4.0,153.0,116.0,12.47408,1.6568,0.7581699346405228,5.0
51,0.0,0.0,27.0,37.0,27.0,11.0,133.0,97.0,11.14304,2.3544,0.7293233082706767,5.0
52,0.0,0.0,24.0,37.0,24.0,4.0,131.0,97.0,11.544,2.0928,0.7404580152671756,5.0
53,0.0,0.0,22.0,38.0,23.0,8.0,147.0,109.0,12.58928,2.0056,0.7414965986394558,5.0
54,0.0,0.0,29.0,40.0,29.0,8.0,140.0,102.0,12.4216,2.5288,0.7285714285714285,5.0
55,0.0,0.0,22.0,40.0,22.0,7.0,139.0,106.0,12.15216,1.9184,0.762589928057554,5.0
56,0.0,0.0,15.0,40.0,15.0,7.0,148.0,115.0,12.84192,1.308,0.777027027027027,5.0
57,0.0,0.0,17.0,40.0,17.0,8.0,127.0,99.0,11.18736,1.4824,0.7795275590551181,5.0
58,0.0,0.0,26.0,40.0,26.0,2.0,140.0,97.0,12.06944,2.2672,0.6928571428571428,5.0
59,0.0,0.0,21.0,40.0,21.0,3.0,150.0,112.0,13.11024,1.8312,0.7466666666666667,5.0
60,0.0,0.0,16.0,37.0,16.0,10.0,151.0,118.0,12.85888,1.3952,0.7814569536423841,5.0
61,0.0,0.0,24.0,37.0,25.0,5.0,137.0,103.0,11.91504,2.18,0.7518248175182481,5.0
62,0.0,0.0,23.0,39.0,26.0,3.0,142.0,104.0,12.41824,2.2672,0.7323943661971831,5.0
63,0.0,0.0,20.0,40.0,20.0,3.0,147.0,107.0,12.3416,1.744,0.7278911564625851,5.0
64,0.0,0.0,42.0,32.0,50.0,9.0,107.0,47.0,8.13728,3.6624,0.4392523364485981,5.0
65,0.0,0.0,39.0,30.0,39.0,6.0,114.0,63.0,9.65392,3.4008,0.5526315789473685,5.0
66,1.0,1.0,32.0,38.0,33.0,10.0,120.0,75.0,9.92464,2.70848,0.625,5.0
67,0.0,0.0,44.0,35.0,44.0,8.0,96.0,47.0,8.08992,3.8368,0.4895833333333333,5.0
68,0.0,0.0,37.0,32.0,41.0,10.0,115.0,72.0,9.33744,3.3136,0.6260869565217392,5.0
69,0.0,0.0,35.0,33.0,35.0,11.0,95.0,57.0,7.75088,3.052,0.6,5.0
70,0.0,0.0,35.0,33.0,35.0,8.0,80.0,46.0,7.10912,3.052,0.575,5.0
71,0.0,0.0,35.0,35.0,35.0,9.0,64.0,29.0,5.62672,3.052,0.453125,5.0
72,0.0,0.0,34.0,35.0,34.0,11.0,80.0,45.0,7.01408,2.9648,0.5625,5.0
73,0.0,0.0,28.0,37.0,31.0,13.0,98.0,58.0,7.92064,2.4416,0.5918367346938775,5.0
74,1.0,1.0,39.0,36.0,42.0,8.0,83.0,45.0,6.14976,3.31888,0.5421686746987951,5.0
75,0.0,0.0,35.0,37.0,36.0,9.0,84.0,44.0,6.95264,3.052,0.5238095238095238,5.0
76,0.0,0.0,34.0,35.0,37.0,12.0,91.0,54.0,7.56336,2.9648,0.5934065934065934,5.0
77,1.0,1.0,37.0,37.0,41.0,11.0,113.0,72.0,9.50512,3.14448,0.6371681415929203,5.0
78,0.0,0.0,22.0,37.0,22.0,14.0,145.0,109.0,12.58816,1.9184,0.7517241379310344,5.0
79,0.0,0.0,22.0,39.0,22.0,8.0,141.0,102.0,12.23936,1.9184,0.723404255319149,5.0
80,0.0,0.0,23.0,40.0,23.0,4.0,149.0,115.0,13.02528,2.0056,0.7718120805369127,5.0
81,0.0,0.0,19.0,40.0,19.0,4.0,149.0,112.0,12.9336,1.6568,0.7516778523489933,5.0
82,0.0,0.0,24.0,40.0,24.0,11.0,126.0,92.0,11.0208,2.0928,0.7301587301587301,5.0
83,0.0,0.0,21.0,41.0,21.0,4.0,157.0,120.0,13.22912,1.8312,0.7643312101910829,5.0
84,0.0,0.0,20.0,40.0,20.0,6.0,143.0,108.0,12.4168,1.744,0.7552447552447552,5.0
85,0.0,0.0,24.0,37.0,25.0,4.0,148.0,116.0,13.02752,2.18,0.7837837837837838,5.0
86,0.0,0.0,12.0,37.0,12.0,5.0,153.0,125.0,13.44896,1.0464,0.8169934640522876,5.0
87,0.0,0.0,26.0,38.0,26.0,4.0,134.0,97.0,11.72064,2.2672,0.7238805970149254,5.0
88,0.0,0.0,23.0,40.0,23.0,8.0,135.0,99.0,11.80448,2.0056,0.7333333333333333,5.0
89,0.0,0.0,26.0,40.0,26.0,6.0,126.0,86.0,10.93584,2.2672,0.6825396825396826,5.0
90,0.0,0.0,22.0,40.0,22.0,5.0,137.0,99.0,11.89056,1.9184,0.7226277372262774,5.0
91,0.0,0.0,20.0,40.0,21.0,6.0,138.0,104.0,12.15104,1.8312,0.7536231884057971,5.0
92,0.0,0.0,21.0,40.0,21.0,2.0,139.0,104.0,12.06384,1.8312,0.7482014388489209,5.0
93,0.0,0.0,26.0,41.0,26.0,4.0,148.0,105.0,12.44992,2.2672,0.7094594594594594,5.0
94,0.0,0.0,22.0,36.0,22.0,5.0,148.0,115.0,12.85504,1.9184,0.777027027027027,5.0
95,0.0,0.0,23.0,38.0,23.0,3.0,137.0,99.0,11.97888,2.0056,0.7226277372262774,5.0
96,0.0,0.0,17.0,38.0,17.0,10.0,141.0,108.0,12.32096,1.4824,0.7659574468085106,5.0
97,0.0,0.0,20.0,40.0,21.0,2.0,148.0,113.0,13.11024,1.8312,0.7635135135135135,5.0
98,0.0,0.0,23.0,40.0,23.0,6.0,140.0,101.0,12.15328,2.0056,0.7214285714285714,5.0
99,0.0,0.0,22.0,40.0,22.0,5.0,134.0,99.0,11.80336,1.9184,0.7388059701492538,5.0
100,0.0,0.0,22.0,40.0,22.0,3.0,142.0,104.0,12.32656,1.9184,0.7323943661971831,5.0
101,0.0,0.0,19.0,40.0,19.0,4.0,150.0,117.0,13.1952,1.6568,0.78,5.0
102,0.0,0.0,20.0,39.0,21.0,6.0,139.0,101.0,12.15104,1.8312,0.7266187050359713,5.0
103,1.0,1.0,24.0,37.0,24.0,6.0,140.0,107.0,11.52544,2.01088,0.7642857142857142,5.0
104,0.0,0.0,16.0,45.0,20.0,7.0,169.0,135.0,14.77648,1.6568,0.7988165680473372,5.0
105,0.0,0.0,15.0,45.0,17.0,7.0,167.0,133.0,14.58816,1.4824,0.7964071856287425,5.0
106,0.0,0.0,19.0,44.0,23.0,3.0,155.0,120.0,13.63568,2.0056,0.7741935483870968,5.0
107,0.0,0.0,17.0,45.0,19.0,5.0,160.0,115.0,13.8056,1.6568,0.71875,5.0
108,0.0,0.0,13.0,45.0,14.0,6.0,164.0,129.0,14.4104,1.2208,0.7865853658536586,5.0
109,0.0,0.0,15.0,45.0,15.0,4.0,153.0,110.0,13.27792,1.308,0.7189542483660131,5.0
110,0.0,0.0,16.0,45.0,16.0,5.0,158.0,118.0,13.80224,1.3952,0.7468354430379747,5.0
111,0.0,0.0,20.0,41.0,21.0,7.0,156.0,114.0,13.72064,1.8312,0.7307692307692307,5.0
112,0.0,0.0,26.0,43.0,26.0,7.0,147.0,108.0,12.85424,2.2672,0.7346938775510204,5.0
113,0.0,0.0,13.0,43.0,13.0,9.0,154.0,117.0,13.36288,1.1336,0.7597402597402597,5.0
