,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
1,1.0,1.0,3.0,4.0,30.0,0.0,30.0,0.0,0.3304,0.17968,0.0,6.0
2,0.0,0.0,5.0,5.0,24.0,0.0,26.0,0.0,0.548,0.436,0.0,6.0
3,0.0,0.0,5.0,5.0,25.0,0.0,25.0,0.0,0.55008,0.436,0.0,6.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,6.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,6.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,6.0
13,5.0,5.0,26.0,26.0,31.0,0.0,32.0,1.0,2.03904,1.8576,0.03125,6.0
14,4.0,4.0,29.0,45.0,32.0,3.0,111.0,78.0,8.08064,2.20112,0.7027027027027027,6.0
15,3.0,3.0,20.0,53.0,23.0,1.0,187.0,163.0,15.45728,1.59072,0.8716577540106952,6.0
16,0.0,0.0,16.0,54.0,19.0,3.0,189.0,152.0,16.51408,1.57488,0.8042328042328042,6.0
17,0.0,0.0,14.0,52.0,16.0,5.0,180.0,144.0,15.63344,1.3952,0.8,6.0
18,0.0,0.0,24.0,52.0,24.0,2.0,172.0,130.0,14.8576,2.0928,0.7558139534883721,6.0
19,0.0,0.0,17.0,52.0,18.0,6.0,185.0,149.0,16.15888,1.5696,0.8054054054054054,6.0
20,0.0,0.0,24.0,55.0,24.0,3.0,179.0,138.0,15.7296,2.0928,0.770949720670391,6.0
21,0.0,0.0,17.0,54.0,20.0,4.0,198.0,160.0,17.20752,1.744,0.8080808080808081,6.0
22,0.0,0.0,15.0,55.0,16.0,3.0,185.0,145.0,16.15664,1.3952,0.7837837837837838,6.0
23,0.0,0.0,19.0,55.0,22.0,1.0,192.0,154.0,16.77376,1.9184,0.8020833333333334,6.0
24,1.0,1.0,26.0,59.0,29.0,2.0,176.0,130.0,14.91072,2.35968,0.7386363636363636,6.0
25,0.0,0.0,17.0,57.0,18.0,1.0,219.0,157.0,17.5384,1.5696,0.7168949771689498,6.0
