devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,17.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,4.0,8.0,40.0,17.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.4416,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,8.4,0.048761904761904756,0.436,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,9.375,0.04369066666666666,0.44288,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,15.0,0.0,5.0,0.0,8.0,0.051199999999999996,0.46096,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,11.4,0.035929824561403506,0.44848,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,14.571428571428571,0.028109803921568626,0.4416,0.436,0.0,2.0,10.0,40.0,17.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,22.5,0.014563555555555555,0.3488,0.3488,0.0,2.0,10.0,40.0,17.0,0.3488
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,12.923076923076923,0.03169523809523809,0.45536,0.436,0.0,4.0,8.0,40.0,17.0,0.436
0.0,0.0,5.0,5.0,17.0,0.0,5.0,0.0,14.823529411764707,0.027631746031746028,0.46656,0.436,0.0,2.0,10.0,40.0,17.0,0.436
1.0,1.0,9.0,9.0,15.0,0.0,9.0,0.0,16.0,0.046079999999999996,0.71648,0.70288,0.0,2.0,10.0,40.0,17.0,0.70288
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,27.0,0.030340740740740738,0.872,0.872,0.0,2.0,10.0,40.0,17.0,0.872
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,30.3,0.027036303630363034,0.872,0.7848,0.0,5.0,7.0,40.0,17.0,0.7848
0.0,0.0,10.0,9.0,15.0,0.0,9.0,0.0,24.0,0.03072,0.79728,0.872,0.0,3.0,9.0,40.0,17.0,0.872
1.0,1.0,13.0,13.0,14.0,0.0,13.0,0.0,25.285714285714285,0.042117062146892655,1.0528,1.05168,0.0,5.0,7.0,40.0,17.0,1.05168
2.0,2.0,23.0,25.0,25.0,0.0,24.0,0.0,14.76923076923077,0.13866666666666666,1.9312,1.84176,0.0,3.0,9.0,40.0,17.0,1.84176
1.0,1.0,29.0,27.0,30.0,0.0,28.0,0.0,17.17241379310345,0.12880192771084334,2.3608,2.44688,0.0,3.0,9.0,40.0,17.0,2.44688
0.0,0.0,30.0,30.0,33.0,0.0,37.0,7.0,15.0,0.16383999999999999,3.23328,2.616,0.1891891891891892,3.0,9.0,40.0,17.0,0.327
0.0,0.0,30.0,30.0,32.0,0.0,41.0,11.0,15.0,0.16383999999999999,3.59232,2.616,0.2682926829268293,3.0,9.0,40.0,17.0,0.218
2.0,2.0,38.0,38.0,48.0,0.0,44.0,9.0,12.610169491525424,0.24686107526881718,3.468,3.14976,0.20454545454545456,3.0,9.0,40.0,17.0,0.31497600000000003
3.0,3.0,51.0,52.0,56.0,0.0,68.0,16.0,14.219178082191782,0.2995841233140655,5.6928,4.20144,0.23529411764705882,4.0,8.0,40.0,17.0,0.2471435294117647
0.0,0.0,52.0,54.0,52.0,0.0,65.0,11.0,13.753846153846155,0.3216322147651006,5.668,4.5344,0.16923076923076924,5.0,7.0,40.0,17.0,0.37786666666666663
0.0,0.0,54.0,55.0,54.0,1.0,65.0,12.0,15.553846153846154,0.28967754698318493,5.668,4.7088,0.18461538461538463,4.0,8.0,40.0,17.0,0.3622153846153846
0.0,0.0,56.0,54.0,56.0,1.0,59.0,4.0,19.728813559322035,0.22422432989690724,5.1448,4.8832,0.06779661016949153,4.0,8.0,40.0,17.0,0.9766400000000001
1.0,1.0,58.0,56.0,59.0,1.0,65.0,8.0,17.772727272727273,0.25812132992327363,5.5872,4.97568,0.12307692307692308,4.0,8.0,40.0,17.0,0.5528533333333333
0.0,0.0,58.0,58.0,63.0,4.0,74.0,16.0,19.29113924050633,0.24629753280839897,6.46544,5.1448,0.21621621621621623,4.0,8.0,40.0,17.0,0.30263529411764706
0.0,0.0,59.0,60.0,61.0,1.0,63.0,3.0,23.16923076923077,0.2121434262948207,5.4992,5.1448,0.047619047619047616,5.0,7.0,40.0,17.0,1.2862
0.0,0.0,60.0,59.0,60.0,2.0,70.0,11.0,24.814285714285713,0.1947781232009211,6.104,5.232,0.15714285714285714,4.0,8.0,40.0,17.0,0.436
1.0,1.0,62.0,62.0,64.0,4.0,75.0,13.0,26.960526315789473,0.18838801366520255,6.4592,5.41168,0.17333333333333334,4.0,8.0,40.0,17.0,0.3865485714285714
2.0,2.0,70.0,73.0,72.0,6.0,93.0,22.0,24.6,0.24309593495934956,7.948,5.94016,0.23655913978494625,4.0,8.0,40.0,17.0,0.25826782608695653
0.0,0.0,67.0,73.0,67.0,6.0,125.0,52.0,23.592,0.2534825364530349,10.9,5.8424,0.416,4.0,8.0,40.0,17.0,0.11023396226415094
0.0,0.0,73.0,74.0,73.0,11.0,178.0,103.0,21.40449438202247,0.28321528608923885,15.5216,6.3656,0.5786516853932584,5.0,7.0,40.0,17.0,0.0612076923076923
