,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,throughput,goodThroughput,retransmissionsPerPacket,w
23,0.0,0.0,28.0,60.0,31.0,5.0,186.0,131.0,7.548387096774194,16.2192,2.7032,0.7043010752688172,2.0
24,1.0,1.0,16.0,65.0,19.0,4.0,213.0,164.0,7.485981308411215,18.16512,1.48768,0.7699530516431925,2.0
25,0.0,0.0,12.0,64.0,13.0,6.0,234.0,179.0,6.897435897435898,19.9952,1.1336,0.7649572649572649,2.0
26,0.0,0.0,17.0,59.0,20.0,4.0,210.0,157.0,6.79646017699115,18.19424,1.744,0.7476190476190476,2.0
27,0.0,0.0,49.0,36.0,49.0,0.0,87.0,34.0,8.016806722689076,7.67856,4.2728,0.39080459770114945,2.0
28,0.0,0.0,50.0,29.0,51.0,1.0,80.0,31.0,8.276785714285714,7.06816,4.4472,0.3875,2.0
29,0.0,0.0,40.0,30.0,41.0,0.0,54.0,17.0,8.790697674418604,4.80096,3.5752,0.3148148148148148,2.0
30,0.0,0.0,30.0,29.0,30.0,0.0,30.0,1.0,10.306451612903226,2.70816,2.616,0.03333333333333333,2.0
31,0.0,0.0,30.0,30.0,30.0,0.0,31.0,1.0,10.761904761904763,2.79536,2.616,0.03225806451612903,2.0
32,0.0,0.0,30.0,30.0,36.0,0.0,30.0,0.0,11.015625,2.7104,2.616,0.0,2.0
33,0.0,0.0,29.0,30.0,35.0,1.0,30.0,0.0,12.310344827586206,2.69632,2.5288,0.0,2.0
34,2.0,2.0,35.0,36.0,43.0,0.0,35.0,2.0,11.754098360655737,2.95984,2.88816,0.05714285714285714,2.0
35,0.0,0.0,38.0,39.0,38.0,0.0,41.0,3.0,14.631578947368421,3.62128,3.3136,0.07317073170731707,2.0
36,0.0,0.0,40.0,39.0,40.0,0.0,45.0,6.0,14.262295081967213,3.97008,3.488,0.13333333333333333,2.0
37,0.0,0.0,39.0,43.0,39.0,4.0,42.0,3.0,15.620689655172415,3.70848,3.4008,0.07142857142857142,2.0
38,2.0,2.0,47.0,47.0,60.0,2.0,50.0,5.0,14.384615384615385,4.2704,3.93456,0.1,2.0
39,1.0,1.0,55.0,56.0,61.0,6.0,64.0,9.0,15.4875,5.5416,4.71408,0.140625,2.0
40,1.0,1.0,36.0,61.0,38.0,14.0,150.0,102.0,10.754716981132075,12.53072,3.14448,0.68,2.0
41,0.0,0.0,19.0,60.0,20.0,7.0,175.0,136.0,7.540983606557377,15.28304,1.744,0.7771428571428571,2.0
42,0.0,0.0,25.0,58.0,26.0,4.0,169.0,127.0,7.3559322033898304,14.75984,2.2672,0.7514792899408284,2.0
43,0.0,0.0,29.0,57.0,30.0,1.0,171.0,128.0,7.072625698324022,14.93424,2.616,0.7485380116959064,2.0
44,0.0,0.0,19.0,56.0,23.0,3.0,161.0,127.0,7.420118343195266,14.06224,2.0056,0.7888198757763976,2.0
45,0.0,0.0,22.0,59.0,24.0,3.0,186.0,146.0,7.237113402061856,16.24224,2.0928,0.7849462365591398,2.0
46,0.0,0.0,23.0,59.0,23.0,11.0,150.0,113.0,7.518987341772152,13.10304,2.0056,0.7533333333333333,2.0
47,0.0,0.0,17.0,61.0,20.0,3.0,200.0,160.0,7.153846153846154,17.46304,1.744,0.8,2.0
48,0.0,0.0,14.0,60.0,14.0,5.0,196.0,157.0,7.823529411764706,17.11424,1.2208,0.8010204081632653,2.0
49,0.0,0.0,20.0,60.0,22.0,3.0,180.0,133.0,7.117021276595745,15.71904,1.9184,0.7388888888888889,2.0
50,0.0,0.0,25.0,60.0,26.0,2.0,192.0,135.0,7.08,16.76544,2.2672,0.703125,2.0
51,0.0,0.0,13.0,56.0,16.0,4.0,192.0,148.0,6.96,16.76544,1.3952,0.7708333333333334,2.0
52,0.0,0.0,25.0,57.0,28.0,3.0,177.0,124.0,7.714285714285714,15.4752,2.18,0.7005649717514124,2.0
53,0.0,0.0,21.0,57.0,24.0,3.0,162.0,119.0,7.265060240963855,14.13792,2.0928,0.7345679012345679,2.0
54,0.0,0.0,29.0,59.0,30.0,1.0,156.0,101.0,7.3875,13.61472,2.616,0.6474358974358975,2.0
55,0.0,0.0,18.0,59.0,26.0,5.0,182.0,131.0,7.283422459893048,15.88304,2.0056,0.7197802197802198,2.0
56,0.0,0.0,27.0,52.0,29.0,2.0,160.0,109.0,7.466292134831461,14.00704,2.5288,0.68125,2.0
57,1.0,1.0,34.0,24.0,38.0,0.0,35.0,1.0,10.52112676056338,3.07056,2.88288,0.02857142857142857,2.0
58,0.0,0.0,25.0,24.0,25.0,0.0,24.0,0.0,11.839285714285714,2.18496,2.18,0.0,2.0
59,0.0,0.0,24.0,24.0,27.0,1.0,26.0,2.0,11.440677966101696,2.36048,2.0928,0.07692307692307693,2.0
60,0.0,0.0,24.0,24.0,31.0,1.0,25.0,1.0,12.49090909090909,2.26608,2.0928,0.04,2.0
61,3.0,3.0,35.0,36.0,53.0,8.0,53.0,18.0,11.19767441860465,4.38064,2.80624,0.33962264150943394,2.0
62,0.0,0.0,31.0,39.0,31.0,8.0,114.0,75.0,9.142857142857142,9.97536,2.7032,0.6578947368421053,2.0
63,0.0,0.0,29.0,39.0,30.0,14.0,128.0,91.0,9.0,11.19616,2.616,0.7109375,2.0
64,0.0,0.0,27.0,39.0,30.0,9.0,117.0,81.0,8.46923076923077,10.23808,2.3544,0.6923076923076923,2.0
65,1.0,1.0,30.0,46.0,39.0,9.0,141.0,101.0,7.69811320754717,12.10144,2.70848,0.7163120567375887,2.0
66,0.0,0.0,31.0,49.0,39.0,4.0,136.0,104.0,7.568627450980392,11.43072,2.8776,0.7647058823529411,2.0
67,0.0,0.0,34.0,44.0,36.0,6.0,141.0,96.0,8.46808510638298,12.2952,3.1392,0.6808510638297872,2.0
68,0.0,0.0,27.0,42.0,30.0,9.0,136.0,99.0,7.544117647058823,11.8592,2.616,0.7279411764705882,2.0
69,0.0,0.0,24.0,44.0,26.0,4.0,166.0,128.0,7.156626506024097,14.4752,2.2672,0.7710843373493976,2.0
70,0.0,0.0,23.0,43.0,23.0,6.0,175.0,143.0,8.472527472527473,15.29136,2.0056,0.8171428571428572,2.0
71,0.0,0.0,19.0,48.0,30.0,3.0,165.0,131.0,7.0,14.26944,1.8312,0.793939393939394,2.0
72,0.0,0.0,14.0,44.0,15.0,6.0,202.0,165.0,6.728155339805825,16.56096,1.308,0.8168316831683168,2.0
73,0.0,0.0,21.0,45.0,22.0,8.0,172.0,134.0,7.568181818181818,15.00992,1.8312,0.7790697674418605,2.0
74,0.0,0.0,24.0,45.0,30.0,5.0,189.0,148.0,7.076923076923077,16.49488,2.0928,0.783068783068783,2.0
75,0.0,0.0,30.0,48.0,34.0,5.0,171.0,130.0,6.397790055248619,14.12416,2.7032,0.7602339181286549,2.0
76,0.0,0.0,21.0,44.0,22.0,7.0,172.0,133.0,6.370786516853933,14.03264,1.9184,0.7732558139534884,2.0
77,0.0,0.0,22.0,43.0,24.0,5.0,176.0,133.0,6.146739130434782,15.37024,2.0928,0.7556818181818182,2.0
78,0.0,0.0,21.0,44.0,21.0,6.0,173.0,131.0,6.082872928176796,15.10864,1.8312,0.7572254335260116,2.0
79,0.0,0.0,17.0,44.0,22.0,4.0,178.0,146.0,6.12565445026178,15.56688,1.6568,0.8202247191011236,2.0
80,0.0,0.0,34.0,44.0,40.0,8.0,147.0,105.0,6.191082802547771,12.85664,3.2264,0.7142857142857143,2.0
81,0.0,0.0,21.0,45.0,23.0,1.0,180.0,139.0,6.083333333333333,15.20448,2.0056,0.7722222222222223,2.0
82,0.0,0.0,19.0,45.0,20.0,2.0,183.0,140.0,6.147540983606557,15.87568,1.744,0.7650273224043715,2.0
83,0.0,0.0,14.0,45.0,17.0,5.0,181.0,144.0,6.165745856353591,15.7832,1.4824,0.7955801104972375,2.0
84,0.0,0.0,29.0,45.0,32.0,4.0,176.0,134.0,6.081967213114754,14.96896,2.7904,0.7613636363636364,2.0
85,1.0,1.0,19.0,51.0,22.0,1.0,207.0,170.0,6.125581395348838,17.59136,1.83648,0.821256038647343,2.0
86,0.0,0.0,25.0,50.0,27.0,5.0,173.0,129.0,6.138728323699422,14.92176,2.3544,0.7456647398843931,2.0
87,0.0,0.0,29.0,48.0,34.0,2.0,167.0,121.0,6.287425149700598,14.5624,2.9648,0.7245508982035929,2.0
88,0.0,0.0,26.0,49.0,29.0,4.0,173.0,125.0,6.3468208092485545,15.0856,2.5288,0.7225433526011561,2.0
89,0.0,0.0,18.0,49.0,21.0,2.0,181.0,144.0,6.414893617021277,15.81456,1.8312,0.7955801104972375,2.0
90,0.0,0.0,24.0,51.0,27.0,3.0,183.0,142.0,6.463917525773196,16.00048,2.3544,0.7759562841530054,2.0
91,1.0,1.0,23.0,42.0,40.0,1.0,95.0,64.0,6.86896551724138,8.3392,2.18528,0.6736842105263158,2.0
92,2.0,2.0,26.0,27.0,40.0,0.0,34.0,9.0,7.973684210526316,2.67264,2.10336,0.2647058823529412,2.0
93,0.0,0.0,30.0,30.0,34.0,6.0,64.0,35.0,8.352272727272727,5.64992,2.9648,0.546875,2.0
94,0.0,0.0,28.0,28.0,39.0,1.0,55.0,26.0,8.5125,4.86624,3.1392,0.4727272727272727,2.0
95,0.0,0.0,29.0,29.0,35.0,7.0,74.0,47.0,8.876288659793815,6.52384,3.052,0.6351351351351351,2.0
96,0.0,0.0,29.0,29.0,48.0,1.0,67.0,38.0,9.296703296703297,5.90448,3.1392,0.5671641791044776,2.0
97,4.0,4.0,32.0,43.0,55.0,14.0,92.0,71.0,8.652173913043478,7.09952,2.63712,0.7717391304347826,2.0
98,1.0,1.0,37.0,50.0,37.0,9.0,114.0,71.0,8.94915254237288,9.4608,3.14448,0.6228070175438597,2.0
99,0.0,0.0,31.0,50.0,32.0,10.0,132.0,92.0,8.977941176470589,11.35808,2.7032,0.696969696969697,2.0
100,0.0,0.0,33.0,50.0,33.0,10.0,133.0,96.0,7.791666666666667,11.64048,2.8776,0.7218045112781954,2.0
101,0.0,0.0,31.0,52.0,33.0,2.0,142.0,102.0,7.6438356164383565,12.39392,2.8776,0.7183098591549296,2.0
102,0.0,0.0,26.0,48.0,30.0,5.0,133.0,97.0,8.802919708029197,11.60912,2.616,0.7293233082706767,2.0
103,0.0,0.0,43.0,47.0,49.0,5.0,105.0,61.0,7.327433628318584,9.18528,4.0112,0.580952380952381,2.0
104,0.0,0.0,33.0,47.0,35.0,12.0,107.0,67.0,7.626168224299065,9.3304,3.052,0.6261682242990654,2.0
105,0.0,0.0,32.0,50.0,32.0,7.0,125.0,91.0,7.67910447761194,10.93712,2.7904,0.728,2.0
106,0.0,0.0,36.0,49.0,40.0,4.0,124.0,84.0,7.656716417910448,10.85104,3.2264,0.6774193548387096,2.0
107,0.0,0.0,21.0,51.0,26.0,2.0,170.0,130.0,7.411764705882353,14.25056,2.2672,0.7647058823529411,2.0
108,0.0,0.0,31.0,51.0,34.0,12.0,124.0,89.0,7.8320610687022905,10.27072,2.9648,0.717741935483871,2.0
109,0.0,0.0,27.0,50.0,31.0,6.0,148.0,104.0,7.621621621621622,12.9056,2.7032,0.7027027027027027,2.0
110,0.0,0.0,27.0,50.0,30.0,7.0,126.0,85.0,8.952380952380953,10.9872,2.616,0.6746031746031746,2.0
111,0.0,0.0,34.0,47.0,36.0,8.0,113.0,78.0,8.15,9.88496,3.1392,0.6902654867256637,2.0
112,0.0,0.0,39.0,47.0,40.0,7.0,123.0,73.0,7.878048780487805,10.7256,3.488,0.5934959349593496,2.0
113,0.0,0.0,30.0,49.0,36.0,7.0,131.0,90.0,6.6521739130434785,11.45456,3.1392,0.6870229007633588,2.0
114,0.0,0.0,28.0,50.0,30.0,6.0,133.0,92.0,6.744525547445256,11.60912,2.616,0.6917293233082706,2.0
115,0.0,0.0,28.0,50.0,29.0,6.0,149.0,107.0,7.176470588235294,13.00432,2.5288,0.7181208053691275,2.0
116,0.0,0.0,28.0,50.0,31.0,8.0,140.0,105.0,7.411764705882353,12.25664,2.7032,0.75,2.0
117,0.0,0.0,21.0,52.0,27.0,4.0,159.0,125.0,6.520231213872832,13.42304,2.0928,0.7861635220125787,2.0
118,0.0,0.0,23.0,52.0,30.0,6.0,158.0,120.0,6.6,13.08144,2.3544,0.759493670886076,2.0
119,0.0,0.0,27.0,49.0,31.0,8.0,155.0,115.0,6.943396226415095,13.11792,2.7032,0.7419354838709677,2.0
120,0.0,0.0,30.0,47.0,32.0,3.0,118.0,71.0,6.983606557377049,10.30112,2.7904,0.6016949152542372,2.0
121,0.0,0.0,26.0,46.0,27.0,12.0,141.0,99.0,7.448275862068965,12.30672,2.3544,0.7021276595744681,2.0
122,0.0,0.0,35.0,49.0,35.0,10.0,103.0,61.0,7.921052631578948,9.02448,3.052,0.5922330097087378,2.0
123,0.0,0.0,34.0,49.0,36.0,7.0,127.0,82.0,7.9465648854961835,11.08592,3.052,0.6456692913385826,2.0
124,0.0,0.0,33.0,50.0,34.0,7.0,130.0,82.0,8.014925373134329,11.34752,2.9648,0.6307692307692307,2.0
125,0.0,0.0,24.0,50.0,26.0,7.0,140.0,101.0,7.770833333333333,12.21952,2.2672,0.7214285714285714,2.0
126,0.0,0.0,26.0,51.0,31.0,8.0,128.0,90.0,8.181818181818182,11.17296,2.5288,0.703125,2.0
127,1.0,1.0,38.0,51.0,38.0,6.0,104.0,57.0,8.972972972972974,8.93632,3.23168,0.5480769230769231,2.0
128,0.0,0.0,28.0,49.0,28.0,9.0,131.0,85.0,7.5777777777777775,10.86128,2.4416,0.648854961832061,2.0
129,0.0,0.0,29.0,48.0,29.0,9.0,122.0,74.0,7.809523809523809,10.64992,2.5288,0.6065573770491803,2.0
130,0.0,0.0,34.0,48.0,34.0,6.0,114.0,68.0,8.161016949152541,9.95232,2.9648,0.5964912280701754,2.0
131,0.0,0.0,28.0,49.0,30.0,2.0,145.0,108.0,7.5576923076923075,12.68688,2.616,0.7448275862068966,2.0
132,0.0,0.0,41.0,49.0,42.0,7.0,112.0,67.0,7.951219512195122,9.80928,3.6624,0.5982142857142857,2.0
133,0.0,0.0,27.0,50.0,28.0,7.0,139.0,92.0,7.7622377622377625,12.13232,2.4416,0.6618705035971223,2.0
134,0.0,0.0,22.0,50.0,25.0,9.0,139.0,106.0,8.093959731543624,12.15904,1.9184,0.762589928057554,2.0
135,0.0,0.0,32.0,50.0,33.0,8.0,130.0,88.0,7.984615384615385,11.336,2.8776,0.676923076923077,2.0
136,0.0,0.0,32.0,50.0,32.0,7.0,125.0,87.0,6.895522388059701,10.93712,2.7904,0.696,2.0
137,0.0,0.0,23.0,47.0,26.0,8.0,150.0,109.0,6.3896103896103895,13.09152,2.2672,0.7266666666666667,2.0
138,0.0,0.0,36.0,47.0,36.0,6.0,127.0,79.0,6.458015267175573,11.08592,3.1392,0.6220472440944882,2.0
139,0.0,0.0,26.0,49.0,28.0,4.0,134.0,100.0,6.620689655172414,11.72768,2.4416,0.746268656716418,2.0
140,0.0,0.0,22.0,50.0,25.0,4.0,141.0,99.0,6.620689655172414,12.30672,2.18,0.7021276595744681,2.0
141,0.0,0.0,19.0,49.0,23.0,7.0,148.0,110.0,6.943396226415095,12.94848,1.9184,0.7432432432432432,2.0
142,0.0,0.0,29.0,50.0,29.0,4.0,145.0,95.0,7.006711409395973,12.65552,2.5288,0.6551724137931034,2.0
143,0.0,0.0,31.0,50.0,36.0,6.0,114.0,72.0,7.764705882352941,9.95344,2.8776,0.631578947368421,2.0
144,0.0,0.0,25.0,51.0,28.0,8.0,133.0,98.0,7.46,11.5824,2.18,0.7368421052631579,2.0
145,0.0,0.0,27.0,48.0,30.0,4.0,156.0,112.0,7.2375,13.61472,2.616,0.717948717948718,2.0
146,0.0,0.0,28.0,48.0,30.0,10.0,133.0,85.0,7.751824817518248,11.60912,2.616,0.6390977443609023,2.0
147,0.0,0.0,33.0,48.0,33.0,4.0,122.0,74.0,7.904761904761905,10.64992,2.8776,0.6065573770491803,2.0
148,0.0,0.0,36.0,49.0,37.0,6.0,130.0,80.0,7.858208955223881,11.34752,3.2264,0.6153846153846154,2.0
149,0.0,0.0,33.0,49.0,34.0,11.0,113.0,75.0,8.080645161290322,9.89648,2.9648,0.6637168141592921,2.0
150,0.0,0.0,26.0,50.0,26.0,11.0,132.0,92.0,8.691176470588236,11.52192,2.2672,0.696969696969697,2.0
151,0.0,0.0,30.0,50.0,30.0,2.0,123.0,75.0,7.653543307086614,10.73712,2.616,0.6097560975609756,2.0
152,0.0,0.0,39.0,50.0,39.0,10.0,123.0,75.0,9.543307086614174,10.73712,3.4008,0.6097560975609756,2.0
153,0.0,0.0,37.0,49.0,43.0,6.0,132.0,82.0,6.656934306569343,11.52304,3.488,0.6212121212121212,2.0
154,0.0,0.0,34.0,48.0,36.0,2.0,127.0,89.0,6.591549295774648,11.1384,3.052,0.7007874015748031,2.0
155,0.0,0.0,25.0,47.0,28.0,8.0,134.0,89.0,7.086956521739131,11.69632,2.4416,0.664179104477612,2.0
156,0.0,0.0,31.0,49.0,31.0,6.0,123.0,79.0,7.275590551181103,10.73712,2.7032,0.6422764227642277,2.0
157,0.0,0.0,33.0,50.0,38.0,4.0,124.0,79.0,7.640625,10.82432,3.3136,0.6370967741935484,2.0
158,0.0,0.0,32.0,49.0,34.0,4.0,123.0,79.0,7.700787401574803,10.73712,2.9648,0.6422764227642277,2.0
159,0.0,0.0,41.0,50.0,41.0,5.0,104.0,66.0,8.360655737704919,9.14304,3.5752,0.6346153846153846,2.0
160,0.0,0.0,24.0,50.0,25.0,5.0,147.0,104.0,8.165562913907285,12.82992,2.18,0.7074829931972789,2.0
161,0.0,0.0,31.0,50.0,31.0,8.0,137.0,91.0,7.914893617021277,11.95792,2.7032,0.6642335766423357,2.0
162,0.0,0.0,32.0,47.0,34.0,6.0,133.0,89.0,7.664233576642336,11.60912,2.9648,0.6691729323308271,2.0
163,0.0,0.0,35.0,47.0,36.0,9.0,107.0,62.0,7.945945945945946,9.34192,3.052,0.5794392523364486,2.0
164,0.0,0.0,30.0,50.0,32.0,10.0,114.0,86.0,8.014925373134329,10.0208,2.7032,0.7543859649122807,2.0
165,0.0,0.0,21.0,49.0,21.0,7.0,154.0,114.0,8.074074074074074,13.45184,1.8312,0.7402597402597403,2.0
166,0.0,0.0,33.0,49.0,35.0,4.0,129.0,82.0,7.532846715328467,11.27184,2.9648,0.6356589147286822,2.0
167,0.0,0.0,24.0,50.0,25.0,7.0,139.0,96.0,8.673469387755102,12.14384,2.0928,0.6906474820143885,2.0
168,0.0,0.0,36.0,50.0,37.0,4.0,131.0,83.0,8.028776978417266,11.44624,3.2264,0.6335877862595419,2.0
169,0.0,0.0,18.0,50.0,20.0,5.0,166.0,136.0,6.797872340425532,14.56096,1.744,0.8192771084337349,2.0
170,0.0,0.0,30.0,49.0,31.0,8.0,145.0,99.0,7.176470588235294,12.66704,2.7032,0.6827586206896552,2.0
171,0.0,0.0,25.0,47.0,27.0,7.0,126.0,83.0,6.537313432835821,11.01024,2.3544,0.6587301587301587,2.0
172,0.0,0.0,16.0,46.0,19.0,5.0,159.0,118.0,6.754491017964072,13.88784,1.6568,0.7421383647798742,2.0
173,0.0,0.0,25.0,50.0,27.0,9.0,142.0,102.0,7.12,12.40544,2.3544,0.7183098591549296,2.0
174,0.0,0.0,23.0,51.0,24.0,0.0,167.0,134.0,6.476190476190476,14.64816,2.0928,0.8023952095808383,2.0
175,0.0,0.0,23.0,49.0,23.0,8.0,148.0,106.0,7.423076923076923,12.92864,2.0056,0.7162162162162162,2.0
176,0.0,0.0,33.0,50.0,33.0,6.0,131.0,86.0,6.388489208633094,11.44624,2.8776,0.6564885496183206,2.0
177,0.0,0.0,31.0,50.0,35.0,9.0,120.0,81.0,6.246268656716418,10.51376,2.7904,0.675,2.0
178,0.0,0.0,25.0,50.0,29.0,6.0,130.0,85.0,6.537313432835821,11.34752,2.3544,0.6538461538461539,2.0
179,0.0,0.0,34.0,47.0,34.0,7.0,127.0,88.0,6.260869565217392,11.11728,2.9648,0.6929133858267716,2.0
180,0.0,0.0,32.0,47.0,34.0,13.0,117.0,73.0,6.24793388429752,10.21392,2.9648,0.6239316239316239,2.0
181,0.0,0.0,23.0,48.0,24.0,4.0,162.0,122.0,6.216867469879518,14.13792,2.0928,0.7530864197530864,2.0
182,0.0,0.0,21.0,49.0,21.0,6.0,145.0,109.0,6.230769230769231,12.68688,1.8312,0.7517241379310344,2.0
183,0.0,0.0,27.0,49.0,28.0,6.0,127.0,87.0,6.366412213740458,11.08592,2.4416,0.6850393700787402,2.0
184,0.0,0.0,29.0,52.0,30.0,8.0,123.0,81.0,6.156716417910448,10.76848,2.616,0.6585365853658537,2.0
185,0.0,0.0,30.0,50.0,37.0,6.0,143.0,94.0,6.101351351351352,12.48224,2.9648,0.6573426573426573,2.0
186,0.0,0.0,28.0,51.0,33.0,8.0,146.0,103.0,6.1568627450980395,12.18288,2.616,0.7054794520547946,2.0
187,0.0,0.0,26.0,48.0,26.0,4.0,123.0,87.0,6.217391304347826,10.78,2.2672,0.7073170731707317,2.0
188,0.0,0.0,31.0,39.0,36.0,8.0,108.0,69.0,6.192,9.4648,2.7032,0.6388888888888888,2.0
189,0.0,0.0,17.0,38.0,28.0,8.0,143.0,105.0,6.094936708860759,12.26544,1.6568,0.7342657342657343,2.0
190,0.0,0.0,27.0,42.0,43.0,13.0,132.0,90.0,6.229166666666667,10.71936,2.7032,0.6818181818181818,2.0
191,0.0,0.0,16.0,40.0,19.0,4.0,158.0,120.0,6.091463414634147,13.71296,1.6568,0.759493670886076,2.0
192,1.0,1.0,36.0,36.0,39.0,7.0,114.0,71.0,6.165354330708661,9.6488,3.23168,0.6228070175438597,2.0
193,0.0,0.0,22.0,35.0,25.0,4.0,150.0,117.0,6.222222222222222,13.11456,2.0056,0.78,2.0
194,0.0,0.0,33.0,35.0,37.0,7.0,101.0,67.0,6.24793388429752,8.87424,2.9648,0.6633663366336634,2.0
195,0.0,0.0,35.0,35.0,39.0,4.0,109.0,75.0,6.344262295081967,9.55024,3.4008,0.6880733944954128,2.0
196,1.0,1.0,26.0,40.0,29.0,14.0,132.0,92.0,6.212765957446808,11.45264,2.35968,0.696969696969697,2.0
197,0.0,0.0,24.0,38.0,26.0,3.0,168.0,131.0,6.204545454545454,14.67264,2.2672,0.7797619047619048,2.0
198,0.0,0.0,21.0,40.0,30.0,9.0,156.0,116.0,6.2155688622754495,13.62992,1.8312,0.7435897435897436,2.0
199,0.0,0.0,19.0,42.0,22.0,7.0,177.0,146.0,6.157068062827225,14.25216,1.744,0.8248587570621468,2.0
200,0.0,0.0,29.0,42.0,34.0,6.0,151.0,114.0,6.294478527607362,11.81232,2.79568,0.7549668874172185,2.0
201,0.0,0.0,19.0,40.0,20.0,5.0,171.0,134.0,6.3428571428571425,14.8408,1.744,0.783625730994152,2.0
202,0.0,0.0,17.0,40.0,18.0,6.0,171.0,135.0,6.445714285714286,14.92272,1.5696,0.7894736842105263,2.0
203,0.0,0.0,21.0,40.0,24.0,10.0,154.0,118.0,6.6835443037974684,13.44032,2.0928,0.7662337662337663,2.0
204,0.0,0.0,24.0,40.0,26.0,11.0,148.0,118.0,6.716981132075472,12.94848,2.2672,0.7972972972972973,2.0
205,0.0,0.0,24.0,36.0,28.0,8.0,158.0,118.0,6.296296296296297,13.78912,2.3544,0.7468354430379747,2.0
206,0.0,0.0,28.0,38.0,29.0,4.0,137.0,100.0,6.468085106382978,11.95792,2.5288,0.7299270072992701,2.0
207,0.0,0.0,24.0,40.0,31.0,7.0,145.0,106.0,6.596026490066225,12.65808,2.18,0.7310344827586207,2.0
208,1.0,1.0,27.0,45.0,28.0,7.0,138.0,97.0,6.733812949640288,11.9528,2.27248,0.7028985507246377,2.0
209,1.0,1.0,21.0,54.0,22.0,5.0,199.0,156.0,6.75,15.79744,1.83648,0.7839195979899497,2.0
210,0.0,0.0,15.0,52.0,16.0,6.0,212.0,171.0,6.764150943396227,17.42144,1.3952,0.8066037735849056,2.0
211,0.0,0.0,24.0,50.0,25.0,5.0,164.0,125.0,7.280487804878049,14.21888,2.09808,0.7621951219512195,2.0
212,0.0,0.0,24.0,50.0,26.0,4.0,164.0,126.0,8.085365853658537,14.3008,2.2672,0.7682926829268293,2.0
213,0.0,0.0,19.0,47.0,20.0,4.0,204.0,162.0,7.5,17.7888,1.744,0.7941176470588235,2.0
214,0.0,0.0,17.0,47.0,18.0,5.0,189.0,148.0,6.380952380952381,16.4808,1.5696,0.783068783068783,2.0
215,0.0,0.0,23.0,48.0,26.0,7.0,176.0,136.0,6.613636363636363,15.3472,2.2672,0.7727272727272727,2.0
216,0.0,0.0,22.0,49.0,27.0,5.0,197.0,149.0,6.152284263959391,17.1784,2.3544,0.7563451776649747,2.0
