,devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,throughput,goodThroughput,retransmissionsPerPacket,w
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1,1.0,1.0,3.0,4.0,22.0,0.0,22.0,0.0,0.29136,0.17968,0.0,2.0
2,0.0,0.0,5.0,5.0,24.0,0.0,25.0,0.0,0.544,0.436,0.0,2.0
3,0.0,0.0,5.0,5.0,12.0,0.0,12.0,0.0,0.4856,0.436,0.0,2.0
4,0.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,0.46016,0.436,0.0,2.0
5,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
6,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
7,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
8,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
9,0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.36,0.3488,0.0,2.0
10,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
11,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
12,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.44832,0.436,0.0,2.0
13,3.0,3.0,18.0,18.0,21.0,0.0,21.0,0.0,1.38576,1.32384,0.0,2.0
14,4.0,4.0,34.0,37.0,38.0,3.0,55.0,12.0,3.62704,2.63712,0.21818181818181817,2.0
15,0.0,0.0,31.0,41.0,31.0,7.0,114.0,76.0,9.56736,2.7032,0.6666666666666666,2.0
16,0.0,0.0,28.0,40.0,28.0,4.0,116.0,87.0,9.99472,2.4416,0.75,2.0
17,0.0,0.0,22.0,37.0,25.0,5.0,119.0,84.0,10.32432,2.18,0.7058823529411765,2.0
18,0.0,0.0,29.0,38.0,31.0,9.0,99.0,68.0,8.84864,2.7032,0.6868686868686869,2.0
19,0.0,0.0,32.0,38.0,35.0,3.0,116.0,77.0,10.07392,3.052,0.6637931034482759,2.0
20,0.0,0.0,27.0,40.0,27.0,2.0,121.0,86.0,10.50096,2.3544,0.7107438016528925,2.0
21,0.0,0.0,20.0,39.0,22.0,3.0,120.0,90.0,10.49536,1.9184,0.75,2.0
22,0.0,0.0,25.0,40.0,28.0,3.0,119.0,90.0,10.50208,2.4416,0.7563025210084033,2.0
23,0.0,0.0,26.0,40.0,28.0,5.0,119.0,86.0,10.50208,2.4416,0.7226890756302521,2.0
24,0.0,0.0,24.0,40.0,26.0,10.0,111.0,76.0,9.54064,2.2672,0.6846846846846847,2.0
25,0.0,0.0,29.0,41.0,29.0,4.0,122.0,86.0,10.3552,2.5288,0.7049180327868853,2.0
26,0.0,0.0,27.0,36.0,27.0,5.0,116.0,83.0,10.07552,2.3544,0.7155172413793104,2.0
27,0.0,0.0,29.0,37.0,30.0,5.0,108.0,70.0,9.37072,2.616,0.6481481481481481,2.0
28,0.0,0.0,29.0,40.0,31.0,6.0,119.0,81.0,10.41824,2.7032,0.680672268907563,2.0
29,0.0,0.0,29.0,40.0,29.0,3.0,110.0,74.0,9.7184,2.5288,0.6727272727272727,2.0
30,0.0,0.0,23.0,39.0,23.0,5.0,113.0,80.0,9.87936,2.0056,0.7079646017699115,2.0
31,0.0,0.0,29.0,40.0,30.0,3.0,116.0,75.0,10.06832,2.616,0.646551724137931,2.0
32,0.0,0.0,22.0,40.0,24.0,5.0,124.0,93.0,10.9336,2.0928,0.75,2.0
33,0.0,0.0,27.0,40.0,29.0,4.0,122.0,85.0,10.6776,2.5288,0.6967213114754098,2.0
34,0.0,0.0,17.0,37.0,19.0,10.0,135.0,104.0,11.8872,1.6568,0.7703703703703704,2.0
35,0.0,0.0,30.0,39.0,31.0,11.0,124.0,84.0,10.35744,2.7032,0.6774193548387096,2.0
