devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retrans_ratio
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,15.0,0.0
1.0,1.0,3.0,4.0,12.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.20016,0.17968,0.0,3.0,9.0,70.0,15.0,0.17968
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,7.285714285714286,0.05621960784313725,0.4416,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.2,0.04015686274509803,0.436,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,13.2,0.03103030303030303,0.436,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,11.0,0.0,5.0,0.0,11.454545454545455,0.03575873015873015,0.44976,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,12.0,0.0,5.0,0.0,13.5,0.030340740740740738,0.45408,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,25.714285714285715,0.015928888888888885,0.4416,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,43.2,0.009481481481481481,0.436,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,4.0,4.0,12.0,0.0,4.0,0.0,20.5,0.015984390243902438,0.36816,0.3488,0.0,6.0,6.0,70.0,15.0,0.3488
0.0,0.0,5.0,5.0,20.0,0.0,5.0,0.0,18.0,0.022755555555555553,0.47344,0.436,0.0,6.0,6.0,70.0,15.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,40.285714285714285,0.010167375886524822,0.4416,0.436,0.0,6.0,6.0,70.0,15.0,0.436
1.0,1.0,9.0,9.0,10.0,0.0,9.0,0.0,30.0,0.024575999999999997,0.704,0.70288,0.0,6.0,6.0,70.0,15.0,0.70288
0.0,0.0,10.0,10.0,15.0,0.0,10.0,0.0,22.4,0.03657142857142857,0.88448,0.872,0.0,4.0,8.0,70.0,15.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,31.5,0.026006349206349203,0.872,0.872,0.0,4.0,8.0,70.0,15.0,0.872
0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,32.7,0.025051987767584095,0.872,0.872,0.0,4.0,8.0,70.0,15.0,0.872
2.0,2.0,17.0,17.0,19.0,0.0,17.0,0.0,20.526315789473685,0.0678465641025641,1.3208,1.31856,0.0,4.0,8.0,70.0,15.0,1.31856
1.0,1.0,22.0,24.0,26.0,0.0,24.0,1.0,15.75,0.12483047619047619,1.93696,1.83648,0.041666666666666664,6.0,6.0,70.0,15.0,0.91824
0.0,0.0,24.0,23.0,31.0,1.0,25.0,1.0,17.53125,0.10747436720142602,2.19808,2.0928,0.04,6.0,6.0,70.0,15.0,1.0464
1.0,1.0,27.0,26.0,28.0,1.0,27.0,1.0,19.607142857142858,0.10862979963570125,2.2736,2.27248,0.037037037037037035,4.0,8.0,70.0,15.0,1.13624
2.0,2.0,34.0,36.0,36.0,0.0,37.0,1.0,17.615384615384617,0.1674172925764192,3.0648,2.80096,0.02702702702702703,4.0,8.0,70.0,15.0,1.40048
2.0,2.0,49.0,50.0,51.0,6.0,70.0,20.0,15.333333333333334,0.2671304347826087,5.9424,4.10896,0.2857142857142857,6.0,6.0,70.0,15.0,0.1956647619047619
0.0,0.0,39.0,49.0,39.0,16.0,127.0,81.0,12.73228346456693,0.31526787878787876,11.0744,3.4008,0.6377952755905512,6.0,6.0,70.0,15.0,0.041473170731707316
0.0,0.0,19.0,46.0,20.0,6.0,202.0,159.0,8.426470588235293,0.44720027923211175,17.62016,1.744,0.7871287128712872,6.0,6.0,70.0,15.0,0.0109
0.0,0.0,18.0,51.0,18.0,3.0,236.0,191.0,7.25,0.5762648275862069,20.01728,1.5696,0.809322033898305,6.0,6.0,70.0,15.0,0.008175
0.0,0.0,23.0,50.0,25.0,3.0,209.0,164.0,7.267605633802817,0.563596899224806,18.23632,2.0928,0.784688995215311,5.0,7.0,70.0,15.0,0.012683636363636364
0.0,0.0,16.0,49.0,16.0,5.0,199.0,160.0,7.078817733990148,0.5670551426583159,17.36432,1.3952,0.8040201005025126,2.0,10.0,70.0,15.0,0.00866583850931677
0.0,0.0,14.0,48.0,14.0,1.0,222.0,180.0,7.128318584070796,0.5516251769087523,19.36992,1.2208,0.8108108108108109,2.0,10.0,70.0,15.0,0.00674475138121547
1.0,1.0,20.0,54.0,25.0,2.0,233.0,192.0,7.032786885245901,0.6290081118881119,19.944,1.74928,0.8240343347639485,3.0,9.0,70.0,15.0,0.00906362694300518
0.0,0.0,22.0,54.0,22.0,5.0,234.0,185.0,7.097872340425532,0.6232402877697841,19.83584,1.9184,0.7905982905982906,4.0,8.0,70.0,15.0,0.010313978494623656
0.0,0.0,14.0,55.0,16.0,4.0,256.0,209.0,7.01953125,0.6418662214802447,22.3232,1.3952,0.81640625,3.0,9.0,70.0,15.0,0.006643809523809524
0.0,0.0,50.0,43.0,60.0,2.0,123.0,75.0,7.82,0.4504552429667519,10.81088,4.4472,0.6097560975609756,3.0,9.0,70.0,15.0,0.05851578947368421
0.0,0.0,41.0,35.0,46.0,4.0,88.0,46.0,8.73,0.3284306987399771,7.70496,3.5752,0.5227272727272727,2.0,10.0,70.0,15.0,0.07606808510638298
1.0,1.0,54.0,38.0,60.0,3.0,86.0,33.0,8.96808510638298,0.347115349940688,7.44,4.80128,0.38372093023255816,4.0,8.0,70.0,15.0,0.14121411764705882
2.0,2.0,47.0,45.0,56.0,0.0,56.0,10.0,10.921875,0.33752446351931326,4.73568,4.02176,0.17857142857142858,5.0,7.0,70.0,15.0,0.3656145454545454
0.0,0.0,49.0,48.0,49.0,0.0,49.0,0.0,13.408163265306122,0.2932661187214612,4.2728,4.2728,0.0,6.0,6.0,70.0,15.0,4.2728
1.0,1.0,51.0,50.0,58.0,1.0,56.0,12.0,12.826086956521738,0.3193491525423729,4.84368,4.36528,0.21428571428571427,5.0,7.0,70.0,15.0,0.3357907692307692
1.0,1.0,19.0,62.0,20.0,10.0,239.0,188.0,7.85,0.6470114649681528,20.51424,1.57488,0.7866108786610879,2.0,10.0,70.0,15.0,0.008332698412698413
0.0,0.0,16.0,58.0,16.0,4.0,264.0,224.0,7.217712177121771,0.6582916973415133,23.05216,1.3952,0.8484848484848485,5.0,7.0,70.0,15.0,0.006200888888888889
1.0,1.0,16.0,66.0,17.0,6.0,276.0,226.0,7.161290322580645,0.7549924324324323,23.58256,1.31328,0.8188405797101449,2.0,10.0,70.0,15.0,0.005785374449339207
0.0,0.0,14.0,61.0,14.0,6.0,278.0,228.0,7.0,0.7138742857142856,24.25312,1.2208,0.8201438848920863,5.0,7.0,70.0,15.0,0.005331004366812228
0.0,0.0,19.0,66.0,19.0,2.0,265.0,215.0,6.989010989010989,0.7736030188679245,23.13104,1.6568,0.8113207547169812,2.0,10.0,70.0,15.0,0.007670370370370371
0.0,0.0,24.0,57.0,24.0,6.0,207.0,159.0,7.342465753424658,0.6359498507462686,18.08496,2.0928,0.7681159420289855,2.0,10.0,70.0,15.0,0.01308
0.0,0.0,25.0,54.0,26.0,8.0,193.0,156.0,7.055555555555555,0.6269782677165354,16.90704,2.18,0.8082901554404145,5.0,7.0,70.0,15.0,0.013885350318471339
0.0,0.0,31.0,52.0,31.0,4.0,185.0,134.0,7.492537313432836,0.5685443824701194,16.17808,2.7032,0.7243243243243244,3.0,9.0,70.0,15.0,0.020023703703703703
0.0,0.0,18.0,54.0,18.0,4.0,223.0,179.0,7.2803347280334725,0.6076204137931034,19.49168,1.5696,0.8026905829596412,3.0,9.0,70.0,15.0,0.00872
