devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas,goodput_retransmissions
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,40.0,9.0,0.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,6.0,6.0,40.0,9.0,0.17968
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,7.125,0.057487719298245615,0.44288,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,8.142857142857142,0.05030175438596492,0.4416,0.436,0.0,2.0,10.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,10.8,0.037925925925925925,0.436,0.436,0.0,2.0,10.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,14.4,0.02844444444444444,0.436,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,13.0,0.0,5.0,0.0,10.615384615384615,0.03858550724637681,0.45536,0.436,0.0,2.0,10.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,7.0,0.0,5.0,0.0,14.571428571428571,0.028109803921568626,0.4416,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,20.4,0.020078431372549017,0.436,0.436,0.0,2.0,10.0,40.0,9.0,0.436
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,24.0,0.013653333333333333,0.3488,0.3488,0.0,6.0,6.0,40.0,9.0,0.3488
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,25.8,0.015875968992248062,0.44848,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,51.6,0.007937984496124031,0.436,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,6.0,6.0,40.0,9.0,0.436
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.44288,0.436,0.0,6.0,6.0,40.0,9.0,0.436
1.0,1.0,7.0,7.0,13.0,0.0,7.0,0.0,24.46153846153846,0.02344251572327044,0.54208,0.52848,0.0,6.0,6.0,40.0,9.0,0.52848
0.0,0.0,10.0,10.0,12.0,0.0,10.0,0.0,26.0,0.031507692307692306,0.8776,0.872,0.0,2.0,10.0,40.0,9.0,0.872
0.0,0.0,9.0,10.0,9.0,0.0,10.0,0.0,30.0,0.027306666666666667,0.872,0.7848,0.0,5.0,7.0,40.0,9.0,0.7848
0.0,0.0,9.0,9.0,9.0,0.0,9.0,0.0,28.333333333333332,0.02602164705882353,0.7848,0.7848,0.0,2.0,10.0,40.0,9.0,0.7848
2.0,2.0,19.0,19.0,21.0,0.0,19.0,0.0,18.0,0.0864711111111111,1.4952,1.49296,0.0,2.0,10.0,40.0,9.0,1.49296
0.0,0.0,20.0,19.0,20.0,0.0,19.0,0.0,20.05263157894737,0.07761973753280839,1.6568,1.744,0.0,2.0,10.0,40.0,9.0,1.744
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.85,0.07858033573141487,1.744,1.744,0.0,2.0,10.0,40.0,9.0,1.744
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,21.9,0.07481278538812784,1.744,1.744,0.0,2.0,10.0,40.0,9.0,1.744
0.0,0.0,19.0,19.0,24.0,0.0,19.0,0.0,20.625,0.07546569696969697,1.66928,1.6568,0.0,2.0,10.0,40.0,9.0,1.6568
1.0,1.0,25.0,25.0,30.0,1.0,26.0,1.0,18.0,0.11377777777777778,2.19904,2.09808,0.038461538461538464,2.0,10.0,40.0,9.0,1.04904
0.0,0.0,25.0,25.0,27.0,0.0,25.0,0.0,21.88888888888889,0.09356345177664975,2.1856,2.18,0.0,2.0,10.0,40.0,9.0,2.18
0.0,0.0,24.0,24.0,24.0,0.0,24.0,0.0,23.875,0.0823489005235602,2.0928,2.0928,0.0,2.0,10.0,40.0,9.0,2.0928
1.0,1.0,27.0,27.0,28.0,0.0,27.0,0.0,24.642857142857142,0.08975582608695652,2.2736,2.27248,0.0,2.0,10.0,40.0,9.0,2.27248
1.0,1.0,32.0,32.0,33.0,0.0,32.0,0.0,24.0,0.10922666666666667,2.7096,2.70848,0.0,2.0,10.0,40.0,9.0,2.70848
0.0,0.0,35.0,35.0,35.0,0.0,35.0,0.0,27.085714285714285,0.10585654008438819,3.052,3.052,0.0,2.0,10.0,40.0,9.0,3.052
0.0,0.0,34.0,35.0,34.0,0.0,34.0,0.0,30.61764705882353,0.09364534101825167,2.9648,2.9648,0.0,2.0,10.0,40.0,9.0,2.9648
0.0,0.0,34.0,33.0,34.0,2.0,36.0,2.0,34.25,0.07893021897810218,3.1392,2.9648,0.05555555555555555,2.0,10.0,40.0,9.0,0.9882666666666666
0.0,0.0,34.0,34.0,34.0,0.0,34.0,0.0,34.23529411764706,0.08135697594501717,2.9648,2.9648,0.0,2.0,10.0,40.0,9.0,2.9648
0.0,0.0,35.0,35.0,35.0,0.0,35.0,0.0,36.17142857142857,0.07926698262243287,3.052,3.052,0.0,2.0,10.0,40.0,9.0,3.052
0.0,0.0,35.0,35.0,35.0,2.0,37.0,2.0,40.37837837837838,0.07100829986613119,3.2264,3.052,0.05405405405405406,2.0,10.0,40.0,9.0,1.0173333333333334
0.0,0.0,33.0,33.0,33.0,0.0,33.0,0.0,41.09090909090909,0.06578973451327433,2.8776,2.8776,0.0,2.0,10.0,40.0,9.0,2.8776
1.0,1.0,39.0,39.0,40.0,6.0,45.0,6.0,36.65217391304348,0.08716754448398577,3.8432,3.31888,0.13333333333333333,2.0,10.0,40.0,9.0,0.4741257142857143
1.0,1.0,44.0,44.0,45.0,0.0,44.0,0.0,32.46666666666667,0.11102094455852156,3.756,3.75488,0.0,2.0,10.0,40.0,9.0,3.75488
0.0,0.0,45.0,45.0,45.0,3.0,48.0,3.0,36.75,0.10031020408163265,4.1856,3.924,0.0625,2.0,10.0,40.0,9.0,0.981
