devrx_packets,devtxAP_packets,devrxAP_packets,devtx_packets,phyrx0k_packets,phyrxerrortrace_packets,phytx_packets,retransmissions,avg_datarate,ocupacion,throughput,goodThroughput,retransmissionsPerPacket,w,c,tam_red,num_stas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,70.0,21.0
1.0,1.0,3.0,4.0,9.0,0.0,3.0,0.0,6.0,0.05461333333333333,0.19328,0.17968,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,6.0,0.06826666666666666,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,7.2,0.05688888888888888,0.44848,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,11.4,0.035929824561403506,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,9.0,0.045511111111111106,0.44848,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,16.8,0.024380952380952378,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,10.0,0.0,5.0,0.0,12.0,0.03413333333333333,0.44848,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,22.5,0.014563555555555555,0.3488,0.3488,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,24.0,0.017066666666666664,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,31.2,0.013128205128205127,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,36.0,0.011377777777777777,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,8.0,0.0,5.0,0.0,29.25,0.014003418803418804,0.44288,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,12.0,0.0,5.0,0.0,23.5,0.01742978723404255,0.45408,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,51.6,0.007937984496124031,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.436,0.0,2.0,10.0,70.0,21.0
0.0,0.0,4.0,5.0,4.0,0.0,5.0,0.0,54.0,0.007585185185185184,0.436,0.3488,0.0,2.0,10.0,70.0,21.0
1.0,1.0,9.0,8.0,10.0,0.0,8.0,0.0,27.333333333333332,0.023976585365853658,0.6168,0.70288,0.0,2.0,10.0,70.0,21.0
0.0,0.0,10.0,10.0,21.0,0.0,10.0,0.0,16.434782608695652,0.049845502645502644,0.904,0.872,0.0,2.0,10.0,70.0,21.0
0.0,0.0,10.0,10.0,19.0,0.0,10.0,0.0,19.42105263157895,0.042181029810298094,0.89568,0.872,0.0,2.0,10.0,70.0,21.0
1.0,1.0,15.0,15.0,16.0,0.0,15.0,0.0,20.166666666666668,0.060932231404958674,1.23296,1.22608,0.0,2.0,10.0,70.0,21.0
0.0,0.0,15.0,15.0,20.0,0.0,15.0,0.0,19.65,0.06253435114503816,1.32048,1.308,0.0,2.0,10.0,70.0,21.0
1.0,1.0,19.0,19.0,21.0,0.0,20.0,1.0,18.391304347826086,0.08463130023640661,1.66896,1.66208,0.05,2.0,10.0,70.0,21.0
0.0,0.0,19.0,19.0,24.0,0.0,19.0,0.0,18.75,0.08301226666666665,1.66928,1.6568,0.0,2.0,10.0,70.0,21.0
0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,22.65,0.0723355408388521,1.744,1.744,0.0,2.0,10.0,70.0,21.0
0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,23.210526315789473,0.0670592290249433,1.6568,1.6568,0.0,2.0,10.0,70.0,21.0
0.0,0.0,19.0,19.0,19.0,0.0,19.0,0.0,27.157894736842106,0.0573122480620155,1.6568,1.6568,0.0,2.0,10.0,70.0,21.0
1.0,1.0,23.0,23.0,24.0,0.0,23.0,0.0,25.75,0.07317126213592233,1.9248,1.92368,0.0,2.0,10.0,70.0,21.0
1.0,1.0,29.0,29.0,30.0,0.0,29.0,0.0,22.4,0.10605714285714285,2.448,2.44688,0.0,2.0,10.0,70.0,21.0
0.0,0.0,30.0,30.0,32.0,0.0,30.0,0.0,24.272727272727273,0.10124943820224719,2.62288,2.616,0.0,2.0,10.0,70.0,21.0
0.0,0.0,30.0,30.0,33.0,1.0,31.0,1.0,26.0,0.09452307692307692,2.7088,2.616,0.03225806451612903,2.0,10.0,70.0,21.0
0.0,0.0,30.0,30.0,30.0,0.0,30.0,0.0,29.3,0.08387713310580205,2.616,2.616,0.0,2.0,10.0,70.0,21.0
0.0,0.0,29.0,29.0,34.0,1.0,30.0,1.0,26.057142857142857,0.0911719298245614,2.62848,2.5288,0.03333333333333333,2.0,10.0,70.0,21.0
3.0,3.0,41.0,41.0,44.0,4.0,51.0,10.0,22.11111111111111,0.1519019095477387,4.2048,3.32944,0.19607843137254902,2.0,10.0,70.0,21.0
1.0,1.0,46.0,47.0,47.0,5.0,65.0,18.0,18.227272727272727,0.21123511221945135,5.5872,3.92928,0.27692307692307694,2.0,10.0,70.0,21.0
0.0,0.0,45.0,48.0,45.0,10.0,95.0,47.0,15.221052631578948,0.25833692946058084,8.12016,3.924,0.49473684210526314,2.0,10.0,70.0,21.0
1.0,1.0,41.0,55.0,42.0,11.0,127.0,82.0,11.484375,0.39232435374149666,10.9936,3.49328,0.6456692913385826,2.0,10.0,70.0,21.0
